CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
1127	2215	-26.962	0.000	0.9620	0.7439	1
1127	2217	547.542	0.000	0.8209	0.6773	1
1127	2302	-0.947	0.000	0.8977	0.5495	1
1127	2312	547.533	0.000	0.9127	0.7439	1
1127	2369	56.062	0.000	0.9219	0.5924	1
1127	2405	193.220	0.000	0.8087	0.6546	1
1127	2430	547.533	0.000	0.9235	0.7439	1
1127	2486	81.166	0.000	0.8859	0.6067	1
1127	2559	28.032	0.000	0.9665	0.7439	1
1127	2610	30.047	0.000	0.9375	0.6858	1
1127	2668	211.267	0.000	0.8501	0.6433	1
1127	2784	-308.064	0.000	0.9097	0.6077	1
1127	2819	211.266	0.000	0.9463	0.6940	1
1127	2822	179.202	0.000	0.9433	0.6704	1
1127	2830	211.266	0.000	0.7448	0.6205	1
1127	2845	-312.096	0.000	0.9074	0.5825	1
1127	2896	235.267	0.000	0.7339	0.5973	1
1127	2928	221.252	0.000	0.8577	0.6089	1
1127	2968	209.251	0.000	0.7555	0.6590	1
1127	3000	185.251	0.000	0.9347	0.6840	1
1127	3012	213.282	0.000	0.9516	0.7155	1
1127	3040	209.251	0.000	0.9504	0.7207	1
1127	3043	547.534	0.000	0.9228	0.7439	1
1127	3090	239.299	0.000	0.7653	0.7173	1
1127	3092	-72.934	0.000	0.9452	0.7439	1
1127	3138	547.533	0.000	0.8874	0.7077	1
1127	3179	179.205	0.000	0.7498	0.6264	1
1127	3182	213.282	0.000	0.7811	0.6848	1
1127	3260	-94.932	0.000	0.9126	0.6280	1
1127	3303	547.534	0.000	0.9251	0.7439	1
1127	3344	207.236	0.000	0.7563	0.6678	1
1127	3375	-96.932	0.000	0.9315	0.6516	1
1127	3410	235.267	0.000	0.9536	0.7437	1
1127	3430	-20.917	0.000	0.9342	0.6785	1
1127	3501	-50.960	0.000	0.9566	0.7608	1
1127	3513	-312.095	0.000	0.7318	0.5771	1
1127	3535	30.048	0.000	0.9291	0.6549	1
1127	3536	-304.034	0.000	0.9133	0.6324	1
1127	3572	58.078	0.000	0.8824	0.5368	1
1127	3583	58.078	0.000	0.8824	0.5368	1
1127	3587	-304.032	0.000	0.7448	0.6488	1
1127	3597	-316.126	0.000	0.7419	0.6286	1
1127	3603	-52.978	0.000	0.9641	0.7439	1
1127	3638	291.329	0.000	0.8689	0.4689	1
1127	3645	-52.976	0.000	0.9539	0.6960	1
1127	3662	58.078	0.000	0.8824	0.5368	1
1127	3729	-50.961	0.000	0.9293	0.6571	1
1127	3739	28.031	0.000	0.9625	0.7608	1
1127	3781	-286.078	0.000	0.8679	0.6122	1
1127	3799	-28.978	0.000	0.9263	0.6627	1
1127	3821	-260.061	0.000	0.9270	0.6812	1
1127	3938	30.047	0.000	0.9261	0.6301	1
1127	3949	27.155	0.000	0.9466	0.7173	1
1127	4007	-94.917	0.000	0.9383	0.7237	1
1127	4030	-54.880	0.000	0.7626	0.3184	1
1127	4070	0.000	0.000	0.9639	0.7608	1
1127	4071	-54.993	0.000	0.9084	0.5415	1
1127	4110	25.141	0.000	0.9295	0.6561	1
1127	4172	547.542	0.000	0.8776	0.7608	1
1127	4205	-26.963	0.000	0.9584	0.7439	1
1127	4213	-46.932	0.000	0.9651	0.7439	1
1127	4242	241.313	0.000	0.7173	0.5799	1
1127	4260	28.032	0.000	0.9611	0.7516	1
1127	4319	28.032	0.000	0.9665	0.7439	1
1127	4358	-51.965	0.000	0.9022	0.6460	1
1127	4371	0.000	0.000	0.9635	0.7608	1
1127	4376	-50.961	0.000	0.9521	0.7439	1
1128	2014	-304.143	0.000	0.7244	0.5199	1
1128	3537	68.026	0.000	0.7015	0.4908	1
1129	2089	211.069	0.000	0.7172	0.6328	1
1129	2147	28.030	0.000	0.7936	0.6355	1
1129	2596	2.015	0.000	0.7083	0.4676	1
1129	2917	-0.001	0.000	0.8437	0.6264	1
1131	1766	19.989	0.000	0.7663	0.5553	1
1131	2130	48.031	0.000	0.7133	0.4809	1
1131	2254	-0.000	0.000	0.9289	0.7146	1
1131	2298	34.005	0.000	0.7781	0.5230	1
1131	2317	70.078	0.000	0.8087	0.7586	1
1131	2897	48.020	0.000	0.7006	0.4605	1
1131	3036	-14.016	0.000	0.7040	0.4645	1
1131	3220	14.015	0.000	0.7983	0.6554	1
1131	3335	19.989	0.000	0.7692	0.4153	1
1131	3713	48.021	0.000	0.7039	0.4735	1
1131	4050	-0.000	0.000	0.8005	0.6789	1
1131	4113	42.046	0.000	0.7756	0.6579	1
1133	1280	1.980	0.000	0.7613	0.6655	1
1133	1490	-66.083	0.000	0.7128	0.6121	1
1133	2170	-66.083	0.000	0.7007	0.5912	1
1133	2197	-140.156	0.000	0.7131	0.6977	1
1133	2406	-66.071	0.000	0.7075	0.5739	1
1133	2649	-66.071	0.000	0.7033	0.5939	1
1133	2791	-66.083	0.000	0.7131	0.5513	1
1133	3007	-66.083	0.000	0.7022	0.7124	1
1133	3314	-66.083	0.000	0.7007	0.5912	1
1133	3455	-66.083	0.000	0.7201	0.6227	1
1133	3861	-66.084	0.000	0.7079	0.6129	1
1133	3966	-66.083	0.000	0.7174	0.7264	1
1134	1782	99.056	0.000	0.7058	0.5858	1
1135	2068	28.032	0.000	0.7313	0.5770	1
1135	2441	-89.995	0.000	0.7275	0.5332	1
1135	2477	-48.000	0.000	0.7124	0.4283	1
1135	2496	-89.995	0.000	0.7337	0.5332	1
1135	2940	17.027	0.000	0.7355	0.5015	1
1135	3124	31.042	0.000	0.7363	0.5951	1
1135	3144	14.016	0.000	0.7454	0.5758	1
1135	3188	14.016	0.000	0.7568	0.5988	1
1135	3275	28.032	0.000	0.7294	0.5454	1
1135	3562	31.043	0.000	0.7386	0.5912	1
1135	3725	-89.995	0.000	0.7272	0.5050	1
1135	4129	14.016	0.000	0.7582	0.6017	1
1135	4142	31.043	0.000	0.7377	0.6017	1
1135	4165	14.016	0.000	0.7526	0.5940	1
1135	4190	31.043	0.000	0.7291	0.5701	1
1135	4403	-89.995	0.000	0.7353	0.5015	1
1136	1589	-0.000	0.000	0.8382	0.5414	1
1136	3726	0.000	0.000	0.8493	0.6381	1
1138	1153	12.000	0.000	0.7756	0.6154	1
1138	1337	63.998	0.000	0.8785	0.8095	1
1138	1352	-24.090	0.000	0.7023	0.5987	1
1138	1568	0.000	0.000	0.9809	0.9001	1
1138	1695	63.998	0.000	0.7560	0.5501	1
1138	1741	0.000	0.000	0.9737	0.8492	1
1138	1830	63.998	0.000	0.8224	0.6660	1
1138	2105	-45.058	0.000	0.8573	0.7541	1
1138	2182	-1.996	0.000	0.9650	0.8402	1
1138	2234	14.016	0.000	0.9252	0.8420	1
1138	2271	-31.972	0.000	0.7049	0.7028	1
1138	2350	-14.016	0.000	0.9317	0.7838	1
1138	2465	-15.995	0.000	0.8664	0.7570	1
1138	2843	63.993	0.000	0.8785	0.8095	1
1138	2847	0.000	0.000	0.9766	0.8860	1
1138	2872	1.979	0.000	0.8464	0.6907	1
1138	2935	9.984	0.000	0.7349	0.5498	1
1138	3304	-15.995	0.000	0.7661	0.7760	1
1138	3649	-2.016	0.000	0.8153	0.6895	1
1138	4201	-212.036	0.000	0.7415	0.6072	1
1138	4303	9.970	0.000	0.7178	0.6013	1
1139	1560	-40.031	0.000	0.7055	0.5928	1
1140	1175	0.000	0.000	0.8697	0.8059	1
1140	1198	-292.241	0.000	0.7070	0.6171	1
1140	1208	51.000	0.000	0.7179	0.6037	1
1140	1228	14.963	0.000	0.7059	0.6817	1
1140	1266	34.006	0.000	0.7836	0.6529	1
1140	1286	13.979	0.000	0.7435	0.6400	1
1140	1531	18.011	0.000	0.7984	0.6931	1
1140	1577	15.995	0.000	0.7397	0.7542	1
1140	1943	31.990	0.000	0.7632	0.6576	1
1140	1966	31.990	0.000	0.7992	0.7339	1
1140	2054	60.021	0.000	0.7242	0.5482	1
1140	2120	118.099	0.000	0.7007	0.4895	1
1140	2173	15.995	0.000	0.7863	0.7491	1
1140	2186	0.985	0.000	0.8268	0.7842	1
1140	2306	88.089	0.000	0.7495	0.7746	1
1140	2308	31.990	0.000	0.7967	0.7671	1
1140	2336	18.011	0.000	0.8121	0.7252	1
1140	2427	18.011	0.000	0.8177	0.7040	1
1140	2498	13.979	0.000	0.7022	0.5659	1
1140	2530	31.990	0.000	0.7136	0.5704	1
1140	2690	116.084	0.000	0.7077	0.5151	1
1140	2816	-60.057	0.000	0.7111	0.5648	1
1140	2836	31.990	0.000	0.7691	0.6941	1
1140	2860	-2.015	0.000	0.8316	0.7601	1
1140	2880	14.963	0.000	0.7024	0.6332	1
1140	2941	-13.979	0.000	0.7259	0.5230	1
1140	3016	34.006	0.000	0.7920	0.6969	1
1140	3116	18.010	0.000	0.8027	0.6135	1
1140	3169	15.995	0.000	0.7652	0.5839	1
1140	3252	0.984	0.000	0.8626	0.8158	1
1140	3326	-469.304	0.000	0.7184	0.6375	1
1140	3404	15.995	0.000	0.7641	0.7173	1
1140	3511	34.006	0.000	0.7815	0.5693	1
1140	3611	18.011	0.000	0.8820	0.7790	1
1140	3705	18.010	0.000	0.9348	0.8942	1
1140	3737	34.005	0.000	0.7376	0.5588	1
1140	3822	-15.995	0.000	0.7319	0.5497	1
1140	3852	0.000	0.000	0.7114	0.4881	1
1140	3933	18.011	0.000	0.7633	0.5319	1
1140	4075	0.000	0.000	0.8902	0.7170	1
1140	4341	-0.000	0.000	0.8429	0.6212	1
1140	4350	-2.015	0.000	0.8001	0.6629	1
1140	4396	-98.109	0.000	0.7050	0.5626	1
1140	4430	18.010	0.000	0.9338	0.8958	1
1141	1173	-0.000	0.000	1.0000	1.0000	1
1141	1832	-162.052	0.000	0.7334	0.5192	1
1141	3086	0.000	0.000	0.8833	0.6353	1
1141	3203	-58.041	0.000	0.7152	0.6467	1
1141	3364	-0.000	0.000	1.0000	1.0000	1
1141	3879	-58.041	0.000	0.7102	0.5870	1
1142	1935	-14.016	0.000	0.7089	0.4567	1
1142	2108	-28.979	0.000	0.7086	0.4365	1
1142	2675	-17.975	0.000	0.7549	0.4746	1
1143	1820	415.112	0.000	0.7635	0.4890	1
1144	3623	14.016	0.000	0.8281	0.5335	1
1145	1317	40.032	0.000	0.8665	0.6032	1
1145	1347	56.027	0.000	0.8577	0.7213	1
1145	1406	-30.010	0.000	0.9466	0.7979	1
1145	1637	32.027	0.000	0.7723	0.3872	1
1145	1965	-190.047	0.000	0.8173	0.6271	1
1145	2202	-575.115	0.000	0.7054	0.4522	1
1145	2253	5.954	0.000	0.7894	0.6209	1
1145	2550	0.000	0.000	0.9128	0.6521	1
1145	2705	-30.010	0.000	0.9320	0.7417	1
1145	2867	-16.031	0.000	0.8101	0.7524	1
1145	3026	55.991	0.000	0.7347	0.6222	1
1145	3232	83.060	0.000	0.7048	0.4677	1
1145	3277	-116.011	0.000	0.7928	0.4641	1
1145	4171	179.080	0.000	0.7487	0.4696	1
1145	4246	39.996	0.000	0.7321	0.5131	1
1146	1374	-222.198	0.000	0.8021	0.7152	1
1146	1496	0.001	0.000	0.9668	0.7965	1
1146	1525	-224.213	0.000	0.8424	0.6826	1
1146	1528	-37.955	0.000	0.8441	0.6423	1
1146	1562	0.001	0.000	0.9511	0.6648	1
1146	1659	-274.266	0.000	0.9052	0.6277	1
1146	1678	-316.274	0.000	0.7547	0.5967	1
1146	1757	0.037	0.000	0.8339	0.5205	1
1146	1834	-250.229	0.000	0.7998	0.5940	1
1146	1858	-284.213	0.000	0.8437	0.6460	1
1146	2064	-248.213	0.000	0.7912	0.6213	1
1146	2328	-260.212	0.000	0.8321	0.5041	1
1146	2405	-280.276	0.000	0.7449	0.7384	1
1146	2830	-262.230	0.000	0.8465	0.6546	1
1146	2896	-238.229	0.000	0.8419	0.6304	1
1146	2968	-264.245	0.000	0.8453	0.6924	1
1146	3090	-234.197	0.000	0.8308	0.7305	1
1146	3179	-294.291	0.000	0.8250	0.6521	1
1146	3182	-260.214	0.000	0.8331	0.7072	1
1146	3344	-266.260	0.000	0.8423	0.6871	1
1146	3436	0.001	0.000	0.9522	0.7118	1
1146	3513	-785.590	0.000	0.7637	0.6106	1
1146	3587	-777.528	0.000	0.7648	0.6616	1
1146	3597	-789.621	0.000	0.7687	0.6683	1
1146	3704	0.001	0.000	0.9549	0.7174	1
1146	4008	-252.238	0.000	0.8043	0.6331	1
1146	4172	74.046	0.000	0.7207	0.6928	1
1146	4187	-182.166	0.000	0.7613	0.5532	1
1146	4242	-232.182	0.000	0.7830	0.6342	1
1146	4435	0.001	0.000	0.9531	0.6749	1
1149	2073	204.091	0.000	0.8066	0.7362	1
1149	3341	204.063	0.000	0.7928	0.5143	1
1149	3578	204.091	0.000	0.7877	0.6453	1
1151	2380	-483.196	0.000	0.7509	0.6443	1
1151	2444	-0.000	0.000	0.9775	0.8494	1
1151	2808	-0.000	0.000	0.9855	0.9337	1
1151	3748	-321.142	0.000	0.7456	0.5817	1
1151	4097	-351.153	0.000	0.7515	0.5947	1
1153	1187	-46.005	0.000	0.8340	0.6986	1
1153	1568	-12.000	0.000	0.7765	0.6298	1
1153	1578	-16.031	0.000	0.7331	0.4046	1
1153	1741	-12.000	0.000	0.7777	0.6700	1
1153	2031	-2.016	0.000	0.7418	0.6582	1
1153	2234	2.016	0.000	0.8200	0.7054	1
1153	2350	-26.016	0.000	0.7694	0.5205	1
1153	2508	42.011	0.000	0.7431	0.5527	1
1153	2847	-12.000	0.000	0.7664	0.6212	1
1153	2935	-2.016	0.000	0.8047	0.5756	1
1153	3649	-14.016	0.000	0.8933	0.7376	1
1153	4303	-2.030	0.000	0.8117	0.6339	1
1155	1422	-151.161	0.000	0.7156	0.4059	1
1155	2422	-48.000	0.000	0.9025	0.5980	1
1156	1223	-198.137	0.000	0.7397	0.5488	1
1156	1250	18.933	0.000	0.7125	0.3761	1
1156	1545	30.011	0.000	0.7153	0.7040	1
1156	2113	-153.079	0.000	0.7920	0.5917	1
1156	2538	-89.026	0.000	0.7891	0.6128	1
1156	2708	-153.079	0.000	0.7764	0.7997	1
1156	2717	55.006	0.000	0.8207	0.5888	1
1156	3644	12.000	0.000	0.7153	0.4851	1
1158	1170	-2.015	0.000	0.9118	0.7325	1
1158	1175	40.031	0.000	0.7007	0.6620	1
1158	1198	-252.209	0.000	0.8198	0.7505	1
1158	1207	-87.068	0.000	0.7011	0.5900	1
1158	1216	-433.303	0.000	0.7348	0.6715	1
1158	1228	54.994	0.000	0.7377	0.5961	1
1158	1266	74.037	0.000	0.8454	0.7655	1
1158	1292	56.026	0.000	0.8227	0.7393	1
1158	1309	-280.239	0.000	0.8137	0.7244	1
1158	1334	-40.010	0.000	0.7106	0.6089	1
1158	1337	197.130	0.000	0.7266	0.4880	1
1158	1343	-40.010	0.000	0.7174	0.6091	1
1158	1352	109.042	0.000	0.7481	0.6171	1
1158	1377	-18.047	0.000	0.7901	0.5122	1
1158	1415	-1.069	0.000	0.7426	0.6394	1
1158	1429	160.110	0.000	0.7275	0.6761	1
1158	1481	39.000	0.000	0.7132	0.7300	1
1158	1490	57.010	0.000	0.7713	0.7045	1
1158	1494	39.000	0.000	0.7418	0.6137	1
1158	1529	18.973	0.000	0.7066	0.5777	1
1158	1531	58.042	0.000	0.8011	0.7524	1
1158	1560	0.000	0.000	0.9068	0.6759	1
1158	1576	40.031	0.000	0.7358	0.6424	1
1158	1577	56.026	0.000	0.8511	0.7823	1
1158	1632	38.963	0.000	0.7051	0.6106	1
1158	1666	-379.183	0.000	0.7188	0.6917	1
1158	1677	-595.356	0.000	0.7523	0.6908	1
1158	1693	-2.015	0.000	0.8133	0.5028	1
1158	1742	-24.001	0.000	0.7466	0.5887	1
1158	1754	-17.063	0.000	0.8154	0.7015	1
1158	1808	-621.372	0.000	0.7536	0.6508	1
1158	1826	172.146	0.000	0.7281	0.5811	1
1158	1874	-3.012	0.000	0.7123	0.7056	1
1158	1886	109.078	0.000	0.7462	0.6501	1
1158	1925	83.026	0.000	0.7201	0.6770	1
1158	1943	72.021	0.000	0.8323	0.7185	1
1158	1951	-2.015	0.000	0.9408	0.8566	1
1158	1966	72.021	0.000	0.8547	0.7710	1
