CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
3087	3972	11	0.8372	233.091
2271	3020	11	0.8521	-1.996
1168	1435	11	0.8829	1.979
1114	4017	11	0.9036	-71.008
1014	3304	11	0.8491	32.026
450	480	11	0.857	-15.977
4	1168	11	0.9325	0.000
1168	3972	11	0.9407	-0.000
4	3322	11	0.9021	-14.016
2779	3972	11	0.8861	32.026
1168	3791	11	0.8526	-2.006
2803	3322	11	0.8946	-14.016
4	2803	11	0.9615	0.000
577	2803	11	0.879	-14.016
1168	2779	11	0.8695	-32.027
123	3885	11	0.9479	14.009
123	480	11	0.95	14.015
4	577	11	0.8888	14.016
4	3020	11	0.8618	-1.996
1168	3322	11	0.8741	-14.016
1114	2779	11	0.8857	-0.984
450	3304	11	0.8318	-63.998
2271	3322	11	0.8613	-14.016
450	3885	11	0.8598	-15.983
4	3087	11	0.8329	-233.091
1168	3020	11	0.849	-1.996
123	959	11	0.8414	28.031
3791	3972	11	0.8343	2.006
4	3972	11	0.9538	0.000
3020	3791	11	0.9218	-0.010
2067	3322	11	0.8241	45.058
4	2271	11	0.9406	0.000
3087	4017	11	0.9045	131.041
1435	3972	11	0.8914	-1.979
480	3885	11	0.9885	-0.006
3322	3972	11	0.8977	14.016
4	1435	11	0.8905	1.979
2779	3087	11	0.932	-201.065
2271	2779	11	0.893	-32.027
2537	3304	11	0.8516	0.000
2803	3020	11	0.8575	-1.996
327	2067	11	0.8232	-28.032
2271	3972	11	0.9384	-0.000
145	3791	11	0.869	14.005
2779	2803	11	0.8523	32.026
1014	1809	11	0.9368	-15.977
145	3020	11	0.8983	14.015
2803	3972	11	0.9449	0.000
4	2779	11	0.8846	-32.026
577	1168	11	0.8624	-14.015
577	3972	11	0.8734	-14.015
2271	3791	11	0.8505	-2.006
1114	3087	11	0.897	-202.049
577	2271	11	0.8829	-14.015
1168	2271	11	0.9422	0.000
2271	2803	11	0.9363	-0.000
1809	3304	11	0.8793	48.003
1168	2803	11	0.9341	-0.000
2779	4017	11	0.8911	-70.024
315	3770	12	0.7245	-144.043
2011	4332	12	0.8242	-215.101
15	1607	12	0.7533	30.010
1495	3770	12	0.7201	-179.081
608	4332	12	0.9025	162.052
1607	3307	12	0.7864	-162.053
1495	1607	12	0.837	-35.038
315	1495	12	0.9057	35.037
1495	1642	12	0.805	-121.038
315	3307	12	0.7101	-162.054
315	1607	12	0.821	-0.000
1642	3307	12	0.7268	-76.053
1495	3307	12	0.7661	-197.091
315	1642	12	0.7387	-86.001
1607	1876	12	0.7254	-18.011
1876	4332	12	1.0	0.000
1607	4332	12	0.7254	-18.011
315	3186	12	0.7112	-86.000
1607	1642	12	0.7832	-86.000
608	1876	12	0.9025	162.052
1876	2011	12	0.8242	215.101
608	2011	12	0.7811	377.153
1197	3957	14	0.8429	18.011
357	2932	14	0.8606	15.995
1064	4105	14	0.9422	-0.000
793	3827	14	0.966	-0.000
1751	3107	14	0.8451	0.039
138	3541	14	0.966	12.985
2593	3023	14	0.8838	0.000
4105	4401	14	1.0	0.011
370	1459	14	0.8483	-32.026
2932	3827	14	0.8483	-161.003
2768	4105	14	0.854	14.016
1414	2768	14	0.9698	-0.071
801	852	14	0.9854	-0.007
1533	3849	14	0.9279	0.000
2168	3401	14	0.8908	24.000
2179	3827	14	0.8608	-160.019
1279	4135	14	0.8342	-23.016
793	3524	14	0.8221	160.019
427	2250	14	0.8899	0.000
793	2179	14	0.8612	160.019
1820	3401	14	0.8839	-9.036
2987	3401	14	0.8834	-17.998
56	2841	14	0.8381	-27.995
1116	2250	14	0.8753	45.058
49	3541	14	0.9755	-131.058
793	2932	14	0.8342	161.003
1691	2314	14	0.9745	40.942
2932	3524	14	0.9223	-0.984
887	3172	14	0.8766	-0.000
1392	3592	14	0.9233	-130.027
1212	2479	14	0.8829	14.015
3467	3957	14	0.8559	31.976
1064	4401	14	0.9422	0.011
2168	3231	14	0.8357	23.016
1691	3541	14	0.9732	-45.058
56	3023	14	0.931	0.000
261	2168	14	0.9446	0.000
357	3248	14	0.8622	-115.016
3578	4135	14	0.9051	17.027
1160	2932	14	0.8806	-17.027
3107	4401	14	0.8451	-0.028
1212	3987	14	0.8258	-148.037
2841	3023	14	0.8518	27.995
1454	3467	14	0.8663	104.987
1392	3049	14	0.9735	0.000
1160	1459	14	0.8548	-32.026
2073	3341	14	0.8808	-0.028
2131	3229	14	0.9413	18.011
1064	2007	14	0.9198	0.000
1459	2179	14	0.9088	14.016
1906	3241	14	0.8313	0.000
3047	3231	14	0.9458	0.000
3172	3241	14	0.8295	27.011
370	1160	14	0.9565	0.000
138	584	14	0.963	144.034
2131	3172	14	0.8595	-9.000
1109	2179	14	0.8777	-14.016
3524	3827	14	0.8287	-160.019
1751	4105	14	1.0	0.000
3348	3592	14	0.8247	14.015
933	1820	14	0.9732	0.000
56	2593	14	0.8823	0.000
3308	3682	14	0.8666	-31.042
2007	3107	14	0.8595	0.039
427	1116	14	0.8221	-45.058
1751	2768	14	0.854	-14.016
1823	2452	14	0.9375	57.021
133	3059	14	0.9526	0.011
852	2650	14	1.0	-0.005
1064	1751	14	0.9422	-0.000
1459	3524	14	0.8888	14.016
359	2452	14	0.8759	-18.010
160	3524	14	0.8704	116.011
1546	3059	14	0.8888	-0.021
1751	2007	14	0.9219	0.000
517	1545	14	0.9548	0.000
2179	3524	14	0.9469	-0.000
2533	3682	14	0.8762	14.016
593	1533	14	0.86	-0.000
1469	3023	14	0.8835	-10.968
593	3849	14	0.8373	-0.000
2650	2987	14	0.94	-2.028
1109	1212	14	0.9098	18.011
2987	3156	14	0.927	0.012
2179	2932	14	0.9545	0.984
138	2314	14	0.9676	98.985
3172	3229	14	0.8389	27.011
3308	3592	14	0.8219	90.068
56	1469	14	0.8695	10.968
370	2932	14	0.8752	-17.027
2142	2250	14	0.896	-42.011
261	1279	14	0.8242	23.016
2073	3578	14	0.9765	-0.000
261	3231	14	0.8276	23.016
1990	3229	14	0.946	18.010
804	832	14	0.8684	-14.016
517	3049	14	0.8447	17.023
49	1990	14	0.8259	162.053
3231	4135	14	0.831	-23.016
593	3401	14	0.8522	158.022
