CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
2	1928	2.016	0.000	0.7622	0.6578	1
2	2019	108.130	0.000	0.7048	0.6702	1
2	2300	247.220	0.000	0.7005	0.5637	1
2	2382	93.119	0.000	0.8138	0.7598	1
2	2456	247.220	0.000	0.7948	0.7160	1
2	3128	300.267	0.000	0.7170	0.6098	1
2	3250	-17.027	0.000	0.7823	0.6975	1
4	44	-176.214	0.000	0.7735	0.6473	1
4	200	25.979	0.000	0.7425	0.5477	1
4	283	51.995	0.000	0.7571	0.6045	1
4	398	-144.225	0.000	0.7689	0.6063	1
4	409	23.963	0.000	0.8252	0.6649	1
4	780	-56.027	0.000	0.7202	0.5564	1
4	853	-76.089	0.000	0.7171	0.5677	1
4	916	9.951	0.000	0.8008	0.6473	1
4	957	-168.225	0.000	0.7853	0.5715	1
4	1060	-73.089	0.000	0.7447	0.6261	1
4	1146	51.995	0.000	0.7455	0.5971	1
4	1685	23.964	0.000	0.7911	0.6473	1
4	1690	11.964	0.000	0.7617	0.6355	1
4	1761	-170.240	0.000	0.7507	0.5598	1
4	1828	9.948	0.000	0.8008	0.6473	1
4	1894	51.995	0.000	0.7862	0.6473	1
4	1931	-144.225	0.000	0.7806	0.6284	1
4	1940	51.995	0.000	0.7455	0.5971	1
4	2107	-76.089	0.000	0.7363	0.5715	1
4	2131	-170.240	0.000	0.7885	0.5598	1
4	2134	51.995	0.000	0.7455	0.5971	1
4	3074	9.947	0.000	0.7792	0.6102	1
4	3139	11.964	0.000	0.7476	0.5687	1
4	3516	-10.020	0.000	0.7524	0.5536	1
7	611	15.995	0.000	0.9565	0.7043	1
7	3140	15.995	0.000	0.9565	0.6914	1
7	3225	31.990	0.000	0.9342	0.6331	1
8	627	0.000	0.000	1.0000	1.0000	1
8	1878	-0.000	0.000	0.7395	0.5397	1
11	91	-28.031	0.000	0.9311	0.6470	1
11	250	-28.031	0.000	0.9311	0.6470	1
11	497	220.292	0.000	0.9238	0.5631	1
11	577	412.355	0.000	0.7576	0.6156	1
11	641	-0.001	0.000	1.0000	1.0000	1
11	1013	215.266	0.000	0.7603	0.5257	1
11	1351	394.345	0.000	0.9006	0.6199	1
11	1590	324.255	0.000	0.7568	0.4479	1
11	1612	324.255	0.000	0.8344	0.5725	1
11	1820	-167.787	0.000	0.8324	0.5343	1
11	2113	324.255	0.000	0.7337	0.5803	1
11	2375	310.240	0.000	0.7682	0.5783	1
11	2439	310.239	0.000	0.7107	0.4884	1
11	2529	269.260	0.000	0.7697	0.5089	1
11	2785	412.355	0.000	0.7983	0.6672	1
11	2869	394.344	0.000	0.9075	0.6725	1
11	2914	220.292	0.000	0.9290	0.5880	1
11	2956	412.355	0.000	0.7806	0.5958	1
11	3026	412.355	0.000	0.7872	0.5958	1
11	3184	203.266	0.000	0.9334	0.5958	1
11	3223	251.295	0.000	0.8831	0.6621	1
11	3341	412.355	0.000	0.7847	0.6221	1
11	3525	56.028	0.000	0.8444	0.5523	1
13	73	0.001	0.000	0.7007	0.5297	1
13	186	256.183	0.000	0.7523	0.6186	1
13	247	168.114	0.000	0.7785	0.5975	1
13	403	190.137	0.000	0.7589	0.5755	1
13	432	0.000	0.000	0.8103	0.6493	1
13	807	216.152	0.000	0.7414	0.6508	1
13	1263	-15.995	0.000	0.7313	0.6882	1
13	1451	2.016	0.000	0.7150	0.5760	1
13	1540	18.009	0.000	0.7022	0.4620	1
13	1545	-15.994	0.000	0.7770	0.6030	1
13	1607	-17.002	0.000	0.7347	0.5809	1
13	1712	-2.015	0.000	0.7726	0.5797	1
13	1771	174.141	0.000	0.7556	0.6453	1
13	1832	14.987	0.000	0.8054	0.6251	1
13	1838	210.162	0.000	0.7291	0.6635	1
13	2056	-17.002	0.000	0.7103	0.5110	1
13	2211	-17.001	0.000	0.7094	0.5804	1
13	2383	0.000	0.000	0.7282	0.4944	1
13	2486	174.142	0.000	0.7211	0.6239	1
13	2499	-2.014	0.000	0.7962	0.5987	1
13	2513	-2.012	0.000	0.7962	0.5987	1
13	2552	18.011	0.000	0.7022	0.4620	1
13	2624	208.147	0.000	0.7587	0.6034	1
13	2636	0.001	0.000	0.8065	0.6886	1
13	2647	-17.002	0.000	0.7168	0.4826	1
13	2697	-16.033	0.000	0.7334	0.5563	1
13	2702	-18.009	0.000	0.7900	0.6350	1
13	2750	210.162	0.000	0.7291	0.6635	1
13	2762	14.987	0.000	0.7190	0.5293	1
13	2816	-15.995	0.000	0.7770	0.6030	1
13	2940	14.987	0.000	0.7859	0.6461	1
13	2945	174.142	0.000	0.7026	0.5208	1
13	2963	14.987	0.000	0.7859	0.6461	1
13	3000	234.162	0.000	0.7472	0.6167	1
13	3028	208.146	0.000	0.7914	0.7336	1
13	3097	-18.009	0.000	0.7798	0.7146	1
13	3167	0.000	0.000	0.7941	0.6844	1
13	3198	31.989	0.000	0.8069	0.6829	1
13	3229	168.114	0.000	0.7785	0.5975	1
13	3267	-2.016	0.000	0.7775	0.5680	1
13	3303	-34.004	0.000	0.7892	0.7294	1
13	3382	-17.003	0.000	0.7347	0.5809	1
13	3438	-32.027	0.000	0.7587	0.6639	1
13	3492	18.010	0.000	0.8241	0.6976	1
13	3495	190.136	0.000	0.7942	0.6930	1
13	3543	18.010	0.000	0.7859	0.6223	1
14	707	14.015	0.000	0.8256	0.5711	1
14	943	45.057	0.000	0.7758	0.5780	1
14	1367	27.141	0.000	0.7200	0.4590	1
14	1535	119.104	0.000	0.7176	0.4866	1
14	2342	-0.001	0.000	0.9018	0.7468	1
14	2422	28.030	0.000	0.7470	0.5712	1
15	85	-145.064	0.000	0.7428	0.6262	1
15	95	30.047	0.000	0.8487	0.7171	1
15	298	75.069	0.000	0.7133	0.5655	1
15	428	45.058	0.000	0.7085	0.6638	1
15	512	29.063	0.000	0.7156	0.6680	1
15	672	27.047	0.000	0.7732	0.6376	1
15	674	-279.173	0.000	0.7066	0.6600	1
15	690	-253.193	0.000	0.7504	0.6431	1
15	819	29.063	0.000	0.7528	0.5952	1
15	833	29.063	0.000	0.7148	0.5517	1
15	848	-28.032	0.000	0.8580	0.7309	1
15	879	-28.978	0.000	0.7333	0.5317	1
15	918	17.099	0.000	0.7051	0.5320	1
15	1018	43.042	0.000	0.7576	0.6656	1
15	1114	-7.990	0.000	0.7313	0.6811	1
15	1237	27.047	0.000	0.7700	0.4194	1
15	1272	-129.079	0.000	0.7089	0.6154	1
15	1284	82.078	0.000	0.8021	0.7194	1
15	1299	-115.052	0.000	0.7244	0.7089	1
15	1369	-269.189	0.000	0.7521	0.6611	1
15	1372	47.074	0.000	0.7079	0.6384	1
15	1527	71.073	0.000	0.7424	0.6145	1
15	1647	12.037	0.000	0.8172	0.6413	1
15	1696	31.079	0.000	0.7145	0.5742	1
15	1715	30.047	0.000	0.7954	0.6280	1
15	1759	-64.052	0.000	0.7085	0.6722	1
15	1769	31.078	0.000	0.7230	0.5922	1
15	1777	29.063	0.000	0.7405	0.6435	1
15	1844	12.036	0.000	0.8196	0.6239	1
15	1868	45.058	0.000	0.7085	0.6638	1
15	1870	27.047	0.000	0.7568	0.6333	1
15	1886	28.031	0.000	0.8354	0.5898	1
15	1891	1.031	0.000	0.7582	0.6958	1
15	1908	-185.098	0.000	0.7292	0.6071	1
15	1989	29.063	0.000	0.7139	0.5390	1
15	2019	-161.058	0.000	0.7758	0.7480	1
15	2075	45.058	0.000	0.7963	0.7725	1
15	2111	-8.974	0.000	0.7307	0.6926	1
15	2168	0.000	0.000	1.0000	1.0000	1
15	2214	12.000	0.000	0.8340	0.7248	1
15	2227	56.063	0.000	0.8777	0.7891	1
15	2323	30.047	0.000	0.8115	0.6783	1
15	2338	-26.963	0.000	0.7265	0.6442	1
15	2349	43.042	0.000	0.7576	0.6656	1
15	2423	45.058	0.000	0.7934	0.7483	1
15	2428	40.031	0.000	0.7700	0.6410	1
15	2494	63.069	0.000	0.7460	0.7223	1
15	2534	54.047	0.000	0.7591	0.6016	1
15	2535	54.047	0.000	0.7731	0.6741	1
15	2558	-27.000	0.000	0.7761	0.6476	1
15	2648	61.053	0.000	0.7114	0.6323	1
15	2668	28.031	0.000	0.8471	0.7717	1
15	2669	12.037	0.000	0.7574	0.6562	1
15	2724	-46.042	0.000	0.8260	0.7283	1
15	2731	30.047	0.000	0.7206	0.6194	1
15	2751	30.047	0.000	0.7206	0.6194	1
15	2755	10.021	0.000	0.7646	0.7038	1
15	2772	12.036	0.000	0.7628	0.5582	1
15	2822	30.047	0.000	0.8303	0.6478	1
15	2883	-44.026	0.000	0.8488	0.7729	1
15	2960	75.069	0.000	0.7232	0.6310	1
15	2970	45.058	0.000	0.7366	0.6766	1
15	2998	-26.963	0.000	0.7389	0.6485	1
15	3037	-129.068	0.000	0.7261	0.6319	1
15	3041	-28.978	0.000	0.8050	0.7137	1
15	3055	61.053	0.000	0.7114	0.6323	1
15	3079	-26.964	0.000	0.7132	0.6004	1
15	3082	29.063	0.000	0.7196	0.6156	1
15	3128	31.078	0.000	0.7295	0.6958	1
15	3166	57.058	0.000	0.7192	0.6478	1
15	3214	28.031	0.000	0.8495	0.6152	1
15	3245	-46.042	0.000	0.8260	0.7283	1
15	3264	-28.032	0.000	0.8320	0.7371	1
15	3273	28.031	0.000	0.8505	0.7208	1
15	3282	-2.016	0.000	0.8295	0.7452	1
15	3323	10.021	0.000	0.7033	0.5321	1
15	3353	45.058	0.000	0.7911	0.7441	1
15	3369	-28.032	0.000	0.8580	0.7309	1
15	3414	28.031	0.000	0.8590	0.6284	1
15	3445	30.047	0.000	0.8417	0.6412	1
15	3466	12.037	0.000	0.7277	0.6244	1
16	128	-40.018	0.000	0.7956	0.5930	1
16	371	53.039	0.000	0.7146	0.5118	1
16	372	-13.997	0.000	0.7106	0.5007	1
16	826	53.039	0.000	0.7146	0.5118	1
16	889	92.999	0.000	0.7038	0.3541	1
16	1130	-13.028	0.000	0.7375	0.4827	1
16	1208	147.081	0.000	0.7005	0.5605	1
16	1222	105.034	0.000	0.7043	0.5717	1
16	1241	-88.004	0.000	0.7277	0.4822	1
16	1277	-179.054	0.000	0.7605	0.4891	1
16	1335	105.034	0.000	0.7747	0.6436	1
16	1406	119.050	0.000	0.7209	0.3649	1
16	1510	-43.017	0.000	0.7218	0.5229	1
16	1672	-31.019	0.000	0.7749	0.5114	1
16	1799	-1.008	0.000	0.7944	0.6583	1
16	1824	65.003	0.000	0.7652	0.6825	1
16	1900	-43.018	0.000	0.7870	0.7945	1
16	1954	-72.009	0.000	0.7178	0.4822	1
16	2163	92.998	0.000	0.7038	0.3541	1
16	2244	-1.007	0.000	0.7760	0.7029	1
16	2254	-15.005	0.000	0.7184	0.5007	1
16	2302	-121.050	0.000	0.8013	0.5981	1
16	2330	62.987	0.000	0.7437	0.4849	1
16	2588	-17.003	0.000	0.7789	0.5638	1
16	2725	105.034	0.000	0.7095	0.4601	1
16	2892	147.081	0.000	0.7511	0.6133	1
16	3022	-17.003	0.000	0.7771	0.5638	1
16	3325	133.065	0.000	0.7407	0.5094	1
16	3364	-89.024	0.000	0.7373	0.5267	1
17	1372	34.006	0.000	0.7015	0.5142	1
17	1530	0.000	0.000	0.7179	0.5025	1
17	2075	31.990	0.000	0.7113	0.5880	1
17	2423	31.990	0.000	0.7052	0.5702	1
17	3353	31.990	0.000	0.7050	0.5810	1
19	127	44.049	0.000	0.7204	0.6826	1
19	140	-134.204	0.000	0.9261	0.7347	1
19	316	-14.016	0.000	0.8115	0.7715	1
19	474	-160.220	0.000	0.9316	0.7475	1
19	578	-56.027	0.000	0.7369	0.7232	1
19	736	-104.026	0.000	0.7797	0.7868	1
19	793	62.015	0.000	0.8401	0.7650	1
19	1098	21.984	0.000	0.9836	0.9021	1
19	1320	86.060	0.000	0.7392	0.6373	1
19	1355	34.005	0.000	0.7057	0.5580	1
19	1378	21.984	0.000	0.8255	0.7820	1
19	1613	19.968	0.000	0.9481	0.7801	1
19	1746	-12.037	0.000	0.7093	0.5832	1
19	1858	1.979	0.000	0.7003	0.6699	1
19	2288	21.985	0.000	0.8275	0.8655	1
19	2310	104.026	0.000	0.7382	0.6226	1
19	2316	-26.017	0.000	0.7359	0.7589	1
19	2378	104.065	0.000	0.7027	0.4865	1
19	2444	-26.017	0.000	0.7359	0.7589	1
19	2542	-26.016	0.000	0.7057	0.8090	1
19	2600	86.061	0.000	0.7753	0.7533	1
19	2620	34.005	0.000	0.7082	0.6375	1
19	2780	-12.000	0.000	0.7762	0.7881	1
19	2842	-0.000	0.000	0.8040	0.7891	1
19	2953	1.979	0.000	0.7133	0.7050	1
19	3091	21.985	0.000	0.9836	0.9021	1
19	3094	1.979	0.000	0.7205	0.7160	1
19	3368	1.979	0.000	0.7399	0.7185	1
19	3407	-14.016	0.000	0.7077	0.6420	1
19	3419	62.015	0.000	0.8410	0.7502	1
19	3426	86.060	0.000	0.7691	0.7716	1
19	3516	15.995	0.000	0.7522	0.8270	1
20	2660	0.001	0.000	1.0000	1.0000	1
21	163	24.001	0.000	0.7998	0.6486	1
21	170	66.047	0.000	0.7631	0.5980	1
21	399	132.042	0.000	0.7197	0.6106	1
21	555	2.089	0.000	0.7172	0.5776	1
21	649	54.045	0.000	0.7717	0.5780	1
21	1969	132.042	0.000	0.7197	0.6106	1
21	2907	9.985	0.000	0.7666	0.6449	1
22	1204	-30.010	0.000	0.7802	0.4624	1
25	455	338.100	0.000	0.8554	0.5618	1
25	2717	-0.001	0.000	0.9104	0.5618	1
25	2807	338.100	0.000	0.9236	0.5618	1
25	3349	338.099	0.000	0.9294	0.5870	1
27	67	-18.010	0.000	0.8356	0.6794	1
27	169	-110.085	0.000	0.7380	0.5180	1
27	282	-18.011	0.000	0.7976	0.6465	1
27	343	-153.990	0.000	0.7587	0.4941	1
27	525	-227.065	0.000	0.7025	0.6792	1
27	560	26.016	0.000	0.8148	0.7102	1
27	1403	-15.995	0.000	0.7530	0.6738	1
27	1455	-191.079	0.000	0.7217	0.7144	1
27	1528	-268.168	0.000	0.7215	0.4997	1
27	1600	-15.995	0.000	0.7386	0.6606	1
27	1758	25.979	0.000	0.7844	0.5224	1
27	1960	8.005	0.000	0.7328	0.4936	1
27	2181	-15.995	0.000	0.7403	0.6423	1
27	2234	-45.094	0.000	0.8571	0.6690	1
27	2238	-0.000	0.000	0.9770	0.8259	1
27	2489	-209.090	0.000	0.7103	0.6461	1
27	2490	0.000	0.000	0.8171	0.8820	1
27	2518	0.001	0.000	0.9676	0.8498	1
27	2585	-0.000	0.000	0.9054	0.8925	1
27	2742	-15.995	0.000	0.7273	0.5754	1
27	2745	-18.010	0.000	0.8504	0.8029	1
27	2871	0.000	0.000	0.9751	0.8759	1
27	2942	-192.027	0.000	0.7465	0.6465	1
27	2952	-192.063	0.000	0.7226	0.6817	1
27	2992	-15.995	0.000	0.7494	0.6560	1
27	3197	-192.026	0.000	0.7216	0.6670	1
27	3222	-67.874	0.000	0.7077	0.4407	1
27	3253	-241.080	0.000	0.7013	0.6416	1
27	3254	-15.995	0.000	0.7417	0.6672	1
27	3277	-192.063	0.000	0.7519	0.7572	1
27	3312	-192.063	0.000	0.7093	0.6237	1
27	3354	-18.010	0.000	0.8362	0.7194	1
27	3386	15.995	0.000	0.7203	0.4595	1
27	3393	-15.995	0.000	0.7471	0.6040	1
27	3422	24.948	0.000	0.7141	0.4713	1
27	3427	15.996	0.000	0.7231	0.4550	1
27	3447	-139.914	0.000	0.7122	0.6928	1
27	3454	-3.047	0.000	0.7930	0.5344	1
27	3462	0.000	0.000	0.7578	0.8020	1
27	3537	-192.130	0.000	0.7490	0.7008	1
28	2623	-0.001	0.000	1.0000	1.0000	1
29	583	-0.000	0.000	0.7340	0.5387	1
30	515	-38.998	0.000	0.7914	0.6520	1
31	1358	-0.000	0.000	1.0000	1.0000	1
32	45	148.021	0.000	0.8379	0.5067	1
32	61	216.079	0.000	0.9072	0.7141	1
32	65	110.001	0.000	0.8477	0.6568	1
32	74	170.092	0.000	0.8526	0.6193	1
32	138	131.986	0.000	0.8270	0.4929	1
32	147	136.017	0.000	0.8634	0.6165	1
32	178	110.041	0.000	0.9173	0.7225	1
32	228	172.088	0.000	0.7182	0.5165	1
32	239	30.025	0.000	0.7509	0.5035	1
32	293	112.018	0.000	0.8465	0.6369	1
32	300	2.016	0.000	0.8551	0.5834	1
32	345	164.085	0.000	0.8605	0.5804	1
32	349	144.022	0.000	0.8014	0.6031	1
32	350	276.101	0.000	0.7192	0.6835	1
32	355	188.048	0.000	0.8393	0.5608	1
32	362	110.001	0.000	0.7971	0.4889	1
32	392	110.074	0.000	0.8780	0.6546	1
32	400	151.053	0.000	0.8524	0.6010	1
32	402	98.072	0.000	0.7996	0.6010	1
32	417	75.959	0.000	0.8386	0.4889	1
32	419	202.064	0.000	0.8546	0.6426	1
32	624	75.923	0.000	0.8833	0.6719	1
32	630	162.033	0.000	0.8437	0.5307	1
32	653	147.112	0.000	0.9128	0.6010	1
32	655	276.101	0.000	0.7053	0.6657	1
32	715	99.996	0.000	0.9012	0.6157	1
32	786	172.053	0.000	0.7286	0.4837	1
32	794	103.954	0.000	0.8732	0.5821	1
32	863	258.126	0.000	0.7166	0.5283	1
32	878	160.017	0.000	0.8379	0.5573	1
32	911	144.023	0.000	0.8136	0.5720	1
32	924	165.069	0.000	0.8038	0.5262	1
32	946	128.048	0.000	0.9280	0.7069	1
32	1120	98.039	0.000	0.8324	0.5601	1
32	1175	107.985	0.000	0.8095	0.4889	1
32	1217	105.969	0.000	0.8931	0.6629	1
32	1220	57.969	0.000	0.8573	0.6213	1
32	1235	81.996	0.000	0.8969	0.6401	1
32	1243	74.016	0.000	0.7049	0.5021	1
32	1283	234.126	0.000	0.7514	0.5481	1
32	1293	24.038	0.000	0.8043	0.7046	1
32	1308	87.959	0.000	0.8700	0.6010	1
32	1323	-163.098	0.000	0.7213	0.5436	1
32	1340	216.079	0.000	0.9072	0.7141	1
32	1363	276.100	0.000	0.7192	0.6835	1
32	1417	-52.015	0.000	0.7690	0.4889	1
32	1464	7.028	0.000	0.9046	0.7083	1
32	1517	216.079	0.000	0.8479	0.6031	1
32	1557	-32.025	0.000	0.8368	0.5428	1
32	1563	68.027	0.000	0.7629	0.5700	1
32	1586	110.038	0.000	0.8294	0.6816	1
32	1589	172.088	0.000	0.7608	0.6110	1
32	1650	112.053	0.000	0.9201	0.7059	1
32	1673	-77.028	0.000	0.8285	0.6127	1
32	1709	176.048	0.000	0.8685	0.5853	1
32	1746	124.053	0.000	0.8513	0.7145	1
32	1770	96.058	0.000	0.9628	0.7530	1
32	1806	-124.016	0.000	0.8205	0.6582	1
32	1821	46.044	0.000	0.8338	0.5307	1
32	1862	118.007	0.000	0.7307	0.5763	1
32	1880	94.043	0.000	0.7660	0.6661	1
32	1883	160.053	0.000	0.8433	0.5307	1
32	1899	107.985	0.000	0.9365	0.6503	1
32	1912	71.027	0.000	0.7964	0.5277	1
32	1917	124.053	0.000	0.7402	0.5093	1
32	1970	140.048	0.000	0.9173	0.6552	1
32	2119	94.043	0.000	0.8040	0.5751	1
32	2140	128.048	0.000	0.8946	0.6430	1
32	2196	82.043	0.000	0.8805	0.5645	1
32	2288	158.074	0.000	0.7302	0.6088	1
32	2291	128.048	0.000	0.8240	0.5745	1
32	2360	174.036	0.000	0.7112	0.5279	1
32	2368	140.048	0.000	0.8441	0.6129	1
32	2369	190.064	0.000	0.8591	0.5476	1
32	2381	30.071	0.000	0.7645	0.6035	1
32	2421	258.090	0.000	0.7907	0.7119	1
32	2440	-15.043	0.000	0.8098	0.4749	1
32	2453	138.069	0.000	0.9445	0.7279	1
32	2468	176.048	0.000	0.8685	0.5853	1
32	2527	154.064	0.000	0.9269	0.6551	1
32	2689	216.079	0.000	0.8560	0.5307	1
32	2758	78.047	0.000	0.9285	0.7264	1
32	2768	176.048	0.000	0.8600	0.5660	1
32	2791	276.101	0.000	0.7673	0.6729	1
32	2881	-38.015	0.000	0.7834	0.4929	1
32	2947	-163.026	0.000	0.8104	0.6963	1
32	3035	112.053	0.000	0.9280	0.7543	1
32	3080	234.126	0.000	0.7526	0.4881	1
32	3111	162.032	0.000	0.8539	0.4681	1
32	3158	154.064	0.000	0.9269	0.6551	1
32	3192	160.017	0.000	0.8862	0.5445	1
32	3286	128.048	0.000	0.9285	0.7183	1
32	3345	140.048	0.000	0.9092	0.6760	1
32	3385	188.048	0.000	0.8788	0.5667	1
32	3419	198.105	0.000	0.7040	0.4836	1
32	3430	153.068	0.000	0.9178	0.7004	1
32	3441	174.033	0.000	0.8386	0.5214	1
32	3456	276.101	0.000	0.7335	0.6897	1
32	3497	136.017	0.000	0.8828	0.5498	1
33	502	17.973	0.000	0.7387	0.6253	1
33	755	1.979	0.000	0.7563	0.5856	1
33	774	15.995	0.000	0.8351	0.6162	1
33	784	-2.013	0.000	0.7803	0.6186	1
33	1076	13.977	0.000	0.8023	0.6722	1
33	3358	-36.110	0.000	0.7749	0.6116	1
34	2526	28.032	0.000	0.7463	0.5901	1
34	2806	-44.026	0.000	0.7987	0.6114	1
34	2829	44.027	0.000	0.7985	0.5527	1
39	40	220.167	0.000	0.7599	0.5977	1
39	58	554.418	0.000	0.8993	0.6707	1
39	150	-20.076	0.000	0.9307	0.6496	1
39	192	220.167	0.000	0.9422	0.7736	1
39	215	34.915	0.000	0.9414	0.7704	1
39	230	34.042	0.000	0.9508	0.7260	1
39	232	-62.016	0.000	0.9387	0.7740	1
39	297	32.028	0.000	0.9472	0.7256	1
39	384	-36.072	0.000	0.9448	0.7740	1
39	413	-58.053	0.000	0.9427	0.7358	1
39	426	-92.066	0.000	0.9413	0.7722	1
39	511	-68.067	0.000	0.9286	0.6278	1
39	514	-60.076	0.000	0.9337	0.6847	1
39	574	-50.052	0.000	0.9359	0.6812	1
39	591	18.048	0.000	0.9430	0.7740	1
39	602	-52.031	0.000	0.9172	0.6523	1
39	620	-76.068	0.000	0.9469	0.7335	1
39	633	20.026	0.000	0.9199	0.6200	1
39	759	-58.055	0.000	0.8988	0.5833	1
39	772	-42.062	0.000	0.9520	0.7387	1
39	845	202.122	0.000	0.7352	0.6116	1
39	846	-52.068	0.000	0.9289	0.6606	1
39	895	-18.063	0.000	0.9288	0.6882	1
39	969	34.916	0.000	0.9414	0.7704	1
39	1047	-60.074	0.000	0.9337	0.6847	1
39	1051	-66.048	0.000	0.8710	0.5070	1
39	1104	-50.050	0.000	0.9493	0.7458	1
39	1113	60.023	0.000	0.9291	0.6089	1
39	1158	-50.051	0.000	0.9359	0.6812	1
39	1190	88.052	0.000	0.8780	0.5781	1
39	1201	3.993	0.000	0.9286	0.6768	1
39	1224	-18.063	0.000	0.9129	0.5717	1
39	1262	-52.069	0.000	0.9402	0.7073	1
39	1341	-84.100	0.000	0.9283	0.6639	1
39	1439	-74.055	0.000	0.9291	0.6702	1
39	1461	-20.078	0.000	0.9472	0.7331	1
39	1671	88.052	0.000	0.9470	0.7231	1
39	1682	-42.061	0.000	0.7954	0.4313	1
39	1896	-40.048	0.000	0.8762	0.4147	1
39	1920	-40.047	0.000	0.9462	0.7019	1
39	2124	-88.033	0.000	0.9261	0.6519	1
39	2225	-18.063	0.000	0.9444	0.7704	1
39	2289	-42.062	0.000	0.7954	0.4313	1
39	2400	-59.999	0.000	0.9073	0.5781	1
39	2417	-44.077	0.000	0.9378	0.6795	1
