CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
973	2950	21	0.8906	81.079
1436	2950	21	0.897	18.010
2180	2950	21	0.8507	-49.979
297	833	21	0.8665	248.053
297	973	21	0.8928	-63.068
297	1436	21	0.9117	0.000
297	1486	21	0.8601	32.953
297	2180	21	0.8531	67.990
973	2180	21	0.8899	131.058
1436	2180	21	0.8645	67.990
1652	2180	21	0.9133	45.058
973	1652	21	0.8897	86.000
786	794	21	0.8492	-243.132
786	833	21	0.8474	0.000
786	1486	21	0.9149	-215.101
786	1527	21	0.9277	0.000
1486	1527	21	0.8655	215.101
833	867	21	0.8742	0.000
867	1436	21	0.8677	-248.053
794	1486	21	0.8794	28.031
833	1486	21	0.8641	-215.101
973	1486	21	0.8601	96.021
1436	1486	21	0.8789	32.953
833	1436	21	0.9015	-248.053
973	1436	21	0.9025	63.068
2264	3079	23	1.0	0.000
2466	3170	24	0.9087	-43.990
2735	3170	24	0.8991	-84.021
3170	3953	24	0.9147	-0.036
539	3170	24	0.8964	-85.053
552	3170	24	0.9244	-70.005
566	3170	24	0.9	-70.005
698	3170	24	0.8918	-43.990
838	3170	24	0.9191	9.949
1455	3170	24	0.9005	-42.010
1831	3170	24	0.9351	-14.015
2466	2735	24	0.9143	40.032
2466	3420	24	0.9562	-21.984
2466	3953	24	0.9123	-44.026
552	2466	24	0.9357	-26.016
566	2466	24	0.9123	-26.016
698	2466	24	0.9153	0.000
838	2466	24	0.9034	53.938
1831	2466	24	0.9464	29.974
2063	2466	24	0.9593	2.015
67	698	24	0.9002	-24.037
698	1831	24	0.9304	-29.974
698	1849	24	0.8841	23.964
698	1954	24	0.8889	24.036
698	2063	24	0.9311	-2.015
698	3420	24	0.9522	-21.984
698	3953	24	0.8965	-44.026
939	2937	24	0.8605	181.111
939	3420	24	0.9038	42.011
939	3953	24	0.9086	19.969
2701	2937	24	0.8996	-18.010
539	2937	24	0.8993	76.053
1646	1881	24	0.8529	0.000
1646	2061	24	0.9278	0.000
1646	2701	24	0.8468	-104.011
838	1912	24	0.9088	23.928
1455	1912	24	0.9027	-28.031
1912	2735	24	0.897	70.042
552	3953	24	0.9041	-70.042
838	3953	24	0.9015	9.912
1455	3953	24	0.8944	-42.047
1831	3953	24	0.9272	-14.052
552	838	24	0.9099	-79.954
838	1455	24	0.9069	51.959
838	1831	24	0.9207	23.964
838	2063	24	0.9201	51.923
67	1849	24	0.8975	-0.073
539	1849	24	0.8876	-17.099
1849	1954	24	0.9286	0.073
67	539	24	0.9212	17.026
67	1954	24	0.9277	-0.000
67	3420	24	0.908	-46.021
552	566	24	0.9043	0.000
566	1831	24	0.9101	-55.990
566	2063	24	0.9263	-28.031
566	2735	24	0.8964	14.016
552	1455	24	0.9183	-27.995
552	1831	24	0.9388	-55.990
552	2063	24	0.947	-28.031
552	2735	24	0.9189	14.016
552	3420	24	0.922	-48.000
1291	1455	24	0.8938	36.000
1641	2735	24	0.9103	0.000
539	2063	24	0.9201	-43.078
1455	2063	24	0.9095	-0.036
1831	2063	24	0.9652	27.959
2063	2735	24	0.9292	42.047
2063	3420	24	0.9634	-19.969
1455	1831	24	0.9134	-27.995
1831	3420	24	0.9535	7.990
2735	3420	24	0.9016	-62.016
539	2735	24	0.8949	-1.031
539	1954	24	0.9037	-17.027
1954	3420	24	0.9062	-46.021
539	3420	24	0.9028	-63.047
366	4421	25	1.0	0.000
3124	4190	26	0.9774	0.000
3144	4190	26	0.9426	17.027
3188	4190	26	0.9505	17.027
3275	4190	26	0.9294	3.011
253	4190	26	0.9244	-76.052
669	4190	26	0.975	-14.015
3562	4190	26	0.9684	0.000
4129	4190	26	0.9493	17.027
4142	4190	26	0.9839	0.000
4165	4190	26	0.9448	17.026
253	507	26	0.9544	18.010
507	656	26	0.9492	0.000
507	1162	26	0.9492	0.000
507	1502	26	0.8761	0.000
507	3244	26	0.925	-18.010
507	3976	26	0.913	-18.010
3124	4142	26	0.9836	0.000
3144	4142	26	0.9471	17.027
3188	4142	26	0.951	17.026
3275	4142	26	0.9388	3.011
253	4142	26	0.9382	-76.052
669	4142	26	0.9805	-14.015
3562	4142	26	0.9741	-0.000
4129	4142	26	0.9558	17.026
4142	4165	26	0.9489	-17.026
742	2441	26	0.9111	-17.026
742	2496	26	0.9297	-17.027
250	1083	26	0.9383	-145.026
669	1083	26	0.9265	-100.016
1083	2441	26	0.9355	-35.037
1083	2496	26	0.9449	-35.037
1083	3725	26	0.9349	-35.037
1083	4403	26	0.9333	-35.037
2441	4403	26	0.9382	-0.000
2496	4403	26	0.9458	0.000
250	4403	26	0.9118	-180.063
3725	4403	26	0.9266	0.000
253	656	26	0.9321	18.011
253	1162	26	0.9321	18.011
253	3124	26	0.9263	-76.052
253	3244	26	0.9639	0.000
253	3976	26	0.9614	0.000
3124	3188	26	0.9463	-17.026
3144	3188	26	0.9757	0.000
3188	3275	26	0.9614	14.015
3188	3562	26	0.9422	17.027
3188	4129	26	0.9773	0.000
3188	4165	26	0.9766	0.000
669	3188	26	0.9403	-31.042
2441	2496	26	0.9709	-0.000
2496	3275	26	0.9252	118.027
2496	3725	26	0.968	0.000
2496	4129	26	0.9263	104.011
2496	4165	26	0.9267	104.011
250	2496	26	0.9339	-180.064
669	3124	26	0.977	-14.015
669	3144	26	0.9387	-31.042
669	3275	26	0.937	-17.026
669	3562	26	0.9695	-14.015
669	4129	26	0.9426	-31.042
669	4165	26	0.9397	-31.042
3124	3144	26	0.9468	-17.027
3124	3275	26	0.9324	-3.011
3124	3562	26	0.9767	0.000
3124	4129	26	0.9519	-17.026
3124	4165	26	0.9516	-17.026
3144	3562	26	0.942	17.027
3275	3562	26	0.9261	3.011
3562	4129	26	0.9467	-17.027
3562	4165	26	0.9452	-17.026
3244	3976	26	0.9641	-0.000
656	3976	26	0.8927	-18.011
1162	3976	26	0.8927	-18.011
3144	3275	26	0.962	14.016
3144	4129	26	0.9756	0.000
3144	4165	26	0.9814	0.000
656	1162	26	1.0	0.000
656	1502	26	0.8736	0.000
656	3244	26	0.8855	-18.010
250	2441	26	0.9205	-180.063
250	3725	26	0.9178	-180.063
2441	3725	26	0.9533	-0.000
1162	3244	26	0.8855	-18.010
3275	4129	26	0.9684	-14.015
3275	4165	26	0.9651	-14.015
4129	4165	26	0.979	0.000
1162	1502	26	0.8736	0.000
728	847	27	0.8789	-45.058
728	2376	27	0.9168	266.064
847	2376	27	0.8977	311.121
2485	2956	29	0.8321	-26.015
2485	3289	29	0.8851	-28.031
2485	3477	29	0.8801	-2.016
1994	2485	29	0.8255	30.046
3477	3773	29	0.8464	-14.016
1900	1994	29	0.8449	28.033
1900	3477	29	0.8714	56.063
1991	2956	29	0.912	-2.015
1991	3289	29	0.824	-4.031
2956	3823	29	0.8255	-21.985
2956	3289	29	0.8981	-2.016
3289	3477	29	0.8454	26.016
1994	3289	29	0.8567	2.015
1994	3477	29	0.8917	28.031
1994	2956	29	0.8239	4.031
1704	2109	30	0.8862	28.032
1704	3034	30	0.8521	-28.032
2109	3034	30	0.8677	-56.064
293	2109	30	0.8409	56.062
293	2492	30	1.0	-0.009
2109	4185	30	0.8798	141.019
2109	2492	30	0.8409	-56.071
434	1522	32	0.9819	0.000
434	2050	32	0.9702	0.000
434	2312	32	0.9685	0.000
434	2430	32	0.992	0.000
434	3043	32	0.9895	0.001
434	3303	32	0.9806	0.000
1522	2050	32	0.9713	0.000
1522	2312	32	0.9621	-0.000
1522	2430	32	0.9768	0.000
1522	3043	32	0.9785	0.000
1522	3303	32	0.9782	0.000
2312	3043	32	0.9699	0.001
2430	3043	32	0.9892	0.000
3043	3303	32	0.9817	-0.000
2050	3043	32	0.9713	0.000
2050	2312	32	0.9551	-0.000
2050	2430	32	0.9695	-0.000
2050	3303	32	0.9727	0.000
2312	2430	32	0.9674	0.000
2430	3303	32	0.9799	0.000
2312	3303	32	0.973	0.000
538	1094	33	0.8028	0.000
1094	1960	33	0.8014	-0.001
1094	3570	33	0.7558	-0.000
538	3570	33	0.7437	0.000
1960	3570	33	0.7619	0.001
538	1960	33	0.8106	-0.001
425	521	34	0.8227	49.990
521	2083	34	0.9209	14.016
521	2201	34	0.8499	10.057
2329	3251	34	0.7264	197.122
2329	3668	34	0.7033	-36.095
1598	2083	34	0.8624	-21.984
2888	3109	34	0.7273	46.003
3655	3668	34	0.7279	-70.079
266	2213	34	0.8877	0.000
425	2213	34	0.8086	33.995
2083	2213	34	0.9133	-30.010
3646	3655	34	0.7461	20.078
2083	3646	34	0.83	11.927
2888	3655	34	0.7091	59.016
425	2083	34	0.8417	64.006
2083	2597	34	0.909	36.984
2438	4257	35	0.8337	-521.343
817	881	35	0.8553	0.000
817	2584	35	0.8553	0.000
2345	4340	35	0.9759	0.000
227	4340	35	0.9031	11.979
3700	4340	35	0.8943	14.963
3985	4340	35	0.9065	43.990
4340	4402	35	0.9755	0.000
4340	4415	35	0.9746	0.000
1708	4340	35	0.8943	14.963
1875	4340	35	0.9696	0.000
83	534	35	0.9374	0.000
534	4365	35	0.867	-0.073
2328	2913	35	0.8619	-495.330
2345	4402	35	0.9858	0.000
227	4402	35	0.9127	11.979
417	4402	35	0.8973	19.969
661	4402	35	0.8973	19.969
3700	4402	35	0.8985	14.963
3985	4402	35	0.9107	43.990
4402	4415	35	0.9791	0.000
1708	4402	35	0.8985	14.963
1875	4402	35	0.9741	0.000
309	1300	35	0.8261	39.995
2345	3700	35	0.905	-14.963
2345	3985	35	0.9168	-43.990
2345	4415	35	0.9817	0.000
227	2345	35	0.9099	11.979
417	2345	35	0.9047	19.969
661	2345	35	0.9047	19.969
1708	2345	35	0.905	14.963
1875	2345	35	0.9741	0.000
2318	3442	35	0.9433	14.964
2418	3442	35	0.9132	14.016
3195	3442	35	0.9713	0.000
417	3442	35	0.9801	0.000
661	3442	35	0.9801	0.000
3442	4061	35	0.9132	-14.016
3442	4209	35	0.9406	-14.964
3442	4365	35	0.9258	-0.000
1357	3442	35	0.9195	14.964
1700	1939	35	0.9746	-13.979
1708	1939	35	0.8916	28.006
1851	1939	35	0.9834	-0.000
1939	1980	35	0.976	13.979
1939	2776	35	0.941	-37.956
1939	3302	35	0.9763	13.979
1939	3700	35	0.8916	-28.006
1939	3985	35	0.8245	-57.033
2315	2576	35	0.8026	238.230
1937	2576	35	0.8794	-0.000
2222	3841	35	0.8522	26.015
2315	3841	35	0.8406	17.990
2328	3841	35	0.8581	2.016
2438	3841	35	0.8333	28.030
2837	3841	35	0.8652	-220.241
3004	3841	35	0.8652	-220.242
971	3841	35	0.8768	24.000
1528	3841	35	0.8561	-220.241
1829	3841	35	0.8704	30.046
1937	3841	35	0.8471	-220.241
2318	3195	35	0.9315	14.964
2418	3195	35	0.9137	14.016
3195	4061	35	0.9137	-14.016
3195	4209	35	0.9301	-14.964
3195	4365	35	0.9391	-0.000
417	3195	35	0.9679	0.000
444	3195	35	0.8932	-13.042
661	3195	35	0.9679	0.000
227	781	35	0.8347	-37.041
781	881	35	0.879	-27.019
781	2584	35	0.879	-27.019
2077	2318	35	0.9004	-15.995
2077	2418	35	0.8201	-15.047
2077	4061	35	0.8201	-15.047
971	1528	35	0.8962	244.241
1528	1562	35	0.8701	37.956
1528	1829	35	0.9002	-250.286
1528	2222	35	0.8776	-246.255
1528	2328	35	0.8967	-222.256
1528	2837	35	0.9612	0.001
1528	3004	35	0.9612	0.002
1300	1812	35	0.9456	-33.948
2776	3989	35	0.9831	-0.000
1851	2776	35	0.9498	-37.956
500	2222	35	0.8376	519.331
2222	2328	35	0.8965	23.999
2328	2837	35	0.8882	222.257
2328	3004	35	0.8882	222.258
971	2328	35	0.915	21.984
1829	2328	35	0.9283	28.030
1937	2328	35	0.8532	-222.257
580	3436	35	0.9346	252.283
3436	3704	35	0.938	0.000
3436	4435	35	0.9502	0.000
1146	3436	35	0.9522	0.001
1496	3436	35	0.9596	0.000
1562	3436	35	0.9424	-0.000
1659	3436	35	0.9005	274.267
1980	3436	35	0.8496	-36.924
2222	3004	35	0.8688	246.257
2837	3004	35	1.0	0.001
3004	3306	35	0.8261	-268.243
971	3004	35	0.8875	244.242
1829	3004	35	0.8912	250.288
2418	4061	35	1.0	0.000
2418	4365	35	0.8436	14.016
417	2418	35	0.9267	-14.016
661	2418	35	0.9267	-14.016
1708	1851	35	0.8933	28.006
1708	2318	35	0.9277	-19.969
1708	3700	35	1.0	0.000
1708	3985	35	0.9334	-29.027
1708	4209	35	0.9227	-19.969
1708	4415	35	0.8934	14.963
2318	3700	35	0.9277	19.969
3700	3985	35	0.9334	-29.027
3700	4209	35	0.9227	-19.969
3700	4415	35	0.8934	14.963
1851	3700	35	0.8933	-28.006
881	2584	35	1.0	0.000
227	1378	35	0.9244	0.000
227	1875	35	0.9092	11.979
227	4415	35	0.9171	11.979
3302	3704	35	0.8475	-36.923
988	3302	35	0.9882	-0.144
1562	3302	35	0.8695	36.923
1700	3302	35	0.9876	-0.000
1812	3302	35	0.9826	19.969
1851	3302	35	0.977	13.979
1980	3302	35	0.9897	-0.000
2318	4209	35	0.9879	0.000
417	4209	35	0.954	-14.963
444	4209	35	0.9006	-28.006
661	4209	35	0.954	-14.963
580	1496	35	0.9471	252.283
1146	1496	35	0.9668	0.001
1496	1562	35	0.946	0.000
1496	1659	35	0.9045	-274.267
1496	1980	35	0.8707	36.924
1496	3704	35	0.9488	0.000
1496	4435	35	0.953	0.000
3985	4415	35	0.9091	43.990
1875	4415	35	0.9792	0.000
580	1659	35	0.9192	-21.984
1146	1659	35	0.9052	-274.266
1562	1659	35	0.8923	-274.267
1659	3704	35	0.883	274.267
1659	4435	35	0.8872	274.267
580	1146	35	0.9466	252.282
580	1562	35	0.9435	252.283
580	3704	35	0.9146	252.283
580	4435	35	0.9254	252.283
971	1829	35	0.9428	-6.046
1829	2222	35	0.9285	4.031
1829	2837	35	0.8912	250.287
1829	3306	35	0.8545	-17.955
3704	4435	35	0.9395	-0.000
1146	4435	35	0.9531	0.001
1562	4435	35	0.9391	-0.000
1980	4435	35	0.8577	-36.924
417	661	35	1.0	0.000
417	2318	35	0.9554	-14.963
417	4061	35	0.9267	-14.016
417	4365	35	0.8984	0.000
988	1812	35	0.9803	-20.113
1700	1812	35	0.9814	-19.969
1812	1980	35	0.9842	19.969
2222	2837	35	0.8688	246.256
2837	3306	35	0.8261	-268.242
971	2837	35	0.8875	244.241
2222	2315	35	0.8417	8.025
2222	3306	35	0.8449	-21.986
971	2222	35	0.9311	-2.015
661	2318	35	0.9554	-14.963
444	4365	35	0.8908	-13.043
661	4365	35	0.8984	0.000
4061	4365	35	0.8436	14.016
1357	4365	35	0.8809	14.964
988	3704	35	0.8329	-37.067
1146	3704	35	0.9549	0.001
1562	3704	35	0.9283	0.000
2438	3306	35	0.8645	-19.970
971	3306	35	0.8604	-24.001
1937	3306	35	0.8266	-268.242
1851	3985	35	0.8209	-57.033
1875	3985	35	0.907	-43.990
444	1851	35	0.8889	19.969
1700	1851	35	0.9711	-13.979
1851	1980	35	0.9753	13.979
1937	2438	35	0.8365	-248.271
661	4061	35	0.9267	-14.016
988	1700	35	0.9884	-0.144
1700	1980	35	0.9887	0.000
1146	1562	35	0.9511	0.001
1562	1980	35	0.87	36.924
988	1980	35	0.9885	-0.144
179	3334	36	0.8896	14.016
3165	3334	36	0.881	18.011
1484	3334	36	0.8225	-42.047
3165	4046	36	0.8591	14.016
1004	1484	36	0.8878	18.011
1004	3165	36	0.8284	-42.047
2033	3492	37	0.8273	192.150
1524	2454	37	0.8541	0.000
2981	3492	37	0.8858	-0.000
1524	3492	37	0.8023	190.137
344	683	38	0.9142	-179.080
488	683	38	0.8099	18.010
683	1047	38	0.844	-15.995
683	1814	38	0.8156	-86.000
683	4163	38	0.8935	161.069
332	4163	38	0.8417	-18.010
344	4163	38	0.9404	-18.010
488	4163	38	0.8529	179.079
1047	2662	38	0.8773	179.079
344	488	38	0.8718	-197.090
332	344	38	0.8405	0.000
662	1472	39	0.7949	88.016
662	3128	39	0.7443	-15.978
3086	3364	39	0.8833	-0.000
1141	3086	39	0.8833	0.000
1173	3086	39	0.8833	0.000
1832	3086	39	0.7278	162.052
4206	4217	39	1.0	0.000
1472	4217	39	0.7274	-15.977
1832	4217	39	0.857	0.000
1141	1173	39	1.0	-0.000
1173	1832	39	0.7334	-162.052
1173	3203	39	0.7152	-58.041
1173	3364	39	1.0	0.000
1173	3879	39	0.7102	-58.041
1141	1832	39	0.7334	-162.052
1472	1832	39	0.7865	-15.977
1832	3128	39	0.8047	-88.017
1832	3364	39	0.7334	162.052
1832	4206	39	0.857	0.000
3203	3879	39	0.9256	-0.000
3292	3879	39	0.7671	238.106
3364	3879	39	0.7102	-58.041
3879	3914	39	0.7291	15.978
3879	3990	39	0.8607	0.001
3879	4380	39	0.7825	15.977
1141	3879	39	0.7102	-58.041
1503	3879	39	0.8054	-15.978
903	2099	39	0.7081	-15.978
2892	3914	39	0.7576	-0.001
3203	3914	39	0.7342	15.978
129	3914	39	0.7331	88.017
3794	3914	39	0.7924	146.022
3914	4380	39	0.8507	-0.001
1503	3914	39	0.8198	0.000
2892	3794	39	0.7179	-146.023
2892	4380	39	0.8191	-0.002
1503	2892	39	0.7855	0.001
3203	3292	39	0.7947	-238.107
3203	3364	39	0.7152	58.041
3203	3990	39	0.8905	0.000
3203	4380	39	0.7649	15.976
1141	3203	39	0.7152	-58.041
1503	3203	39	0.7898	-15.977
1141	3364	39	1.0	-0.000
129	1503	39	0.7646	88.016
129	3794	39	0.758	-58.005
129	4380	39	0.7843	88.016
1472	4206	39	0.7274	-15.977
3292	3990	39	0.7811	238.107
1503	3990	39	0.7114	-15.977
903	1503	39	0.7786	102.031
1503	3794	39	0.7907	-146.021
1503	4380	39	0.9295	-0.001
903	3794	39	0.8039	-43.990
3794	4380	39	0.8158	146.021
903	4380	39	0.759	102.031
4307	4326	40	0.9017	31.950
4326	4423	40	0.8772	-29.955
4307	4420	40	0.7845	-41.027
4307	4398	40	0.8247	41.026
4307	4423	40	0.9185	1.995
174	1916	41	0.7153	45.058
1511	1916	41	0.9164	-56.062
1916	2241	41	0.7309	-17.027
1916	2273	41	0.707	120.035
1916	2404	41	0.7686	-31.042
1916	2522	41	0.9156	0.000
1916	2864	41	0.7438	63.972
565	2014	41	0.9399	-17.026
1128	2014	41	0.7244	-304.143
1792	2014	41	0.7657	-360.169
2014	2864	41	0.8567	403.211
2014	3537	41	0.9509	372.169
2014	3577	41	0.7489	358.153
1511	2273	41	0.7447	63.973
1511	2404	41	0.7034	-87.105
1511	2522	41	0.9003	-56.062
1511	2864	41	0.7432	7.909
1128	3537	41	0.7015	68.026
2241	2404	41	0.794	-14.016
2404	2522	41	0.7523	31.043
2404	3537	41	0.7555	63.972
174	2404	41	0.7799	14.015
565	1792	41	0.7306	343.143
565	2273	41	0.7827	442.248
565	2864	41	0.9343	386.185
565	3537	41	0.9572	355.142
565	3577	41	0.7662	341.127
2241	2522	41	0.7052	17.027
2273	2522	41	0.7025	-120.035
2522	2864	41	0.7432	63.971
174	2522	41	0.7293	45.058
2864	3577	41	0.715	-45.058
3017	3577	41	0.8052	0.001
3537	3577	41	0.7679	-14.016
2273	3537	41	0.7542	-87.106
2864	3537	41	0.9139	-31.042
2242	2273	41	0.7812	74.074
2273	2864	41	0.9152	-56.063
1792	2992	41	0.7305	26.015
174	2241	41	0.7714	28.031
1104	2780	43	1.0	0.000
1306	2585	44	0.7837	-0.001
608	2011	45	0.7983	377.153
1876	2011	45	0.8304	215.101
2011	4332	45	0.8304	-215.101
315	1495	45	0.9076	35.037
1495	1607	45	0.8404	-35.038
1495	1642	45	0.8244	-121.038
1495	3307	45	0.7817	-197.091
1495	3770	45	0.7267	-179.081
315	3186	45	0.725	-86.000
608	1876	45	0.9025	162.052
1607	1876	45	0.7334	-18.011
1876	4332	45	1.0	0.000
608	2001	45	0.7209	-44.004
1671	2001	45	0.917	-0.000
315	3331	45	0.7447	-18.011
315	3770	45	0.737	-144.043
15	1607	45	0.7539	30.010
315	1642	45	0.7554	-86.001
1607	1642	45	0.8085	-86.000
1642	3307	45	0.7377	-76.053
1671	3119	45	0.7017	208.142
608	4332	45	0.9025	162.052
1607	4332	45	0.7334	-18.011
315	1607	45	0.8217	-0.000
1607	3307	45	0.7866	-162.053
315	3307	45	0.7168	-162.054
608	1671	45	0.7293	-44.004
789	948	46	0.8732	-15.977
789	1138	46	0.9721	-0.000
789	1337	46	0.8812	63.998
789	1568	46	0.9712	-0.000
789	1741	46	0.9702	-0.000
789	2182	46	0.9563	-1.996
789	2234	46	0.916	14.016
789	2350	46	0.9203	-14.016
789	2843	46	0.8812	63.993
789	2847	46	0.9731	-0.000
948	1138	46	0.8835	15.977
1138	1337	46	0.8785	63.998
1138	1568	46	0.9809	0.000
1138	1741	46	0.9737	0.000
1138	2182	46	0.965	-1.996
1138	2234	46	0.9252	14.016
1138	2350	46	0.9317	-14.016
1138	2843	46	0.8785	63.993
1138	2847	46	0.9766	0.000
189	877	46	0.8558	-28.031
189	2105	46	0.8831	-14.016
189	2967	46	0.8436	-14.016
2465	2872	46	0.8464	17.974
1568	2465	46	0.8697	-15.995
1741	2465	46	0.878	-15.995
2234	2350	46	0.8742	-28.031
2234	2847	46	0.9197	-14.016
1568	2234	46	0.9292	14.016
1741	2234	46	0.907	14.016
409	2105	46	0.889	-14.016
948	1337	46	0.889	79.975
948	1568	46	0.8848	15.977
948	1741	46	0.8778	15.977
948	2182	46	0.8476	13.981
948	2843	46	0.889	79.970
948	2847	46	0.8844	15.977
2350	2847	46	0.9197	14.016
485	2350	46	0.9224	1.996
877	2350	46	0.8495	45.058
1568	2350	46	0.933	-14.016
1741	2350	46	0.9193	-14.016
485	2182	46	0.8765	14.016
1337	2182	46	0.8626	-65.994
1568	2182	46	0.9501	-1.996
1741	2182	46	0.9548	-1.996
2182	2843	46	0.8626	65.988
2182	2847	46	0.9618	1.996
1337	1568	46	0.8671	-63.998
1568	1741	46	0.9705	0.000
1568	2843	46	0.8671	63.993
1568	2847	46	0.9767	0.000
2843	2847	46	0.8761	-63.993
1337	2843	46	1.0	-0.006
1741	2843	46	0.8728	63.993
1830	2843	46	0.8793	-0.006
877	2105	46	0.9386	14.016
877	2967	46	0.8634	14.016
2105	2967	46	0.8838	-0.000
1337	1741	46	0.8728	-63.998
1741	2847	46	0.9764	0.000
1337	2847	46	0.8761	-63.998
1337	1830	46	0.8793	0.000
406	494	47	0.8936	0.000
494	642	47	0.8312	78.083
494	4277	47	0.8312	78.083
602	642	47	0.8569	-14.015
602	4277	47	0.8569	-14.015
304	1826	47	0.835	46.005
1826	2120	47	0.8436	-14.016
304	400	47	0.8598	27.995
400	455	47	0.9368	0.000
400	642	47	0.8251	-17.026
400	681	47	0.8902	-165.064
400	2416	47	0.8634	-197.090
400	2778	47	0.845	-162.053
400	4277	47	0.8251	-17.026
455	917	47	0.8265	0.000
917	1028	47	0.906	-18.011
406	642	47	0.8238	78.083
406	4277	47	0.8238	78.083
681	1605	47	0.8609	17.027
2824	4277	47	0.8274	-28.031
304	4277	47	0.8469	10.968
642	4277	47	1.0	0.000
2824	3395	47	0.9515	-0.000
642	2824	47	0.8274	28.031
455	2416	47	0.8265	-197.090
681	2416	47	0.8431	-32.027
304	642	47	0.8469	10.968
455	681	47	0.8832	-165.064
101	2391	48	0.8389	-14.016
113	2391	48	0.8156	14.015
1458	2391	48	0.8262	0.000
2115	2391	48	0.7942	-130.026
101	113	48	0.8757	-28.031
101	127	48	0.8422	133.037
101	1107	48	0.855	116.010
101	1458	48	0.8949	-14.016
101	2115	48	0.8354	116.010
101	2583	48	0.8366	151.047
101	2596	48	0.8825	116.010
101	2641	48	0.8817	133.037
101	2767	48	0.8311	327.080
1683	2284	48	0.8235	-0.036
113	1458	48	0.8746	14.015
127	1458	48	0.8734	-147.053
1107	1458	48	0.8914	-130.026
1458	2583	48	0.8587	165.063
1458	2596	48	0.9018	130.026
1458	2641	48	0.9079	147.053
1458	2767	48	0.8549	341.096
1458	2840	48	0.85	341.096
113	127	48	0.8209	161.068
113	1107	48	0.83	144.042
113	2583	48	0.8337	179.078
113	2596	48	0.8739	144.042
113	2641	48	0.8937	161.068
113	2767	48	0.8318	355.111
113	2840	48	0.8122	355.111
127	2115	48	0.8126	-17.026
2115	2596	48	0.847	0.000
2115	2641	48	0.8295	17.026
127	1107	48	0.8576	-17.026
127	2583	48	0.8166	18.010
127	2596	48	0.8685	-17.026
127	2641	48	0.8784	0.000
127	2767	48	0.8391	194.043
127	2840	48	0.8405	194.043
1107	1683	48	0.8007	35.036
1683	2583	48	0.8506	0.000
1107	2583	48	0.9143	35.037
1107	2596	48	0.9222	0.000
1107	2641	48	0.9084	17.026
1107	2767	48	0.8629	211.069
1107	2840	48	0.8378	211.070
2583	2596	48	0.884	-35.036
2596	2641	48	0.9294	17.026
2596	2767	48	0.8509	211.069
2596	2840	48	0.8339	211.070
2583	2767	48	0.8755	176.033
2641	2767	48	0.8985	194.043
2767	2840	48	0.9305	0.000
2583	2840	48	0.8594	176.033
2641	2840	48	0.8852	194.043
2583	2641	48	0.9095	-18.010
123	480	49	0.9513	14.015
123	959	49	0.8722	28.031
123	3885	49	0.9497	14.009
480	959	49	0.9111	14.016
959	3885	49	0.9122	-14.022
450	480	49	0.8988	-15.977
480	3885	49	0.9887	-0.006
1014	1809	49	0.9405	-15.977
1809	3304	49	0.8793	48.003
1014	3304	49	0.8557	32.026
450	3304	49	0.8577	-63.998
450	3885	49	0.8957	-15.983
2537	3304	49	0.8516	0.000
712	1676	51	0.8667	-26.016
1091	1676	51	1.0	0.000
1676	2949	51	0.8667	26.016
1676	4174	51	1.0	-0.000
1676	4314	51	0.8554	26.016
2949	4174	51	0.8667	-26.016
712	4174	51	0.8667	-26.016
1091	4174	51	1.0	0.000
4174	4314	51	0.8554	26.016
712	1091	51	0.8667	-26.016
712	2949	51	1.0	-0.000
712	3352	51	0.8631	-28.031
712	3363	51	0.8509	86.000
712	4314	51	0.8806	-0.000
2949	3352	51	0.8631	-28.031
2949	3363	51	0.8509	86.000
2949	4314	51	0.8806	-0.000
1091	2949	51	0.8667	26.016
1091	4314	51	0.8554	26.016
383	1578	52	0.8221	-0.000
643	1187	52	0.9582	14.016
643	2752	52	0.8704	-0.949
643	3649	52	0.8585	46.005
643	3806	52	0.9582	0.055
277	1036	52	0.8838	27.995
310	1036	52	0.8255	75.944
372	1036	52	0.8944	0.018
383	1036	52	0.902	14.016
474	1036	52	0.9048	0.000
1036	1627	52	0.9301	-1.996
1036	2935	52	0.9312	0.000
1036	3029	52	0.855	-59.967
1036	4303	52	0.889	-0.015
1036	4336	52	0.8501	-75.944
2752	3806	52	0.8549	1.003
1187	3806	52	0.9147	-13.961
2935	4336	52	0.8677	-75.944
3029	4336	52	0.849	-15.977
277	4336	52	0.8374	-47.949
310	4336	52	0.9259	0.000
474	4336	52	0.8629	-75.944
819	4336	52	0.8534	87.032
277	445	52	0.8359	-205.096
445	1613	52	0.8925	15.978
2935	3649	52	0.8586	-12.000
372	3649	52	0.8648	-11.982
383	3649	52	0.835	2.016
3649	4303	52	0.8592	11.985
1153	3649	52	0.8933	-14.016
1187	2752	52	0.8346	-14.964
2935	3029	52	0.8896	-59.967
2935	4303	52	0.9448	-0.015
277	2935	52	0.9193	27.995
372	2935	52	0.9463	0.018
383	2935	52	0.9285	14.016
474	2935	52	0.9425	0.000
1627	2935	52	0.9492	1.996
1153	1187	52	0.834	-46.005
277	372	52	0.9318	27.977
372	383	52	0.8957	-13.998
372	474	52	0.9136	0.018
372	1627	52	0.9424	-1.978
372	2031	52	0.8988	0.018
372	3029	52	0.8542	-59.949
372	4303	52	0.9841	0.003
310	819	52	0.8583	-87.032
