formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id	featureId
1	C17H16N2O	[M - H2O + H]+	C17H14N2	0.9999999999999999	11.675818436840565	9.170143571783964	2.5056748650566023	3	0.9840255591054314	1.5703302822620142	1.5703302822620142	-72880.40291433247		247.12311	444.865182	45_mapp_batch_00109_sirius_47	47
1	C11H6Br2O3	[M + H]+	C11H6Br2O3	0.9236180904522614	-0.6835102435772313	-0.6835102435772313	0.0	1	0.0	-0.8960070470751096	0.8960070470751096	-0.8960070470751096		344.87534	30.174826799999998	46_mapp_batch_00109_sirius_48	48
1	C15H30O7S	[M + H]+	C15H30O7S	0.9999999999999999	27.22309221737402	23.841197454150812	3.3818947632232077	9	0.9905328644847173	6.73131086706805	6.73131086706805	-1.9858840934046158		355.17780	161.359422	47_mapp_batch_00109_sirius_49	49
1	C37H40O9	[M + H]+	C37H40O9	0.6723618090452261	12.410810503257444	3.4232457463146755	8.987564756942769	1	0.0	-0.9273081507930269	0.9273081507930269	-0.9273081507930269		629.27393	620.0216399999999	48_mapp_batch_00109_sirius_50	50
1	C45H70O11	[M - H2O + H]+	C45H68O10	0.921105527638191	95.85106838588227	87.43535888157936	8.415709504302905	28	0.7512622012790308	6.311221327241899	6.311221327241899	-23409.05630224454		769.48615	652.21704	49_mapp_batch_00109_sirius_51	51
1	C20H40N2O3	[M + H]+	C20H40N2O3	0.9999999999999999	15.263244780624078	11.598087484704518	3.665157295919559	3	0.31166347992351817	1.1690540752522804	1.2559927491172393	-0.333538666919538		357.31105	353.211546	50_mapp_batch_00109_sirius_52	52
1	C8H14O2	[M + H]+	C8H14O2	0.9999999999999999	53.66296859300972	53.66296859300972	0.0	6	0.6682027649769585	5.279943329653255	5.279943329653255	-1.5798478063728187		143.10643	115.00962	51_mapp_batch_00109_sirius_53	53
1	C16H25NO9	[M + H]+	C16H25NO9	0.27085427135678397	1.0	1.0	0.0	1	0.0	NaN	NaN	1.7288407133725454		376.16086	121.22376600000001	52_mapp_batch_00109_sirius_54	54
1	C20H4Br4Cl4O5	[M + H]+	C20H4Br4Cl4O5	0.9999999999999999	-2.2188758248682006	-2.2188758248682006	0.0	1	0.0	NaN	NaN	-0.8064750741219131		780.56128	670.8415200000001	53_mapp_batch_00109_sirius_55	55
1	C9H8O3	[M - H2O + H]+	C9H6O2	0.9999999999999999	35.386831685364434	35.386831685364434	0.0	5	0.8559556786703599	-0.9735665314302254	2.9515603860084885	-122485.79913801921		147.04384	206.668722	54_mapp_batch_00109_sirius_56	56
1	C14H27NO9	[M + H]+	C14H27NO9	0.9999999999999999	86.46142183247795	84.91496581536452	1.546456017113432	14	0.8429537181487258	-1.012933296113641	2.134825753655233	-1.4227195048251688		354.17535	194.358324	55_mapp_batch_00109_sirius_57	57
1	C6H5Cl5	[M + K]+	C6H5Cl5	N/A	-0.6094379124341003	-0.6094379124341003	0.0	1	0.0	NaN	NaN	1.7164979118317294		290.84705	33.2602308	56_mapp_batch_00109_sirius_58	58
1	C18H32O4	[M + H]+	C18H32O4	0.9999999999999999	101.03152307384651	97.3085358354747	3.722987238371813	20	0.7834448160535117	2.125608975771501	2.7817235026965474	-0.3433900127291872		313.23723	370.72615199999996	57_mapp_batch_00109_sirius_59	59
1	C34H68N2O2	[M + H]+	C34H68N2O2	0.9999999999999999	14.201675619497298	14.201675619497298	0.0	4	0.9659613615455381	-1.197359579732693	1.2452004171763877	1.275061805183218		537.53604	651.5313	58_mapp_batch_00109_sirius_60	60
1	C17H35NO6	[M - H2O + H]+	C17H33NO5	0.9999999999999999	44.905014275035875	44.905014275035875	0.0	20	0.7694618272841053	-0.8996660278301937	2.861601026781364	-54209.61928256062		332.24295	266.05798200000004	59_mapp_batch_00109_sirius_61	61
1	C16H22N4O2S	[M + H]+	C16H22N4O2S	0.914070351758794	50.71317792487644	50.71317792487644	0.0	12	0.7837620578778134	4.0301488833225365	4.062060261769886	-3.1807098595116017		335.15256	147.49491	60_mapp_batch_00109_sirius_62	62
1	C37H70O5	[M + Na]+	C37H70O5	0.5005025125628142	3.5	3.5	0.0	1	0.0	NaN	NaN	2.454172132275386		617.51306	696.82434	61_mapp_batch_00109_sirius_63	63
1	C11H21NO2	[M + H]+	C11H21NO2	0.9999999999999999	102.01796431323208	98.5384971278655	3.479467185366584	21	0.8530515504641515	4.904191900397938	4.904191900397938	-0.30671962887213977		200.16444	259.055928	62_mapp_batch_00109_sirius_64	64
1	C17H31NO7	[M - H2O + H]+	C17H29NO6	0.9894472361809046	42.09740076721002	42.09740076721002	0.0	9	0.5033377837116155	-0.6205276006707301	1.6035488126033075	-52325.705051573		344.20648	213.386562	63_mapp_batch_00109_sirius_65	65
1	C26H32N2O11	[M - H2O + H]+	C26H30N2O10	0.992964824120603	9.467434601610886	9.467434601610886	0.0	5	0.2763337893296854	1.9121984812327077	1.9121984812327077	-33905.23524557185		531.19751	200.91986400000002	64_mapp_batch_00109_sirius_66	66
1	C12H23NO10	[M + H]+	C12H23NO10	0.9999999999999999	105.87360014609918	98.24366505016015	7.629935095939029	29	0.9814850811546313	1.1994471395595239	2.4585694564084104	-2.1167410856456232		342.13875	95.149818	65_mapp_batch_00109_sirius_67	67
1	C14H25NO	[M + H]+	C14H25NO	0.9999999999999999	122.96742612329237	122.96742612329237	0.0	32	0.8754033703836501	2.179938323165616	2.654109498993169	-1.6731675168671638		224.20052	524.961876	66_mapp_batch_00109_sirius_68	68
1	C37H66O5	[M + Na]+	C37H66O5	0.9999999999999999	4150.568061606927	4149.265233940673	1.30282766625335	50	0.955389992641648	1.2080719906287571	1.437097530415109	4.890007248079481	DG(16:0_18:3)	613.48325	674.5141199999999	67_mapp_batch_00109_sirius_70	70
1	C10H14O7	[M - H2O + H]+	C10H12O6	N/A	73.07266313154255	73.07266313154255	0.0	18	0.8363889996014348	1.9097903409066042	3.5701251689492164	-78623.56338502392		229.07086	117.09696	68_mapp_batch_00109_sirius_71	71
1	C14H17NO8	[M + H]+	C14H17NO8	0.8648241206030152	24.751898872725363	18.702719414102067	6.049179458623297	6	0.9920969441517387	-1.932618695439688	1.9587400504932762	0.5540938004892748		328.10287	197.215128	69_mapp_batch_00109_sirius_72	72
1	C18H31NO7S2	[M - H2O + H]+	C18H29NO6S2	0.8090452261306533	35.90248573997101	35.90248573997101	0.0	10	0.8444477523072343	-2.276736786678091	2.276736786678091	-42871.20420960223		420.14917	135.600156	70_mapp_batch_00109_sirius_73	73
1	C17H22N2O5	[M + H]+	C17H22N2O5	0.9994974874371858	10.372128330444303	10.372128330444303	0.0	2	0.3337969401947149	-1.1769427159685224	1.1769427159685224	-0.704579238077997		335.15991	190.44415800000002	71_mapp_batch_00109_sirius_74	74
1	C19H33NO4	[M + K]+	C19H33NO4	0.9809045226130655	31.250541515561387	31.250541515561387	0.0	8	0.47500757346258726	2.0935420903992457	2.483461333597938	2.5422421988029615		378.20508	184.332954	72_mapp_batch_00109_sirius_76	76
1	C22H41NO	[M + H]+	C22H41NO	0.9999999999999999	84.99704787238274	81.24059284196063	3.7564550304221025	20	0.9489332728098049	2.27193630270728	2.4345531487909033	1.0105965273934547		336.32643	613.3698	73_mapp_batch_00109_sirius_77	77
1	C18H34O4	[M + Na]+	C18H34O4	0.8864321608040201	9.540690588288994	3.321473668435125	6.219216919853869	1	0.0	2.0636983713784844	2.0636983713784844	2.0636983713784844		337.23563	391.262892	74_mapp_batch_00109_sirius_78	78
1	C18H33NO3	[M + Na]+	C18H33NO3	0.5628140703517588	0.9937953333191584	0.9937953333191584	0.0	1	0.0	0.07752398964999029	0.07752398964999029	0.07752398964999029		334.23529	353.211546	75_mapp_batch_00109_sirius_79	79
1	C22H34O11	[M + Na]+	C22H34O11	0.9999999999999999	27.72105282908393	24.321070100702716	3.3999827283812136	9	0.7294508690533896	-1.0777709674088933	1.5291441934196097	2.410290605353319		497.20053	189.649062	76_mapp_batch_00109_sirius_80	80
1	C26H37NO6	[M + H]+	C26H37NO6	0.9999999999999999	33.869576885376524	25.27302696790798	8.596549917468542	15	0.9843342036553527	0.7604223507274279	1.359925167389873	0.7604223507274279		460.26971	391.061916	77_mapp_batch_00109_sirius_81	81
1	C10H13N5O5	[M + H]+	C10H13N5O5	0.9999999999999999	13.808274566853976	11.13506582203144	2.673208744822537	3	0.9852774631936578	0.09446345918489088	0.5087002046698108	0.727363092941984		284.09915	68.10705	78_mapp_batch_00109_sirius_82	82
1	C10H13N5O4	[M + H]+	C10H13N5O4	0.9999999999999999	17.471284912185908	14.766757904848816	2.7045270073370906	3	0.956034840315222	-0.5329567471891854	0.5329567471891854	-0.2124527209996574		268.10397	63.974646	79_mapp_batch_00109_sirius_83	83
1	C35H48O3	[M + Na]+	C35H48O3	0.606532663316583	4.709549144781421	3.479100240639565	1.2304489041418556	1	0.0	-0.2592504087774879	0.2592504087774879	-0.2592504087774879		539.34943	582.4658760000001	80_mapp_batch_00109_sirius_84	84
1	C16H25NO8	[M + H]+	C16H25NO8	0.9653266331658292	45.096262067724176	45.096262067724176	0.0	10	0.9621552277100707	1.0969699841884195	1.5745924944370397	1.2431907186034359		360.16574	131.95755	81_mapp_batch_00109_sirius_85	85
1	C22H30O2	[M + H]+	C22H30O2	0.9999999999999999	133.30760728125676	129.9163641474762	3.391243133780561	31	0.8494260634706287	-1.4577737577927032	2.1646067705228442	-0.23117018438837053		327.23178	455.918718	82_mapp_batch_00109_sirius_86	86
1	C18H30O4	[M + H]+	C18H30O4	0.9999999999999999	76.88736348281441	73.17642664533948	3.710936837474926	15	0.8187808896210872	1.0921197496512556	1.2970414306960774	-0.9514821039121247		311.22139	327.738888	83_mapp_batch_00109_sirius_87	87
1	C27H26O5	[M + Na]+	C27H26O5	0.6728643216080402	5.858118807762505	3.406027505611337	2.452091302151168	1	0.0	1.1265030595148746	1.1265030595148746	1.1265030595148746		453.16776	391.061916	84_mapp_batch_00109_sirius_88	88
1	C23H41NO5	[M + H]+	C23H41NO5	0.9999999999999999	47.825622830664315	44.376212021759194	3.4494108089051205	16	0.880152037059033	0.8633467448783696	3.08972081655286	0.4950580986269998		412.30595	524.298006	85_mapp_batch_00109_sirius_89	89
1	C17H37NO2	[M - H2O + H]+	C17H35NO	0.9999999999999999	16.56640541059273	10.563999762110383	6.0024056484823465	15	0.8546674119619901	3.9645498991371713	3.9645498991371713	-66637.49211006041		270.27899	578.207772	86_mapp_batch_00109_sirius_90	90
1	C16H20O9	[M - H2O + H]+	C16H18O8	0.9999999999999999	62.6491032617363	62.6491032617363	0.0	19	0.9290314353121214	-1.580580013536076	1.9304679359064028	-53111.649869204084		339.10745	122.41162200000001	87_mapp_batch_00109_sirius_91	91
1	C37H43N3O10S2	[M + Na]+	C37H43N3O10S2	0.9999999999999999	50.08870543655513	50.08870543655513	0.0	20	0.6892924429558299	-1.571184583717074	1.582789908062361	4.918465446254723		776.23203	681.8890799999999	88_mapp_batch_00109_sirius_92	92
1	C43H70O12	[M + Na]+	C43H70O12	0.3407035175879397	3.5	3.5	0.0	1	0.0	NaN	NaN	0.19508533893340554		801.47610	559.399698	89_mapp_batch_00109_sirius_93	93
1	C18H30O5	[M + H]+	C18H30O5	0.9999999999999999	105.79558879544823	102.28009332890875	3.5154954665394835	16	0.6956066945606696	0.1565299326403521	1.7492492768026757	-1.3584483008393577		327.21616	350.453244	90_mapp_batch_00109_sirius_94	94
1	C32H65NO5	[M - H2O + H]+	C32H63NO4	0.9819095477386935	10.372179931917653	7.254065162663548	3.118114769254105	5	0.49727371864776454	-2.774627959728951	3.188649683273803	-34210.79318434743		526.48218	706.26318	91_mapp_batch_00109_sirius_95	95
1	C10H19NOS2	[M + H]+	C10H19NOS2	0.9999999999999999	68.78966202383224	68.78966202383224	0.0	26	0.7881773399014776	2.65173502990286	2.65173502990286	0.9812024564662404		234.09831	137.65886400000002	92_mapp_batch_00109_sirius_96	96
1	C15H24O10	[M + Na]+	C15H24O10	0.9999999999999999	12.952522916358166	12.952522916358166	0.0	4	0.4195046439628482	-1.1747610319663728	1.1747610319663728	-0.6118989683663693		387.12593	140.932866	93_mapp_batch_00109_sirius_97	97
1	C9H21NO3S2	[M - H2O + H]+	C9H19NO2S2	0.9999999999999999	41.42008751752129	41.42008751752129	0.0	17	0.8915950334288442	2.744036645888024	2.744036645888024	-75641.82096369102		238.09372	133.146264	94_mapp_batch_00109_sirius_98	98
1	C16H22N6O	[M + H]+	C16H22N6O	0.6195979899497489	2.020518212652287	2.020518212652287	0.0	4	0.25245098039215685	3.3844444681971853	3.3844444681971853	3.320564246095971		315.19383	434.204988	95_mapp_batch_00109_sirius_99	99
1	C10H16O8	[M + K]+	C10H16O8	0.7286432160804022	6.238200295160018	6.238200295160018	0.0	2	0.08055555555555555	4.673643552262444	4.673643552262444	4.86055640400045		303.04915	190.40491799999998	96_mapp_batch_00109_sirius_100	100
1	C31H34N3O8P	[M + H]+	C31H34N3O8P	0.7206030150753768	70.24612583527093	70.24612583527093	0.0	24	0.8266538567115012	-0.7013861039856866	2.266112375413933	4.53070647883217		608.21838	217.608492	97_mapp_batch_00109_sirius_101	101
1	C22H36O3	[M + H]+	C22H36O3	0.9999999999999999	224.5054016762393	218.91464915771581	5.5907525185235	43	0.9224507283633249	-6.304048905683671	6.304048905683671	0.6723511255005108		349.27396	501.37931399999997	98_mapp_batch_00109_sirius_102	102
1	C42H80NO8P	[M + Na]+	C42H80NO8P	0.9999999999999999	102.0982936861919	102.0982936861919	0.0	28	0.7107847722383313	4.076245661258388	4.335695985755624	-0.5271848226899002	PC 34:2	780.55096	601.6531799999999	99_mapp_batch_00109_sirius_105	105
1	C38H62O6	[M + Na]+	C38H62O6	0.5050251256281407	3.5	3.5	0.0	1	0.0	NaN	NaN	-4.999015745854264		637.44067	493.712412	100_mapp_batch_00109_sirius_106	106
1	C16H23N5O7	[M + Na]+	C16H23N5O7	0.9261306532663317	47.66587533740941	47.66587533740941	0.0	17	0.7548240635641316	-0.37119525043239643	2.0117562984660373	1.640908236008056		420.14966	123.219018	101_mapp_batch_00109_sirius_107	107
1	C24H50NO7P	[M + Na]+	C24H50NO7P	0.9999999999999999	7028.746219188862	7024.970498693896	3.775720494965981	23	0.9044372589504851	3.350472282149681	3.350472282149681	-0.16498295088421538	PC(3:0_O-13:0)	518.32162	460.46718	102_mapp_batch_00109_sirius_108	108
1	C22H28N2O12	[M + Na]+	C22H28N2O12	0.6472361809045226	4.495768593445868	0.9052386189465427	3.5905299744993258	1	0.0	1.1355576612127487	1.1355576612127487	1.1355576612127487		535.15405	150.460494	103_mapp_batch_00109_sirius_109	109
1	C18H23FN4	[M + Na]+	C18H23FN4	0.9869346733668343	9.55564206351895	9.55564206351895	0.0	4	0.6881059352092693	-2.4039863533889245	2.4039863533889245	-2.472770513763628		337.17906	185.779446	104_mapp_batch_00109_sirius_110	110
1	C14H20O9	[M + Na]+	C14H20O9	0.9296482412060303	5.923348610408546	5.923348610408546	0.0	3	0.3866231647634583	-4.676647953710987	4.676647953710987	-1.483107322358989		355.09943	104.290632	105_mapp_batch_00109_sirius_111	111
1	C8H14N2O5	[M + H]+	C8H14N2O5	0.9999999999999999	62.925326821215855	62.925326821215855	0.0	17	0.9757336343115125	2.6011386028834016	2.6011386028834016	0.9119338097562772		219.09775	39.135740999999996	106_mapp_batch_00109_sirius_112	112
1	C23H43N5O13	[M + K]+	C23H43N5O13	0.8964824120603014	60.9554540843979	60.9554540843979	0.0	23	0.8569476082004553	-0.20893852143585193	2.1295162772009824	0.5383494963120202		636.24924	235.55082000000002	107_mapp_batch_00109_sirius_113	113
1	C20H29N5O4	[M - H2O + H]+	C20H27N5O3	0.9045226130653268	2.8859939098092644	2.8859939098092644	0.0	4	0.11224489795918367	0.02881174641418216	9.373389058968225	-46630.36851879771		386.21967	161.359422	108_mapp_batch_00109_sirius_114	114
1	C33H41NO13	[M + Na]+	C33H41NO13	0.4547738693467337	1.0	1.0	0.0	1	0.0	NaN	NaN	-0.4052096344610546		682.24673	218.278728	109_mapp_batch_00109_sirius_115	115
1	C18H35NO2	[M + Na]+	C18H35NO2	0.9994974874371858	4.681605650920917	0.9542081874472155	3.727397463473702	1	0.0	0.5612677945774946	0.5612677945774946	0.5612677945774946		320.25618	481.37194200000005	110_mapp_batch_00109_sirius_116	116
1	C24H49NO	[M + H]+	C24H49NO	0.9999999999999999	45.66812366159599	39.468156485660366	6.199967175935626	15	0.6642529321774603	3.591660798959894	4.361244504251989	0.44339120470036136		368.38885	675.3662400000001	111_mapp_batch_00109_sirius_117	117
