formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id	featureId
1	C6H14O6	[M + H]+	C6H14O6	0.9999999999999999	105.98988925859801	103.1804598660889	2.8094293925091214	24	0.994455779295662	5.458612377234353	5.458612377234353	-1.1430327300664902		183.08611	38.448209999999996	11_mapp_batch_00111_sirius_11	11
1	C16H26ClN3O2S	[M + H]+	C16H26ClN3O2S	0.692964824120603	69.52009335600569	69.52009335600569	0.0	14	0.7587537807797222	6.445430738662931	6.445430738662931	0.1516916065979005		360.15076	38.184108	12_mapp_batch_00111_sirius_12	12
1	C20H18O11	[M + H]+	C20H18O11	0.9999999999999999	72.60026375401434	64.51227949362446	8.08798426038987	13	0.9774241542143735	1.488139598523643	4.089636754067647	-1.4246539626786834		435.09157	198.628644	13_mapp_batch_00111_sirius_13	13
1	C34H42O10	[M - H2O + H]+	C34H40O9	0.9869346733668343	30.818685422239977	21.06884587762366	9.749839544616318	9	0.4172077922077921	1.2718220573457315	1.7264602974235528	-30355.621420102827		593.27582	578.4555780000001	14_mapp_batch_00111_sirius_14	14
1	C24H20O7	[M + H]+	C24H20O7	0.9999999999999999	33.31900350122185	24.93837596167217	8.380627539549682	4	0.9767670157068066	-0.1881245808381241	1.2478183760885302	-0.48433786215939906		421.12798	308.28641400000004	15_mapp_batch_00111_sirius_15	15
1	C21H24O10	[M + H]+	C21H24O10	0.9999999999999999	90.74676955366712	82.19527018805816	8.551499365608962	38	0.9764392931787956	-1.809576760452293	1.9920308413795729	-0.2731734985190248		437.14410	219.276504	16_mapp_batch_00111_sirius_16	16
1	C16H33NO2	[M - H2O + H]+	C16H31NO	0.9999999999999999	184.1263422297106	178.18316468184125	5.943177547869339	56	0.9888552937354755	0.6555684726885023	2.2835602321080013	-70839.0968124576		254.24773	508.44544800000006	17_mapp_batch_00111_sirius_17	17
1	C15H21NO8	[M + H]+	C15H21NO8	0.9999999999999999	63.90124395627446	57.911736538396795	5.9895074178776655	15	0.9833291551767359	2.904058798367512	2.904058798367512	0.9590325767191626		344.13432	142.092618	18_mapp_batch_00111_sirius_18	18
1	C16H33NO	[M + H]+	C16H33NO	0.9999999999999999	40.90398780544907	34.91225875033901	5.991729055110067	27	0.9204705492502693	4.287527778860504	4.287527778860504	-0.48555075742023185		256.26337	552.189654	19_mapp_batch_00111_sirius_19	19
1	C36H58NO2P	[M + H]+	C36H58NO2P	0.9999999999999999	183.7434750633037	175.86060573822988	7.882869325073816	58	0.9836614173228347	-0.07620686850203565	0.9495357551402115	-1.0698283137134643		568.42719	617.14374	20_mapp_batch_00111_sirius_20	20
1	C43H79NO10	[M + Na]+	C43H79NO10	0.9999999999999999	157.79147724601737	147.32707346355468	10.46440378246267	57	0.9842762367445023	-0.15831511605453333	1.598635397989328	1.5565021760226028		792.56085	675.73794	21_mapp_batch_00111_sirius_21	21
1	C15H18O8	[M + Na]+	C15H18O8	0.9999999999999999	13.241844105188669	9.535719791746086	3.706124313442583	4	0.9082125603864735	-0.3108475109740099	0.37273182723553333	0.08097586013260571		349.08942	142.092618	22_mapp_batch_00111_sirius_22	22
1	C15H10O7	[M + H]+	C15H10O7	0.9999999999999999	55.38232345538563	51.99776270224102	3.3845607531446142	33	0.8873464803060327	-2.164535024729048	2.4844966956768597	-1.3168896635824026		303.04953	186.634848	23_mapp_batch_00111_sirius_23	23
1	C6H14O6	[M + Na]+	C6H14O6	0.9577889447236181	3.4485009413891587	3.4485009413891587	0.0	1	0.0	-0.629522295777542	0.629522295777542	-0.629522295777542		205.06813	35.9191596	24_mapp_batch_00111_sirius_24	24
1	C24H20O7	[M + H]+	C24H20O7	0.9999999999999999	25.01061167119714	25.01061167119714	0.0	4	0.9685354691075515	-0.09684064278148177	1.1807059729304927	-0.6332964226243729		421.12791	308.28641400000004	25_mapp_batch_00111_sirius_25	25
1	C9H8O3	[M + H]+	C9H8O3	0.9999999999999999	93.4145530324038	90.26031748860011	3.1542355438036953	11	0.9894038514696398	3.361471317715957	3.361471317715957	1.792214081887629		165.05492	141.617448	26_mapp_batch_00111_sirius_26	26
1	C24H49NO7	[M + H]+	C24H49NO7	0.9999999999999999	15.553889086672516	7.037514284401556	8.51637480227096	5	0.9912883998165979	2.9623124121634397	2.9623124121634397	0.8332442151844989		464.35857	557.5529280000001	27_mapp_batch_00111_sirius_27	27
1	C21H24O10	[M + Na]+	C21H24O10	0.9964824120603014	13.830186550363878	5.3775687331987445	8.452617817165134	3	0.44680851063829785	-0.41727539945210307	0.41727539945210307	-0.2500656289522373		459.12605	221.17224	28_mapp_batch_00111_sirius_28	28
1	C6H14O6	[M - H2O + H]+	C6H12O5	0.9999999999999999	122.14232641733429	119.26139352428318	2.8809328930511082	26	0.9944327288064111	5.86261508401146	5.86261508401146	-109106.11437838933		165.07556	38.448209999999996	29_mapp_batch_00111_sirius_29	29
1	C21H20O12	[M + Na]+	C21H20O12	0.9999999999999999	14.949080248968029	6.535846118174138	8.41323413079389	4	0.7071713147410359	-1.9688557161570661	1.9688557161570661	-0.8987087536767725		487.08426	184.533108	30_mapp_batch_00111_sirius_30	30
1	C44H76NO8P	[M + H]+	C44H76NO8P	0.9999999999999999	43.43314476414344	34.145572164798374	9.287572599345069	8	0.9864345225379192	3.117975939620094	3.117975939620094	-0.21528417467645475	PC 36:6	778.53796	655.55178	31_mapp_batch_00111_sirius_31	31
1	C20H18O11	[M + Na]+	C20H18O11	0.9999999999999999	12.107485821586742	6.176675788471077	5.930810033115665	3	0.49771167048054915	-2.9484850297892287	2.9484850297892287	-2.9484850297892287		457.07278	197.93964599999998	32_mapp_batch_00111_sirius_32	32
1	C5H9NO4	[M + H]+	C5H9NO4	0.9999999999999999	54.9077551091643	52.25892212307258	2.6488329860917186	6	0.9814012278801013	4.6793606296341785	4.6793606296341785	-1.7125200503261035		148.06018	37.854963	33_mapp_batch_00111_sirius_33	33
1	C30H30O12	[M + Na]+	C30H30O12	0.9999999999999999	23.9885272825246	15.169023257133228	8.819504025391373	2	0.4598662207357859	-0.8865185317504887	0.8865185317504887	-0.5774379346059616		605.16260	308.28641400000004	34_mapp_batch_00111_sirius_34	34
1	C16H20O9	[M + Na]+	C16H20O9	0.9999999999999999	9.211857341269894	5.437086399333331	3.7747709419365636	3	0.911887497253351	-0.1817117078959178	0.25516847236015094	-0.1817117078959178		379.09988	152.154078	35_mapp_batch_00111_sirius_35	35
1	C34H68N2O2	[M + H]+	C34H68N2O2	0.9999999999999999	34.95823472592045	26.357850307094598	8.60038441882585	7	0.9789303767894311	-0.9790729213105323	1.161515771667657	1.161515771667657		537.53598	644.39112	36_mapp_batch_00111_sirius_36	36
1	C33H39N3O8	[M + H]+	C33H39N3O8	0.7748743718592965	7.382389207574407	7.382389207574407	0.0	4	0.40675990675990675	-1.0832391084150834	2.2185377367022454	4.452942076015136		606.28369	620.13732	37_mapp_batch_00111_sirius_37	37
1	C6H14N4O2	[M + H]+	C6H14N4O2	0.9999999999999999	57.36063193420943	54.92274529355869	2.4378866406507393	19	0.9908825674690007	-0.13160138300540136	1.808977245354603	-1.3634247286935082		175.11871	36.579724199999994	38_mapp_batch_00111_sirius_38	38
1	C27H30O16	[M + H]+	C27H30O16	0.9999999999999999	56.54292317004578	49.7727665783943	6.770156591651489	19	0.9749619587771475	4.731752300549079	4.731752300549079	0.8713176999751596		611.16119	180.67569600000002	39_mapp_batch_00111_sirius_39	39
1	C12H22O11	[M - H2O + H]+	C12H20O10	0.9999999999999999	76.60443419372095	73.15173298116297	3.4527012125579892	19	0.9951624680540343	4.379349513067882	4.379349513067882	-55396.26594221007		325.11342	38.184108	40_mapp_batch_00111_sirius_40	40
1	C5H9NO4	[M - H2O + H]+	C5H7NO3	0.9999999999999999	45.05932248712562	42.37297715930872	2.6863453278169023	6	0.9368191721132898	5.043275842875218	5.043275842875218	-138490.11310619203		130.04982	37.854963	41_mapp_batch_00111_sirius_41	41
1	C9H8O3	[M - H2O + H]+	C9H6O2	0.9999999999999999	30.578427664848924	27.236705522726602	3.341722142122321	6	0.995463315429942	4.49385193356779	4.49385193356779	-122484.16841013174		147.04405	142.092618	42_mapp_batch_00111_sirius_42	42
1	C18H37NO	[M + H]+	C18H37NO	0.9999999999999999	24.79064643149151	18.74984012329438	6.040806308197129	20	0.9310191859820341	4.319334038482738	4.319334038482738	-1.0433799806257094		284.29449	602.8890600000001	43_mapp_batch_00111_sirius_43	43
1	C38H53N3O3	[M + H]+	C38H53N3O3	0.9994974874371858	223.31644593218618	223.31644593218618	0.0	55	0.9179575444635685	-1.1337517961055699	1.7290538372273936	1.8057691064712096		600.41705	542.7953219999999	44_mapp_batch_00111_sirius_44	44
1	C53H81N3O9	[M + Na]+	C53H81N3O9	0.9999999999999999	175.5608011705921	165.22211654647603	10.338684624116077	58	0.9880453020134228	-0.5938225238319785	1.4263407852743006	-3.375679664434127		926.58337	624.4827	45_mapp_batch_00111_sirius_45	45
1	C6H12O5	[M - H2O + H]+	C6H10O4	0.9999999999999999	101.92301380200217	99.34474228208026	2.578271519921914	20	0.8688833124215811	6.1724713758362135	6.1724713758362135	-122468.0537394571		147.06499	37.854963	46_mapp_batch_00111_sirius_46	46
1	C15H14O5	[M + H]+	C15H14O5	0.9999999999999999	22.834292321410658	16.871092299933903	5.963200021476756	6	0.9854561480828558	-0.5824882807112972	0.8932101450520334	-0.5541488437712554		275.09125	235.05178800000002	47_mapp_batch_00111_sirius_47	47
1	C40H54O	[M + H]+	C40H54O	0.9999999999999999	169.9538277244107	169.9538277244107	0.0	56	0.9864777849323889	1.104072644081054	1.134488422966393	1.5765166593554767		551.42561	617.2995000000001	48_mapp_batch_00111_sirius_48	48
1	C21H20O10	[M + H]+	C21H20O10	0.9999999999999999	28.232483296812664	21.876674888076064	6.355808408736599	9	0.9913023782559456	4.792507264104007	4.792507264104007	1.3197024870879828		433.11349	219.83706	49_mapp_batch_00111_sirius_49	49
1	C15H21NO8	[M + H]+	C15H21NO8	0.9999999999999999	82.19754352717997	82.19754352717997	0.0	14	0.9818336162988114	3.6269373635781843	3.6269373635781843	1.0772714666456515		344.13436	142.092618	50_mapp_batch_00111_sirius_50	50
1	C6H12O6	[M + K]+	C6H12O6	0.5407035175879398	6.3349113057529305	3.450276263108334	2.8846350426445966	1	0.0	-0.6083294773972175	0.6083294773972175	-0.6083294773972175		219.02641	35.8991898	51_mapp_batch_00111_sirius_51	51
1	C6H8O3	[M + H]+	C6H8O3	0.9999999999999999	121.68179614213318	118.9708856605919	2.7109104815412786	21	0.9636793230397276	8.696981663457894	8.696981663457894	-0.3090135486701822		129.05458	37.854963	52_mapp_batch_00111_sirius_52	52
1	C43H81NO10	[M + Na]+	C43H81NO10	0.9999999999999999	145.76397563723899	138.44959297243037	7.31438266480862	50	0.9640790742526518	-0.715801958740929	2.2741798583074835	2.9420777318315747		794.57761	696.15804	53_mapp_batch_00111_sirius_53	53
1	C40H54O2	[M + H]+	C40H54O2	0.9999999999999999	176.56602707581612	176.56602707581612	0.0	49	0.9195168619947387	4.44976989761916	4.44976989761916	4.123298416458788		567.42200	617.39934	54_mapp_batch_00111_sirius_54	54
1	C21H20O11	[M + Na]+	C21H20O11	0.9999999999999999	8.957869522921154	5.274544125025722	3.6833253978954317	3	0.39495798319327735	-2.312743620459047	2.312743620459047	-0.9381450435437207		471.08934	203.272374	55_mapp_batch_00111_sirius_55	55
1	C12H22O11	[M + Na]+	C12H22O11	0.9999999999999999	20.670996614887155	17.274299592291182	3.3966970225959727	6	0.9101757539444777	0.2221968930801873	1.917379133119903	1.7717521263163631		365.10608	36.872370000000004	56_mapp_batch_00111_sirius_56	56
1	C10H17N3O6S	[M + H]+	C10H17N3O6S	0.9999999999999999	62.62002684521525	59.36202324385966	3.2580036013555875	22	0.9867464438925263	-0.9858266412198016	1.7537393803657282	-1.1488704199835928		308.09073	48.998265	57_mapp_batch_00111_sirius_57	57
1	C5H10N2O3	[M + H]+	C5H10N2O3	0.9999999999999999	83.33285992714917	80.69565729517642	2.637202631972749	22	0.961969417347746	5.019294183605899	5.019294183605899	-1.9889934923875672		147.07613	37.854963	58_mapp_batch_00111_sirius_58	58
1	C45H74O10	[M + Na]+	C45H74O10	0.6135678391959798	92.82721792492657	84.1887179322915	8.63849999263508	28	0.9202210741319231	3.1419005458085283	3.5970851773773167	-2.479417269430435		797.51544	676.49886	59_mapp_batch_00111_sirius_59	59
1	C17H25NO8	[M + H]+	C17H25NO8	0.9974874371859296	27.847181640849456	19.93423762928698	7.912944011562478	4	0.912242090784044	0.21541978133145265	0.30424868199026184	-0.02689387215272847		372.16528	143.00574	60_mapp_batch_00111_sirius_60	60
1	C30H33NO12	[M + H]+	C30H33NO12	0.9999999999999999	20.894736558476268	12.125515380408832	8.769221178067436	5	0.9615384615384616	-1.5346412608780802	2.2563016714582136	-0.4607699321440541		600.20728	308.28641400000004	61_mapp_batch_00111_sirius_61	61
1	C34H65NO	[M + H]+	C34H65NO	0.9999999999999999	64.426536493896	58.113012772760804	6.313523721135193	26	0.9107360097323599	1.3912093574359952	2.2591609894186098	1.0151242067698285		504.51440	687.8452199999999	62_mapp_batch_00111_sirius_62	62
1	C25H38O2	[M + Na]+	C25H38O2	0.9999999999999999	221.59918312576625	216.2787775018303	5.320405623935969	55	0.9614781634938414	-2.012100646951816	2.601608414575635	4.1815154050219485		393.27805	512.578668	63_mapp_batch_00111_sirius_63	63
1	C36H70N2O2	[M + H]+	C36H70N2O2	0.0	94.98920528697593	87.47843423771195	7.510771049263981	41	0.9814275101434367	2.4773104726105037	2.4773104726105037	4.2583890074183115		563.55341	561.924606	64_mapp_batch_00111_sirius_64	64
1	C30H48O3	[M - H2O + H]+	C30H46O2	0.9999999999999999	130.8029419466124	124.49691727731788	6.306024669294532	40	0.923971515925539	-1.3646150094133576	2.3320249951636254	-40993.87314981824		439.35669	541.319604	65_mapp_batch_00111_sirius_65	65
1	C15H10O6	[M + H]+	C15H10O6	0.9999999999999999	49.69793012942854	45.969679344529474	3.728250784899065	39	0.849930458970793	-1.7981620747126874	2.1191878680319025	0.349250015242329		287.05511	219.83706	66_mapp_batch_00111_sirius_66	66
1	C21H36O11	[M + Na]+	C21H36O11	0.6974874371859296	5.5877787434885136	3.0191834847112573	2.5685952587772563	1	0.0	-4.98291849279119	4.98291849279119	-4.98291849279119		487.21255	206.43947400000002	67_mapp_batch_00111_sirius_67	67
1	C52H83N5O11	[M + H]+	C52H83N5O11	0.9999999999999999	151.18710132640058	141.72392939532511	9.463171931075472	56	0.9860210696920584	-0.36028710170632955	1.0923041842779049	-1.5072408491852924		954.61475	650.30946	68_mapp_batch_00111_sirius_69	69
1	C35H42O9	[M + Na]+	C35H42O9	0.34371859296482415	3.4331898108210073	3.4331898108210073	0.0	1	0.0	-0.8108704499835669	0.8108704499835669	-0.8108704499835669		629.27159	621.0157200000001	69_mapp_batch_00111_sirius_70	70
1	C12H12F4N2O	[M + H]+	C12H12F4N2O	0.8472361809045226	14.046149206023472	14.046149206023472	0.0	4	0.5138267052936529	1.332891277482805	1.332891277482805	2.9439355420838123		277.09667	219.986376	70_mapp_batch_00111_sirius_71	71
1	C15H14O6	[M + H]+	C15H14O6	0.9999999999999999	79.94837891396702	73.978332888309	5.970046025658022	25	0.9858693194664255	-2.073670784927411	2.2484975626083754	0.014942770344951757		291.08632	155.179782	71_mapp_batch_00111_sirius_72	72
1	C18H33NO	[M + H]+	C18H33NO	0.9999999999999999	203.6815271073866	203.6815271073866	0.0	55	0.9893205386163133	-0.5084519988621662	2.1416117995372774	-1.493266123183392		280.26307	524.78958	72_mapp_batch_00111_sirius_73	73
1	C38H53N3O3	[M + H]+	C38H53N3O3	0.9954773869346734	203.41016089928485	203.41016089928485	0.0	55	0.9114384748700171	-2.0841436347047892	2.354762331917243	1.6024602293632322		600.41693	535.118244	73_mapp_batch_00111_sirius_74	74
1	C30H30O12	[M + Na]+	C30H30O12	0.9999999999999999	12.166044240261938	8.456595904514769	3.7094483357471684	2	0.310998020921685	-1.4280504630822153	1.4280504630822153	-0.7287242193933429		605.16251	314.557368	74_mapp_batch_00111_sirius_75	75
1	C8H15N2O3PS	[M + H]+	C8H15N2O3PS	0.9999999999999999	49.976865763057475	49.976865763057475	0.0	17	0.4368646662584203	-2.1589289432227843	2.337750724693807	-2.331731941010966		251.06079	33.368244	75_mapp_batch_00111_sirius_76	76
1	C51H78O15	[M + H]+	C51H78O15	0.9889447236180906	58.6509694195295	49.60528375279145	9.045685666738052	17	0.4239588207767899	5.029315506091322	5.029315506091322	-3.108942681208694		931.53845	624.97032	76_mapp_batch_00111_sirius_77	77
1	C39H64O5	[M + H]+	C39H64O5	0.9999999999999999	169.69173298812785	161.76973526496255	7.921997723165296	52	0.9661503397627988	-0.674587850764927	1.7170667328113665	1.7148184776634676		613.48370	675.39882	77_mapp_batch_00111_sirius_78	78
1	C42H80NO8P	[M + H]+	C42H80NO8P	0.9999999999999999	19.122858181323462	13.007915874775918	6.114942306547544	8	0.9889003234342841	2.758690966998564	2.758690966998564	-2.2180993789540717	PC 34:2	758.56775	624.97452	78_mapp_batch_00111_sirius_79	79
1	C24H38O4	[M + H]+	C24H38O4	0.9999999999999999	20.119813588276163	20.119813588276163	0.0	7	0.9880952380952379	0.1941174922786691	1.3408297146023718	0.03989355540203618		391.28430	627.60618	79_mapp_batch_00111_sirius_80	80
1	C18H24N2O4S	[M + Na]+	C18H24N2O4S	0.9999999999999999	67.36775284234511	66.30962041001365	1.0581324323314623	23	0.8405221339387058	-1.3993959293038263	2.035149518584956	-2.7092707960829676		387.13385	34.026364799999996	80_mapp_batch_00111_sirius_81	81
1	C42H45N3O5	[M - H2O + H]+	C42H43N3O4	0.6597989949748745	23.324121811850343	22.103174915851582	1.2209468959987622	7	0.6663292847503375	0.5976894137450832	4.77069525396878	-27523.83107533567		654.33344	561.519216	81_mapp_batch_00111_sirius_82	82
1	C17H35NO2	[M - H2O + H]+	C17H33NO	0.9999999999999999	147.51967673663623	141.55888846543223	5.960788271203989	45	0.9757657861067207	1.143025092639875	2.3582556172385876	-67139.05765993924		268.26312	535.982262	82_mapp_batch_00111_sirius_83	83
1	C40H56O3	[M + H]+	C40H56O3	0.9999999999999999	184.79297908435953	181.2759963868096	3.5169826975499205	50	0.9053405193532585	-0.1049534520727351	1.3082310197786757	-4.353679135458455		585.42767	611.9150999999999	83_mapp_batch_00111_sirius_84	84
1	C37H38O10	[M + H]+	C37H38O10	0.7613065326633166	12.168661575719169	3.478336449744715	8.690325125974454	1	0.0	-0.26862480289132035	0.26862480289132035	-0.26862480289132035		643.25360	569.072172	84_mapp_batch_00111_sirius_85	85
1	C13H25NO3	[M - H2O + H]+	C13H23NO2	0.9999999999999999	217.72320135272807	211.92572799017847	5.797473362549585	59	0.9944298559719902	2.1166200798542	2.434874841561135	-79629.66404371355		226.18008	291.191058	85_mapp_batch_00111_sirius_86	86
1	C43H75NO11	[M - H2O + H]+	C43H73NO10	0.9291457286432162	174.44908877664076	164.96672601693848	9.48236275970228	57	0.9785781155349962	0.35983225917558176	1.119740624281193	-23557.540627739574		764.53082	650.3186400000001	86_mapp_batch_00111_sirius_87	87
1	C10H10O4	[M + H]+	C10H10O4	0.9999999999999999	81.71801710454305	78.39995777131777	3.3180593332252717	10	0.9890148691592452	0.06568915421307768	0.6042233131925379	0.39263131244454713		195.06526	152.825016	87_mapp_batch_00111_sirius_88	88
1	C12H22O11	[M + H]+	C12H22O11	0.9999999999999999	76.98176118670148	71.15714449163377	5.8246166950676965	17	0.987676056338028	4.779991893343561	4.779991893343561	1.6939580426085914		343.12407	38.184108	88_mapp_batch_00111_sirius_89	89
1	C19H32O8	[M + Na]+	C19H32O8	0.9648241206030151	9.837937829769377	3.462748704265482	6.375189125503895	1	0.0	0.45844741056362903	0.45844741056362903	0.45844741056362903		411.19913	161.721066	89_mapp_batch_00111_sirius_90	90
1	C18H23N4O14P	[M + H]+	C18H23N4O14P	0.9080402010050252	35.12828292209737	29.279167520235777	5.849115401861593	16	0.9344054837859214	-0.5215761046820155	2.0254872398168784	1.9886495076966162		551.10321	194.851818	90_mapp_batch_00111_sirius_91	91
1	C14H18O8	[M + Na]+	C14H18O8	0.9999999999999999	10.056679447204875	6.339020159659622	3.717659287545253	4	0.7501640419947507	-0.7313685637904006	0.7313685637904006	0.4912549660590461		337.08955	171.687072	91_mapp_batch_00111_sirius_92	92
1	C9H12BFO3	[M + H]+	C9H12BFO3	0.9999999999999999	74.63739723691558	74.63739723691558	0.0	19	0.8071450665017013	5.7488065118809	5.7488065118809	-0.7773081552713039		198.09711	37.8446748	92_mapp_batch_00111_sirius_93	93
1	C30H25N3O5	[M - H2O + H]+	C30H23N3O4	0.71356783919598	20.07870150657264	20.07870150657264	0.0	8	0.99282150676573	4.083253045742577	4.083253045742577	-36742.04753045808		490.17661	37.8446748	93_mapp_batch_00111_sirius_94	94
1	C12H5Br5	[M + K]+	C12H5Br5	0.9999999999999999	-0.6094379124341003	-0.6094379124341003	0.0	1	0.0	NaN	NaN	-0.8469341222586495		582.59348	646.55784	94_mapp_batch_00111_sirius_95	95
1	C18H35NO2	[M - H2O + H]+	C18H33NO	0.9999999999999999	209.72014319680642	203.8642876934218	5.855855503384609	57	0.9867523535712274	-0.418090129739312	2.683026228688375	-64264.71854525349		280.26303	438.773106	95_mapp_batch_00111_sirius_96	96
1	C44H78NO8P	[M + H]+	C44H78NO8P	0.9999999999999999	21.97053936108408	12.861865736669092	9.108673624414987	8	0.9881777878822325	2.2712719560490897	2.2712719560490897	1.5516365945426365	PC 36:5	780.55499	684.4695	96_mapp_batch_00111_sirius_97	97
1	C45H76O10	[M + Na]+	C45H76O10	0.9999999999999999	72.6544685655381	65.48017848263962	7.174290082898473	28	0.7558002001637701	2.815859462146978	3.336214720425584	-0.5197079753197886		799.53265	696.40104	97_mapp_batch_00111_sirius_98	98
1	C9H11NO2	[M + H]+	C9H11NO2	0.9999999999999999	33.7723083182463	33.7723083182463	0.0	7	0.9889615699100571	0.0870958716532293	1.4316488267921765	-1.1769427159685224		166.08606	94.963206	98_mapp_batch_00111_sirius_99	99
1	C20H18O10	[M + H]+	C20H18O10	0.9979899497487436	31.43475378043289	25.134831052253638	6.299922728179251	10	0.9827753256539994	5.760528636898592	5.760528636898592	1.350823900841753		419.09784	214.48098	99_mapp_batch_00111_sirius_100	100
1	C37H66O5	[M + Na]+	C37H66O5	0.9999999999999999	3139.5016323483346	3134.1664079802686	5.335224368066099	43	0.947891669523483	1.1766667534381352	1.492294050312694	3.6463927299820256	DG(16:0_18:3)	613.48248	650.25498	100_mapp_batch_00111_sirius_101	101
1	C18H14O7	[M + Na]+	C18H14O7	0.9281407035175882	6.233028949170873	3.4421710020527034	2.790857947118169	1	0.0	0.7048036604094017	0.7048036604094017	0.7048036604094017		365.06343	142.092618	101_mapp_batch_00111_sirius_102	102
1	C16H30O8	[M + Na]+	C16H30O8	0.9999999999999999	16.916793290759212	10.912431032045212	6.004362258714	5	0.5995085995085995	1.7171780945962092	1.7171780945962092	1.7171780945962092		373.18393	145.281348	102_mapp_batch_00111_sirius_103	103
1	C6H9N3O3S	[M + K]+	C6H9N3O3S	0.9999999999999999	56.73115257246681	56.73115257246681	0.0	15	0.5733634311512416	-1.0930555503596606	1.6676184061420982	-1.6464777437268514		241.99922	30.3215172	103_mapp_batch_00111_sirius_104	104
1	C18H31NO	[M + H]+	C18H31NO	0.9999999999999999	186.05183455031414	180.45676050108298	5.595074049231165	55	0.9781956164693892	-2.076232393647216	2.4941755287147793	-2.5506693667008133		278.24713	492.168066	104_mapp_batch_00111_sirius_105	105
1	C22H37N5O5	[M - H2O + H]+	C22H35N5O4	0.9999999999999999	54.5147553125235	51.69622987065575	2.8185254418677466	22	0.7088839941262847	1.4219045152211325	1.9050829942195773	-41475.23284288886		434.27509	162.116076	105_mapp_batch_00111_sirius_106	106
1	C27H46O9	[M + Na]+	C27H46O9	0.5512562814070351	3.4605729532319573	3.4605729532319573	0.0	1	0.0	-0.4847199330881683	0.4847199330881683	-0.4847199330881683		537.30314	442.458486	106_mapp_batch_00111_sirius_107	107
1	C27H34O15	[M + H]+	C27H34O15	0.9999999999999999	77.4030250573932	71.21902439312493	6.184000664268262	38	0.9809513200401022	-1.7091146204523284	2.2284863917942124	-0.8572095080949266		599.19653	219.276504	107_mapp_batch_00111_sirius_108	108
1	C22H33N5O4	[M + H]+	C22H33N5O4	0.9894472361809046	92.78137268600989	87.15338136378455	5.627991322225338	32	0.9728745676315309	0.35016093217934785	0.9129192498941048	-2.0177099487165777		432.25966	163.223592	108_mapp_batch_00111_sirius_109	109
