"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_no_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_yes_p_value","sample_Biscutella laevigata_treatment_no_vs_sample_Biscutella laevigata_treatment_yes_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_no_p_value_minus_log10","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_yes_p_value_minus_log10","sample_Biscutella laevigata_treatment_no_vs_sample_Biscutella laevigata_treatment_yes_p_value_minus_log10","sample_Biscutella laevigata_treatment_no_vs_sample_Biscutella laevigata_treatment_yes_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_yes_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_no_fold_change","sample_Biscutella laevigata_treatment_no_vs_sample_Biscutella laevigata_treatment_yes_fold_change_log2","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_yes_fold_change_log2","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_no_fold_change_log2","name_sirius","chebiasciiname_sirius","chebiid_sirius","confidencescore_sirius","csi_fingeridscore_sirius","siriusscore_sirius","zodiacscore_sirius","inchi_sirius","inchikey2d_sirius","molecularformula_sirius","adduct_sirius","smiles_sirius","npc_pathway_canopus","npc_class_canopus","npc_superclass_canopus","structure_exact_mass_metannot","structure_inchi_metannot","structure_inchikey_metannot","short_inchikey_metannot","structure_smiles_metannot","structure_molecular_formula_metannot","structure_nametraditional_metannot","structure_wikidata_metannot","structure_taxonomy_npclassifier_01pathway_metannot","structure_taxonomy_npclassifier_02superclass_metannot","structure_taxonomy_npclassifier_03class_metannot","structure_taxonomy_npclassifier_01pathway_consensus_metannot","structure_taxonomy_npclassifier_02superclass_consensus_metannot","structure_taxonomy_npclassifier_03class_consensus_metannot","organism_name_metannot","organism_taxonomy_01domain_metannot","organism_taxonomy_02kingdom_metannot","organism_taxonomy_03phylum_metannot","organism_taxonomy_04class_metannot","organism_taxonomy_05order_metannot","organism_taxonomy_06family_metannot","organism_taxonomy_07tribe_metannot","organism_taxonomy_08genus_metannot","organism_taxonomy_09species_metannot","organism_taxonomy_10varietas_metannot","organism_taxonomy_ottid_metannot","organism_wikidata_metannot","score_taxo_metannot","sample_Biscutella.laevigata_control_NA","sample_Biscutella.laevigata_control_NA.pval","sample_Biscutella.laevigata_treatment_no","sample_Biscutella.laevigata_treatment_no.pval","sample_Biscutella.laevigata_treatment_yes","sample_Biscutella.laevigata_treatment_yes.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
1652,"1652_416.26_3.5","NA_[1652_416.26_3.5]",416.264092407227,3.476815656,0.048811181158821,0.0648334118163351,0.971689818622547,1.31148068292837,1.1882011233297,0.0124723477890566,1.03132922008624,0.724848796220506,0.702829690173905,0.0445049421811593,-0.464248015198971,-0.50875295738013,"null",NA,NA,0.614921369226106,-275.230034560979,78.2902572014812,0.738190954773869,"InChI=1S/C21H37NO7/c1-12-8-21(27,29-14(3)13(12)2)9-19(26)22-10-16-7-17(25)20(4,5)18(28-16)6-15(24)11-23/h13-18,23-25,27H,1,6-11H2,2-5H3,(H,22,26)","YWJZKKGHAWXBLL","C21H37NO7","[M + H]+","CC1C(OC(CC1=C)(CC(=O)NCC2CC(C(C(O2)CC(CO)O)(C)C)O)O)C","Fatty acids","Open-chain polyketides","Linear polyketides","370.1991533","InChI=1S/C19H30O7/c1-10(5-6-12-11(2)13(21)7-8-19(12,3)4)25-18-17(24)16(23)15(22)14(9-20)26-18/h5-6,10,14-18,20,22-24H,7-9H2,1-4H3","PPPBOWXAOKXHBI-UHFFFAOYSA-N","PPPBOWXAOKXHBI","CC1=C(C=CC(C)OC2OC(CO)C(O)C(O)C2O)C(C)(C)CCC1=O","C19H30O7","2,4,4-Trimethyl-3-[3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybut-1-enyl]cyclohex-2-en-1-one","http://www.wikidata.org/entity/Q115947317","Terpenoids","Apocarotenoids","Megastigmanes","Terpenoids","Apocarotenoids","Cadinane sesquiterpenoids","Brassica oleracea","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Brassiceae']","['Brassica']","['Brassica oleracea']","nan","833642.0","http://www.wikidata.org/entity/Q146212",6,1.00100150250438,0.223552894211577,0,0.716566866267465,1.00100150250438,0.209580838323353,1.00100150250438,0.223552894211577,0.0253555555555556,0.806387225548902
1668,"1668_386.29_8.5","NA_[1668_386.29_8.5]",386.289886475125,8.54992140476191,0.0348108296981693,0.993344730676744,0.0397438455772022,1.4582856254074,0.00290000764848585,1.40073011326655,0.645599086549011,1.01891448535012,1.57824647924555,-0.631289557523441,0.0270329752149385,0.658322532738379,"Palmitoylglutamic acid",NA,NA,0.607246457571566,-22.7921823362621,49.8053625143595,NA,"InChI=1S/C21H39NO5/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(23)22-18(21(26)27)16-17-20(24)25/h18H,2-17H2,1H3,(H,22,23)(H,24,25)(H,26,27)","KMAOMYOPEIRFLB","C21H39NO5","[M + H]+","CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O","Fatty acids","N-acyl amines","Fatty amides","344.256274252","InChI=1S/C19H36O5/c1-3-4-5-9-12-17(21)18(22)15-14-16(20)11-8-6-7-10-13-19(23)24-2/h14-18,20-22H,3-13H2,1-2H3/t16-,17+,18+/m1/s1","VAGGDCACZPJMFS-SQNIBIBYSA-N","VAGGDCACZPJMFS","CCCCCC[C@H](O)[C@@H](O)C=C[C@H](O)CCCCCCC(=O)OC","C19H36O5","methyl (8R,11S,12S)-8,11,12-trihydroxyoctadec-9-enoate","http://www.wikidata.org/entity/Q110193842","Fatty acids","Fatty Acids and Conjugates","Hydroxy fatty acids","Fatty acids","Fatty Acids and Conjugates","Unsaturated fatty acids","Isatis tinctoria","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Isatideae']","['Isatis']","['Isatis tinctoria']","nan","631500.0","http://www.wikidata.org/entity/Q212547",6,-0.333370376544353,0.652694610778443,1.73727046020804,0.0399201596806387,0.447303065060821,0.275449101796407,0.896978973247055,0.205588822355289,0.0409555555555556,0.634730538922156
1700,"1700_221.19_1.4","NA_[1700_221.19_1.4]",221.185970488757,1.4022831,0.000112581135299994,6.1686430095742e-05,0.520684501162037,3.94853437610541,4.20981036242876,0.283425349460819,0.931641320377193,0.575506386960102,0.617733857840373,-0.102153467166335,-0.797096155435965,-0.694942688269629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14793159805948,0.029940119760479,1.00100150250438,0.229540918163673,-1.73727046020804,0.994011976047904,1.29951073309496,0.117764471057884,0.0943777777777778,0.205588822355289
1705,"1705_476.32_6","NA_[1705_476.32_6]",476.321930829387,6.04415163529412,0.0157504333169882,0.999999382555185,0.0157688814995127,1.80270749364656,2.6815295903552e-07,1.80219911046418,0.585794104113549,1.00018462581531,1.70739961155607,-0.77153442199946,0.000266334162843918,0.771800756162304,"null",NA,NA,0.132928221102692,-589.698410556543,112.585376133538,1,"InChI=1S/C25H41N5O4/c1-16-5-6-17-11-19-20(21(31)32)23(33,15-34-4)13-24(16,19)25(17)14-30(10-7-18(25)12-28-3)22(26)29-9-8-27-2/h7,10,16-18,27-28,33H,5-6,8-9,11-15H2,1-4H3,(H2,26,29)(H,31,32)","FCJIOKJCMDMFJT","C25H41N5O4","[M + H]+","CC1CCC2CC3=C(C(CC13C24CN(C=CC4CNC)C(=NCCNC)N)(COC)O)C(=O)O","Fatty acids","N-acyl amines","Fatty amides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.718562874251497,1.41705050316284,0.0598802395209581,1.00100150250438,0.231536926147705,1.41120774204966,0.0958083832335329,0.0333333333333333,0.435129740518962
1800,"1800_933.56_10.8","NA_[1800_933.56_10.8]",933.556257629394,10.78253025,0.00032425985618445,0.000410320480913606,0.932585567096387,3.48910681425247,3.38687680492982,0.0303113100684236,1.02822244050383,0.611452711999646,0.594669682272284,0.0401524037310341,-0.709687165720293,-0.749839569451327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37022731569989,0.00998003992015968,0,0.644710578842315,1.67131567616219,0.0159680638722555,2.28582828493654,0.0199600798403194,0.0662825396825397,0.209580838323353
1807,"1807_779.2_2.5","NA_[1807_779.2_2.5]",779.200696159812,2.45869775294118,0.0314679132893233,0.0260337597142185,0.985807533264975,1.50213205521132,1.58446310790961,0.00620786741185971,0.975446418047226,0.639376521258264,0.655470674174241,-0.0358654681224062,-0.645262327444227,-0.609396859321821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24733287487747,0.0159680638722555,0,0.654690618762475,1.9042342233658,0.0259481037924152,2.25821465489402,0.0199600798403194,0.0574,0.293413173652695
1828,"1828_504.28_5.1","NA_[1828_504.28_5.1]",504.280048571135,5.05670501052631,0.015182059454053,0.728775859521531,0.0372720303017857,1.81866931217804,0.137406021669291,1.42861694948265,0.680957302413873,1.12387036507376,1.65042706949444,-0.554363754105143,0.168475634801643,0.722839388906785,"Mycalamide A",NA,NA,0.287885179366377,-210.116309989021,85.5409646243758,1,"InChI=1S/C24H41NO10/c1-12-9-24(31-7,35-14(3)13(12)2)19(28)21(29)25-22-18-17(32-11-33-22)20(30-6)23(4,5)16(34-18)8-15(27)10-26/h13-20,22,26-28H,1,8-11H2,2-7H3,(H,25,29)","IJASURGZDJYQGF","C24H41NO10","[M + H]+","CC1C(OC(CC1=C)(C(C(=O)NC2C3C(C(C(C(O3)CC(CO)O)(C)C)OC)OCO2)O)OC)C","Terpenoids","Open-chain polyketides","Sesquiterpenoids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73727046020804,0.031936127744511,2.24733287487747,0.00598802395209581,-1.00100150250438,0.910179640718563,1.79856628500921,0.0499001996007984,0.0626888888888889,0.171656686626747
1854,"1854_500.48_11.4","NA_[1854_500.48_11.4]",500.48277137393,11.3602844761905,0.0446136700106154,0.346253596420733,0.301612968877268,1.3505320493475,0.460605707031994,0.520549988429777,0.842609591599927,1.20996734492074,1.43597623025307,-0.247063756396535,0.274968111998522,0.522031868395058,"(3,5-ditert-butyl-4-hydroxyphenyl)methyl-(hexadecoxymethyl)-dimethylazanium",NA,NA,0.112075123870517,-901.667951037012,102.610587403724,1,"InChI=1S/C34H63NO2/c1-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-37-28-35(8,9)27-29-25-30(33(2,3)4)32(36)31(26-29)34(5,6)7/h25-26H,10-24,27-28H2,1-9H3/p+1","HMZXEEJWFCKUQH","C34H63NO2","[M - H2O + H]+","CCCCCCCCCCCCCCCCOC[N+](C)(C)CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C","Fatty acids","Ceramides","Steroids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.231536926147705,1.00100150250438,0.241516966067864,-1.00100150250438,0.870259481037924,1.00100150250438,0.2375249500998,0.070784126984127,0.273453093812375
1908,"1908_240.21_1.8","NA_[1908_240.21_1.8]",240.20650278775,1.75867309333333,0.0465879119553434,1,0.0465879119553434,1.33172675395602,0,1.33172675395602,0.640567148967303,1,1.56111658490786,-0.642578282471337,0,0.642578282471337,"N1, N8-bis(ethyl)spermidine",NA,NA,0.262382141400831,-64.6326182113563,42.2519146451917,1,"InChI=1S/C13H27N3O2/c1-3-12(17)15-10-6-5-8-14-9-7-11-16-13(18)4-2/h14H,3-11H2,1-2H3,(H,15,17)(H,16,18)","LOGGQZPSIXJUSA","C13H27N3O2","[M - H2O + H]+","CCC(=O)NCCCCNCCCNC(=O)CC","Alkaloids","Polyamines","Ornithine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34406227991274,0.0179640718562874,2.00804832225625,0.00399201596806387,1.00100150250438,0.0758483033932136,1.90761898429129,0.00998003992015968,0.0387492063492063,0.0379241516966068
1915,"1915_137.05_0.8","hypoxanthine_[1915_137.05_0.8]",137.045918377963,0.804859324545454,0.0135108971015252,0.816123031033918,0.0271375609001118,1.86931581357551,0.0882443661585156,1.5664291889248,0.648128284423302,1.10347806697924,1.7025611958304,-0.625648700011908,0.142057954515811,0.76770665452772,"Sarcine","hypoxanthine","CHEBI:17368",0.392625714981297,-25.1862237177624,36.711422767444,1,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)","FDGQSTZJBFJUBT","C5H4N4O","[M + H]+","C1=NC2=C(N1)C(=O)N=CN2","Alkaloids","Purine alkaloids","Pseudoalkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34406227991274,0.0678642714570858,1.34406227991274,0.0698602794411178,0,0.672654690618762,1.26693979201741,0.0918163672654691,0.0521079365079365,0.2375249500998
1991,"1991_476.28_7","NA_[1991_476.28_7]",476.277428763253,6.9864758047619,0.0471549426200464,0.115732955707183,0.0035944354781976,1.32647277927636,0.93654295527645,2.44436930777209,0.582465063371842,0.762187545288923,1.30855495585724,-0.779756576299428,-0.391782061254093,0.387974515045335,"1-18:3-lysoPE",NA,NA,0.358206464149786,-2.58770798266725,8089.77315032542,1,"InChI=1S/C23H42NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h3-4,6-7,9-10,22,25H,2,5,8,11-21,24H2,1H3,(H,27,28)","NTBBASCGALPTDC","C23H42NO7P","[M + H]+","CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O","Fatty acids","Glycerophosphoethanolamines","Glycerophospholipids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.231536926147705,1.34406227991274,0.119760479041916,1.41705050316284,0.107784431137725,1.46467048509149,0.107784431137725,0.0786444444444444,0.379241516966068
2021,"2021_381.08_1.6","2-{[3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol_[2021_381.08_1.6]",381.079211426392,1.568400608,0.0274511068528583,0.0722822269100608,0.71973672525443,1.561440139724,1.14096847592498,0.142826336456015,1.10963561474611,0.743650070635873,0.670175020298015,0.15008599810312,-0.427304183389873,-0.577390181492994,"Sugar-d6","2-{[3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol","CHEBI:193884",0.175070023611318,-10.6780590024761,10.200843613616,1,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2","CZMRCDWAGMRECN","C12H22O11","[M + K]+","C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O","Carbohydrates","Disaccharides","Saccharides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73727046020804,0.0179640718562874,0,0.686626746506986,1.41705050316284,0.0399201596806387,1.72300386905937,0.031936127744511,0.0469777777777778,0.31936127744511
2051,"2051_136.08_1.6","NA_[2051_136.08_1.6]",136.075757446289,1.616202784,0.000927156595551759,0.902980668039234,0.00129866738800766,3.0328469078831,0.0443215474204444,2.88650206528542,0.615033075830813,1.04221153597484,1.69456176737645,-0.701264095729885,0.0596481287955374,0.760912224525422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"135.068413908","InChI=1S/C8H9NO/c10-9-7-6-8-4-2-1-3-5-8/h1-5,7,10H,6H2","CXISHLWVCSLKOJ-UHFFFAOYSA-N","CXISHLWVCSLKOJ","ON=CCc1ccccc1","C8H9NO","Benzeneacetaldehyde, oxime","http://www.wikidata.org/entity/Q27120790","Shikimates and Phenylpropanoids","nan","nan","Shikimates and Phenylpropanoids","Small peptides","Aminoacids","Arabidopsis thaliana","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Camelineae']","['Arabidopsis']","['Arabidopsis thaliana']","nan","309263.0","http://www.wikidata.org/entity/Q158695",6,1.00100150250438,0.261477045908184,1.00100150250438,0.227544910179641,0,0.632734530938124,1.00100150250438,0.233532934131737,0.0289777777777778,0.782435129740519
2061,"2061_127.04_0.6","5-hydroxymethylfurfural_[2061_127.04_0.6]",127.039203186035,0.64015195,0.0356453010638562,0.117776624576698,0.626649104305161,1.44799771283992,0.928940896515928,0.202975576748913,1.14137196483745,0.76425259458757,0.66959117459698,0.190769032095185,-0.387878549911504,-0.578647582006689,"Epitope ID:136033","5-hydroxymethylfurfural","CHEBI:412516",0.51372719900928,-56.9084520471165,109.628741240002,1,"InChI=1S/C6H6O3/c7-3-5-1-2-6(4-8)9-5/h1-3,8H,4H2","NOEGNKMFWQHSLB","C6H6O3","[M + H]+","C1=C(OC(=C1)C=O)CO","Polyketides","Furans","Cyclic polyketides","126.031694052","InChI=1S/C6H6O3/c7-4-2-1-3-5(8)6(4)9/h1-3,7-9H","WQGWDDDVZFFDIG-UHFFFAOYSA-N","WQGWDDDVZFFDIG","Oc1cccc(O)c1O","C6H6O3","Pyrogallol","http://www.wikidata.org/entity/Q388692","Shikimates and Phenylpropanoids","nan","nan","Shikimates and Phenylpropanoids","Saccharides","Dicarboxylic acids","Raphanus sativus","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Brassiceae']","['Raphanus']","['Raphanus sativus']","nan","359073.0","http://www.wikidata.org/entity/Q7224565",6,1.00100150250438,0.231536926147705,0,0.706586826347305,-1.00100150250438,0.918163672654691,0,0.542914171656687,0.0498,0.307385229540918
2087,"2087_490.29_6.1","NA_[2087_490.29_6.1]",490.293328094482,6.138939015,0.00036291096935126,0.992163312173946,0.000392757077571693,3.44019990461089,0.0034168361740446,3.40587598013233,0.573289076338097,1.01076743165781,1.76310254874229,-0.802665305233355,0.015451084489575,0.81811638972293,"2-[7-[2-(3-hydroxyoct-1-enyl)-5-oxocyclopentyl]heptanoylamino]-3-methylpentanoic acid",NA,NA,0.181109893853476,-394.058908473276,34.4194637410957,0.994472361809045,"InChI=1S/C26H45NO5/c1-4-6-9-12-21(28)17-15-20-16-18-23(29)22(20)13-10-7-8-11-14-24(30)27-25(26(31)32)19(3)5-2/h15,17,19-22,25,28H,4-14,16,18H2,1-3H3,(H,27,30)(H,31,32)","JHROCXRVEIGATO","C26H45NO5","[M + K]+","CCCCCC(C=CC1CCC(=O)C1CCCCCCC(=O)NC(C(C)CC)C(=O)O)O","Fatty acids","Fatty acyl carnitines","Fatty esters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6187624750499,1.73727046020804,0.0359281437125748,1.34406227991274,0.105788423153693,1.71459504531897,0.0718562874251497,0.0450222222222222,0.62874251497006
2091,"2091_797.52_11.2","NA_[2091_797.52_11.2]",797.517358398438,11.24612948,0.0319680617374447,0.0866251045765092,0.711762950787539,1.49528369473396,1.06235622808607,0.147664621961977,0.933037285231641,1.30430458964491,1.39791261323613,-0.0999933609228763,0.383280816391812,0.483274177314688,"Monogalactosyldiacylglycerol(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))",NA,NA,0.145053795248247,-176.936008604646,88.2357872956186,0.166331658291457,"InChI=1S/C45H74O10/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(47)52-36-38(37-53-45-44(51)43(50)42(49)39(35-46)55-45)54-41(48)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h5-8,11-14,17-20,38-39,42-46,49-51H,3-4,9-10,15-16,21-37H2,1-2H3","QUZHZFAQJATMCA","C45H74O10","[M + Na]+","CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)OC(=O)CCCCCCCC=CCC=CCC=CCC","Fatty acids","Glycosyldiacylglycerols","Glycerolipids","774.5281985680001","InChI=1S/C45H74O10/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(47)52-36-38(37-53-45-44(51)43(50)42(49)39(35-46)55-45)54-41(48)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h5-8,11-14,17-20,38-39,42-46,49-51H,3-4,9-10,15-16,21-37H2,1-2H3/b7-5-,8-6-,13-11-,14-12-,19-17-,20-18-/t38-,39-,42+,43+,44-,45-/m1/s1","QUZHZFAQJATMCA-QAZQWDDOSA-N","QUZHZFAQJATMCA","CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","C45H74O10","1,2-Di-O-alpha-linolenoyl-3-O-beta-galactopyranosyl-sn-glycerol","http://www.wikidata.org/entity/Q104667635","Fatty acids","Glycerolipids","Glycosyldiacylglycerols","Fatty acids","Glycerolipids","Glycosyldiacylglycerols","Arabidopsis thaliana","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Camelineae']","['Arabidopsis']","['Arabidopsis thaliana']","nan","309263.0","http://www.wikidata.org/entity/Q158695",6,0,0.672654690618762,0,0.632734530938124,0,0.634730538922156,0,0.489021956087824,0.0237079365079365,0.900199600798403
2143,"2143_268.08_2.2","NA_[2143_268.08_2.2]",268.081459808575,2.172620005,0.0266224418899274,0.0316602170083869,0.988151563136776,1.57475211224664,1.49948611268207,0.0051764380179181,1.02016988392015,0.683573963931739,0.670058952637384,0.028809417178259,-0.548830646413233,-0.577640063591492,"Salicylglutamic acid",NA,NA,0.605701761628617,-25.7890419848244,51.4887458083555,1,"InChI=1S/C12H13NO6/c14-9-4-2-1-3-7(9)11(17)13-8(12(18)19)5-6-10(15)16/h1-4,8,14H,5-6H2,(H,13,17)(H,15,16)(H,18,19)","SLCAFYIDOSJSMB","C12H13NO6","[M + H]+","C1=CC=C(C(=C1)C(=O)NC(CCC(=O)O)C(=O)O)O","Amino acids and Peptides","Dipeptides","Small peptides","267.074287136","InChI=1S/C12H13NO6/c14-8-3-1-7(2-4-8)11(17)13-9(12(18)19)5-6-10(15)16/h1-4,9,14H,5-6H2,(H,13,17)(H,15,16)(H,18,19)/t9-/m1/s1","BCQYMCKNCJYKFA-SECBINFHSA-N","BCQYMCKNCJYKFA","O=C(O)CC[C@@H](NC(=O)c1ccc(O)cc1)C(=O)O","C12H13NO6","(2R)-2-[(4-hydroxybenzoyl)amino]pentanedioic acid","http://www.wikidata.org/entity/Q104923586","Amino acids and Peptides","Small peptides","Aminoacids","Amino acids and Peptides","Small peptides","Aminoacids","Anthoceros agrestis","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Anthocerotopsida']","['Anthocerotales']","['Anthocerotaceae']","['Unknown']","['Anthoceros']","['Anthoceros agrestis']","nan","199300.0","http://www.wikidata.org/entity/Q341574",3,0,0.664670658682635,-1.00100150250438,0.932135728542914,-1.00100150250438,0.906187624750499,-0.817041456918251,0.62874251497006,0.0325333333333333,0.650698602794411
2200,"2200_325.11_1","NA_[2200_325.11_1]",325.112980957947,1.0058556192,0.0493814277365954,0.183664966841889,0.581561261855371,1.30643635771795,0.735973675257735,0.235404529801632,1.17810145183043,0.771258569274939,0.654662268751663,0.236463781740891,-0.374713481086535,-0.611177262827426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.203592814371257,1.00100150250438,0.211576846307385,-1.00100150250438,0.914171656686627,0.447303065060821,0.277445109780439,0.0387111111111111,0.514970059880239
2209,"2209_961.59_11.3","NA_[2209_961.59_11.3]",961.585591634492,11.2977023809524,0.0112659678229645,0.0079237706728823,0.939667047710138,1.94823149349912,2.10106810215709,0.0270260027376912,0.962808699283474,0.65034112591812,0.675462453135401,-0.0546789178065383,-0.620731435860726,-0.566052518054188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1932960518294,0.0159680638722555,1.00100150250438,0.271457085828343,1.73727046020804,0.0279441117764471,2.13806148431758,0.0199600798403194,0.0479111111111111,0.510978043912176
