"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"1198_298.15_1.9",1198,298.149377258763,1.85754827,"C10H21N5O4"
"1199_589.17_5.9",1199,589.168141682943,5.86146612222222,"C28H32N2O8S2"
"12_360.15_0.6",12,360.14997965835,0.632747622173913,"C18H27Cl2NO2"
"120_381.12_2.3",120,381.116148257256,2.3339443,NA
"1200_672.53_9.5",1200,672.525819197945,9.45216784782609,"C38H73NO6S"
"1201_425.36_11.7",1201,425.363068437965,11.6907134782609,"C26H50O5"
"1202_557.41_10.2",1202,557.41257642663,10.214071826087,NA
"1203_336.31_8.8",1203,336.30982805335,8.76076079565218,NA
"1204_535.4_10.2",1204,535.400590979535,10.2340806956522,NA
"1205_577.2_4.3",1205,577.204412004254,4.25009379333333,NA
"1206_609.23_4.2",1206,609.230206721971,4.22365245294118,"C33H38O12"
"1207_163.11_2.7",1207,163.111817925093,2.73174459565217,"C11H16O2"
"1208_385.15_3.3",1208,385.146814077872,3.27352612666667,NA
"1209_316.28_6.4",1209,316.28463749339,6.42981205652174,"C18H37NO3"
"121_327.11_2.4",121,327.1080135583,2.35742776,"C15H18O8"
"1210_173.13_9.7",1210,173.132456945261,9.67822145238095,"C13H18O"
"1211_135.12_2.4",1211,135.116919485586,2.39792546956522,NA
"1212_513.39_10.3",1212,513.387297257133,10.2531213043478,NA
"1213_565.12_3.6",1213,565.118952264786,3.5822601375,"C25H24O15"
"1214_291.1_3.2",1214,291.097488383749,3.214310825,"C14H14N2O5"
"1215_343.3_5.8",1215,343.295513472224,5.83750257391304,"C19H38N2O3"
"1216_390.25_3.6",1216,390.248777025011,3.61849903,"C20H31N5O3"
"1217_494.32_11.1",1217,494.319653054942,11.1438833478261,NA
"1218_471.22_4.3",1218,471.220339026717,4.33564066875,"C19H32N6O9"
"1219_191.14_9.7",1219,191.142887446433,9.72918603478261,"C13H18O"
"122_127.04_0.6",122,127.039113877854,0.623843353913044,"C6H6O3"
"1220_453.17_3.7",1220,453.173390532801,3.74379269333333,NA
"1221_459.22_4.6",1221,459.220092746795,4.56144061333333,NA
"1222_425.21_4",1222,425.214566186682,3.99354368,NA
"1223_236.22_4.8",1223,236.22195401399,4.8213795,NA
"1224_231.16_6.6",1224,231.159122301185,6.6090258,"C12H22O4"
"1225_476.28_6.9",1225,476.276977109462,6.9369534625,"C23H42NO7P"
"1226_198.19_9.7",1226,198.185145957147,9.67530457391304,"C12H25NO2"
"1227_280.99_0.5",1227,280.993197677059,0.515485807647059,NA
"1228_409.31_7.4",1228,409.309621740271,7.42589161666667,"C26H42O2"
"1229_139.04_2.2",1229,139.039016670927,2.24255972608696,"C7H6O3"
"123_584.42_10.1",123,584.421791247649,10.1232763157895,"C27H53N9O5"
"1230_583.18_4.7",1230,583.180833604601,4.66029897777778,"C30H32O13"
"1231_850.25_11.9",1231,850.25061831267,11.8847604347826,"C37H50ClN3O15"
"1232_353.27_8.3",1232,353.268134389684,8.34362770434783,"C21H36O4"
"1233_191.04_0.6",1233,191.038811760719,0.620437415333333,NA
"1234_610.62_10.7",1234,610.6245019483,10.7265565217391,NA
"1235_579.43_10.2",1235,579.42637605213,10.1934896086957,NA
"1236_329.32_7.9",1236,329.315920819458,7.86981309090909,"C19H40N2O2"
"1237_656.42_11.9",1237,656.423955502717,11.9456846956522,"C32H59N5O10"
"1238_147.04_5.3",1238,147.044172284618,5.25048495217391,"C9H8O3"
"1239_308.28_7.7",1239,308.279294370646,7.69089428260869,"C15H35N5"
"124_441.08_3.6",124,441.079372030021,3.55008754117647,"C20H18O10"
"1240_235.13_6.3",1240,235.132772694463,6.26339785217391,"C14H18O3"
"1241_416.21_2.7",1241,416.213181644509,2.7401001826087,"C17H29N5O7"
"1242_368.42_9.1",1242,368.424894249958,9.14394325217392,NA
"1243_426.23_2.5",1243,426.234163210127,2.47383419375,NA
"1244_416.26_4.2",1244,416.264276047777,4.19982283529412,"C21H37NO7"
"1245_555.15_4.3",1245,555.147197557456,4.25264548461538,NA
"1246_491.38_10.3",1246,491.375063577836,10.274329173913,NA
"1247_546.36_7.4",1247,546.363486772363,7.42752351363636,"C28H51NO9"
"1248_435.09_2.9",1248,435.090647291288,2.88692651333333,"C15H24O12"
"1249_689.22_4.5",1249,689.220419247945,4.4887224,NA
"125_205.05_0.6",125,205.047692412333,0.605931847058824,NA
"1250_289.07_3.2",1250,289.070391881396,3.24245236842105,"C15H12O6"
"1251_601.43_10.3",1251,601.426965901483,10.271189,"C40H56O4"
"1252_478.5_11.3",1252,478.498264351924,11.3185459411765,NA
"1253_421.13_5.1",1253,421.128118899005,5.11660311666667,"C24H20O7"
"1254_607.21_4.6",1254,607.214802152673,4.64531654666667,NA
"1255_816.66_10.7",1255,816.655198973703,10.6784799333333,"C46H89NO10"
"1256_161.13_2.7",1256,161.132618484117,2.7288912,"C12H16"
"1257_221.15_7.6",1257,221.153417220135,7.60536191304348,"C14H20O2"
"1258_449.11_2.2",1258,449.107996680769,2.23786482666667,"C21H22O12"
"1259_668.21_10.5",1259,668.205022532953,10.5271942,"C28H37N5O10S2"
"126_145.05_0.6",126,145.04953747638,0.634998787826087,"C6H10O5"
"1260_460.27_6.7",1260,460.269373418615,6.65364796521739,"C26H37NO6"
"1261_413.18_4.1",1261,413.178148233529,4.14615479375,NA
"1262_429.25_5.6",1262,429.248470237966,5.55656272173913,"C22H36O8"
"1263_177.05_2.7",1263,177.054679535069,2.72486855652174,"C10H10O4"
"1264_146.09_0.7",1264,146.092395442886,0.674346170434783,"C5H11N3O2"
"1265_311.05_2.3",1265,311.052654101921,2.26106903043478,NA
"1266_392.23_3.4",1266,392.227504800579,3.37239045714286,NA
"1267_129.07_0.6",1267,129.065216780005,0.632252256086956,"C5H10N2O3"
"1268_476.28_6.9",1268,476.276938456581,6.8537048125,"C23H42NO7P"
"1269_455.24_6.9",1269,455.240339664314,6.94497030555555,NA
"127_439.16_2.4",127,439.158204120454,2.381492745,"C19H28O10"
"1270_299.2_9.8",1270,299.200407389386,9.8420032826087,NA
"1271_460.27_6.8",1271,460.269236317312,6.78155625652174,"C26H39NO7"
"1272_597.49_11.6",1272,597.487437920619,11.6124887,"C39H66O5"
"1273_198.19_4.9",1273,198.185209440667,4.85369131739131,"C12H25NO2"
"1274_163.04_2.5",1274,163.038950455623,2.53950215652174,"C9H8O4"
"1275_391.34_9.5",1275,391.341183359408,9.50867524782609,NA
"1276_447.35_11.5",1276,447.346742712933,11.5456252173913,"C28H46O4"
"1277_231.1_3.8",1277,231.101439626129,3.84628211875,"C14H14O3"
"1278_511.14_1.8",1278,511.142444372609,1.75366627333333,"C21H28O13"
"1279_611.47_10.1",1279,611.466764523285,10.1090362727273,"C39H62O5"
"128_771.5_11.2",128,771.501467286679,11.1846353478261,"C45H72O11"
"1280_644.49_8.5",1280,644.493933714259,8.54878932608696,NA
"1281_353.08_2",1281,353.084411092209,1.99974308571429,NA
"1282_446.25_6.8",1282,446.253738623196,6.76704722173913,"C25H37NO7"
"1283_323.08_2.4",1283,323.075181525498,2.41649674666667,NA
"1284_410.32_10.8",1284,410.318044808623,10.7873032,"C26H39N3O"
"1285_752.51_7.8",1285,752.514688121409,7.80724225652174,"C39H69N5O9"
"1286_635.46_11.8",1286,635.464268377505,11.8404555333333,NA
"1287_270.17_5.1",1287,270.169795824134,5.05492400434783,"C14H23NO4"
"1288_606.25_8.7",1288,606.246817257681,8.67121009333333,NA
"1289_452.19_3.8",1289,452.191584693362,3.84223401333333,"C22H29NO9"
"129_207.14_2.7",129,207.138063610548,2.72648693478261,"C13H20O3"
"1290_982.64_10.8",1290,982.644959056813,10.8483917619048,"C54H87N5O11"
"1291_173.13_9.7",1291,173.132467459125,9.72792608571429,"C13H18O"
"1292_376.26_6.1",1292,376.259211916439,6.12621319333333,"C21H33N3O3"
"1293_437.12_4.9",1293,437.122786883887,4.86628710714286,"C24H20O8"
"1294_507.29_4.9",1294,507.293099438505,4.89171030666667,NA
"1295_333.09_3.3",1295,333.093821333204,3.32023714375,NA
"1296_806.58_11.3",1296,806.576431688436,11.286495826087,"C41H79N3O12"
"1297_420.15_8",1297,420.153864584287,8.00850796956522,"C19H25N5O2S2"
"1298_437.34_8.4",1298,437.341234201056,8.35264671333333,"C30H46O3"
"1299_600.21_5.1",1299,600.207483866794,5.0926900375,"C30H33NO12"
"13_435.09_3.3",13,435.092151716111,3.30107992777778,"C20H18O11"
"130_959.57_10.8",130,959.56973963725,10.8414919130435,"C51H84O15"
"1300_518.32_7.9",1300,518.321425046742,7.86682481764706,"C24H50NO7P"
"1301_466.16_1.9",1301,466.155643150134,1.92728736666667,"C16H29NO13"
"1302_254.21_5.7",1302,254.211320353094,5.73935336086957,"C15H29NO3"
"1303_459.35_7.4",1303,459.354968339969,7.41520028571428,"C28H48N2O4"
"1304_582.21_9.7",1304,582.207121475883,9.71220959565217,"C30H33N5O5"
"1305_629.24_8.7",1305,629.236582729676,8.67340258666667,"C27H38N6O9"
"1306_482.13_2.2",1306,482.129351212729,2.18601936666667,"C22H19N5O8"
"1307_280.25_8.8",1307,280.25141676161,8.84027582,NA
"1308_238.11_5.2",1308,238.10721921365,5.21335456521739,"C12H15NO4"
"1309_446.25_6.7",1309,446.25394446828,6.66576618695652,"C25H37NO7"
"131_451.14_5.2",131,451.13875664605,5.22642304,"C25H22O8"
"1310_617.42_9.3",1310,617.419146217056,9.26506651578947,"C40H56O5"
"1311_452.25_4.1",1311,452.248967223697,4.1121588,"C20H37NO10"
"1312_513.1_3.8",1312,513.10010948365,3.75183946,NA
"1313_266.93_0.5",1313,266.927236792788,0.513680294285714,NA
"1314_297.08_8",1314,297.082346288709,8.00381156086956,NA
"1315_373.18_3.4",1315,373.183525098881,3.35764448666667,NA
"1316_389.22_3",1316,389.217035328357,2.98608717894737,"C19H32O8"
"1317_432.26_2.8",1317,432.259083778543,2.84874591,"C22H33N5O4"
"1318_207.14_3.1",1318,207.137935553028,3.08298384782609,"C13H20O3"
"1319_360.13_2",1319,360.129728167653,2.0372015,NA
"132_469.13_2.8",132,469.132248525908,2.768050045,"C19H26O12"
"1320_258.21_5.2",1320,258.206311344124,5.23859400869565,"C14H27NO3"
"1321_363.11_3.1",1321,363.105223461705,3.06131893076923,NA
"1322_401.28_8.8",1322,401.284118081182,8.77355482173913,"C29H38O2"
"1323_453.21_4",1323,453.209598558494,3.96718758666667,"C21H34O9"
"1324_355.1_2.5",1324,355.102223597416,2.54626184761905,"C16H18O9"
"1325_309.1_4.1",1325,309.096680220581,4.118065,"C15H18O8"
"1326_290.12_1.1",1326,290.123044535319,1.0623164535,"C12H21NO8"
"1327_263.13_4.3",1327,263.127369041259,4.30600495652174,"C15H18O4"
"1328_363.07_2.2",1328,363.068926670942,2.24187954,NA
"1329_400.22_2.8",1329,400.218266115919,2.8391954,"C21H35N3S"
"133_432.24_6.5",133,432.238262674083,6.52114815652174,"C24H35NO7"
"1330_379.06_2.1",1330,379.063348877482,2.09213844285714,"C15H16O10"
"1331_387.14_4.5",1331,387.143879379254,4.52963635333333,"C21H22O7"
"1332_582.59_11.4",1332,582.593739985587,11.3878489565217,NA
"1333_195.07_3.9",1333,195.065178383296,3.89063174782609,"C10H10O4"
"1334_391.14_4.1",1334,391.136404055641,4.05953172666667,"C16H18N6O6"
"1335_362.14_2.3",1335,362.144566283934,2.2796317,"C15H23NO9"
"1336_743.43_9.4",1336,743.433807534516,9.37119047142857,NA
"1337_464.3_7.1",1337,464.301134081317,7.05532889411765,"C26H41NO6"
