row ID,row m/z,row retention time,Blank_202404241731_EB_dbgi_mapp_blk_pre02.mzML Peak area,Blank_202404241731_EB_dbgi_mapp_blk_pre03.mzML Peak area,Blank_202404241731_EB_dbgi_mapp_blk_pre01.mzML Peak area,Blank_202404241731_EB_dbgi_mapp_blk_pre04.mzML Peak area,Erythroxylum_coca_202404241731_EB_dbgi_003208_01_01_Luca.mzML Peak area,Erythroxylum_coca_202404241731_EB_dbgi_003208_02_01_Luca.mzML Peak area,Brugmansia_insignis_202404241731_EB_dbgi_003224_02_01_Luca.mzML Peak area,Brugmansia_insignis_202404241731_EB_dbgi_003224_01_02_Luca.mzML Peak area,Erythroxylum_australe_202404241731_EB_tp24_000007_02_02_Luca.mzML Peak area,Erythroxylum_australe_202404241731_EB_tp24_000007_01_01_Luca.mzML Peak area,
1806,524.2282409667969,4.75460455,0,0,0,0,0,0,7055162.13049494,9890761.521485219,0,0,
1807,633.1417579650879,3.0179825125,11349.553528720391,11341.23745984823,10648.449659057376,7752.567567023409,2086493.0996599284,1717179.1938500176,0,0,65988.08010187793,1433435.0805249475,
1808,477.1375045776367,4.5330958,0,0,0,0,336932.6555892185,682711.7569756551,0,0,8393.76378468816,98311.82378247715,
1809,426.13126373291016,4.25001185,0,0,0,0,0,0,0,0,214179.90671110756,1298269.3435255345,
1810,613.48271484375,11.2356629,68085.9888964461,63742.54495142059,141505.46361540025,69819.53035432554,1.2753480160211854E7,1.3150482874109507E7,1.0490004906064069E7,1.2431507487782685E7,4654426.670452998,9066819.15869737,
1811,450.13916778564453,4.89076275,0,0,0,0,0,0,0,0,203743.45268980088,2496166.58947919,
1812,504.2650680541992,3.0353189,75986.23912857391,76132.70374371037,79008.05098570403,85900.98995173283,0,0,0,0,506559.3953025388,95149.32310786082,
1813,344.2434936523438,5.85501091,90017.30375013988,93850.06450573838,98365.91017821868,91820.37007372093,97241.49118763636,85853.43731034927,285052.26959254284,520250.2634675682,1.734053522656648E7,789014.6501849251,
1814,691.4019744873046,8.80608076,276655.0426681325,266706.1619168849,274978.60882909613,250102.6089126985,1691891.1229569803,2365532.3391491645,2532125.964569571,2353726.238610213,58110.489764871185,613227.9129759046,
1815,288.18034193446186,2.6777475222222225,9144.665058537266,7094.6633871829945,9567.201231397283,6764.339861209944,0,2601.3617431596117,66881.17005745339,215360.44683131028,2208307.452284821,6651133.535889816,
1816,537.3035675048828,7.517359880000001,42828.191542870285,37734.100082635654,45396.6011083833,38234.13482887946,5426097.595089217,5409347.378652045,3919070.2327433727,1.0392862821913812E7,148097.12695464937,145489.83432659126,
1817,181.1223510746582,9.85509256,2264.612209031785,3623.999242188117,5149.918267028734,6074.722885152725,546513.0573020861,631721.2190366973,6854119.973189133,7626707.042991435,36852.78547809795,561486.1796157627,
1818,332.1337127685547,1.8656106500000003,633.0336775825392,2142.306699727301,2465.618828872559,3201.753590988663,42926.411777519446,54080.221738294895,192501.3192473786,402521.44556585915,1256420.4675553115,217825.01934318105,
1819,963.6006591966064,11.602668300000001,2657.727822934423,13675.563828801249,24468.123141101292,8544.231962702455,1410298.672625972,1389613.706126367,588274.5877851548,561982.5525177009,967527.0646542152,887043.3461141619,
1820,757.1968383789062,3.59799855,0,0,0,0,0,0,536185.0658715466,908289.6540506791,0,0,
1821,354.16868591308594,3.6923792,0,0,0,0,0,0,1368506.9419971467,410674.8323406799,0,0,
1822,566.3801778157552,8.255118433333333,0,0,0,0,0,0,1851381.4590974557,4549746.268449893,17987.936395856326,0,
1823,292.15458424886066,2.6395944,0,0,0,0,297566.2984387148,312446.8150732091,1.6668473780646795E7,1.4844288424994908E7,7948741.794287993,3292061.501366287,
1824,210.1488479626465,3.0497950200000004,0,388.8937282591619,0,0,0,0,1.6851504522811747E8,3.0072610683806915E7,7.228186163244884E7,9.53918185114282E7,
1825,639.1910705566406,3.4320615,0,0,0,0,189492.54671475032,577431.8073217168,0,0,46336.178648989764,152268.20230159076,
1826,259.2051900310059,9.033261344444444,466.09512558189647,0,1556.1393377232812,1469.0083894827485,448801.2778747024,673911.0123655304,1173597.864219715,1323139.6357959858,538812.1835143319,5475406.617689434,
1827,519.2411193847656,4.34576845,0,0,0,0,0,0,0,0,123882.27982019034,6855822.262728698,
1828,228.1593388178711,2.8575274714285714,941.5562509090566,813.5415822875862,0,444.21740165406675,0,0,14720.987577274967,51769.55206181398,477504.4015938472,3160003.2053930988,
1829,393.0581512451172,2.2749508499999997,0,0,0,0,1.3586315055396827E7,1.6501705657518443E7,0,0,0,0,
1830,538.2070770263672,4.56616605,0,0,0,0,0,0,1314285.127142994,1323885.611962612,0,0,
1831,338.2679946899414,6.315095380000001,97065.07848664415,95839.12433128251,104896.66532912097,94360.42465106313,217698.9304278177,213822.14053954475,189890.60633022734,202056.91310371298,904570.2921663529,181419.23248801107,
1832,568.4280548095703,10.2866792,114166.13163621207,94018.38486199647,240204.14026084158,60396.46392773568,2.8275811807175394E7,3.726327150107815E7,3.078555403815124E7,3.5249084203189075E7,4870462.281965887,1.2602694796688829E7,
1833,242.1384696999756,2.04444005,2564.50940670813,4378.266940237399,3496.556152364445,2851.4279662265467,391010.9780861799,280130.07973463455,1.903741408778862E7,1.6517347849824753E7,366548.007778718,860537.0498049381,
1834,342.2634506225586,6.200851779999999,18820.297100182623,18904.12873998074,19272.333862435873,19391.54964074738,53851.60162802919,26075.85271741212,102109.82863644615,56366.12228556934,320843.67929244775,53557.47830738671,
1835,250.14388943347927,3.5374392625,4214.267103089312,4461.354592992569,4902.443748209853,5625.897050122861,0,0,2711363.63265948,2058749.2150946122,2785.4955927670712,3646.1844637375384,
1836,515.3210983276367,7.3640436000000005,0,0,0,0,40585.90312734389,39642.10426206642,632782.1325243071,3024049.544464666,0,0,
1837,163.1117413843282,9.699203299999999,0,0,0,0,51371.27682626378,29478.23281525748,1795551.9019537102,2250892.3734788513,30424.512973936256,80971.43002822282,
1838,373.25306701660156,7.187459325,768.4804715316852,0,2529.9675337485914,0,1436062.4294005374,1830316.183628861,1954573.2465248208,3828021.318729599,35072.91743638632,232567.21197677037,
1839,268.1177902233887,1.729641725,0,0,0,0,0,0,20763.37952537547,16045.932384364045,3746824.6976628997,4236079.1684333,
1840,649.4065475463867,8.3237191,0,0,0,0,94118.45735098887,81592.86228421572,812392.7886378745,935731.5494198467,0,0,
1841,264.63907623291016,2.7820853000000003,0,0,0,0,0,0,7562527.614286689,1.572166589148919E7,0,0,
1842,716.2896118164062,3.0773403000000004,0,0,0,0,265460.97431456385,440978.76127828116,0,0,0,0,
1843,181.12220306684569,8.20206066,8492.655406080623,8798.642280836293,12560.276375893784,8386.887108310859,1326417.3249846036,1393345.0007023348,8170975.401997348,1.0394968772606917E7,131843.28863024295,556910.9292119476,
1844,296.2584518445557,7.54556714,9025.270892745679,12808.827596483781,12514.392714160775,13717.244125963116,4651986.694047144,5655590.9225398805,3670944.5590878576,4411869.834964034,6975462.589886949,3757255.4752929565,
1845,493.132568359375,4.1324786499999995,0,0,0,0,5205891.169983455,7409439.086176789,0,0,549128.4066013517,5452043.007199864,
1846,969.3971557617188,3.9377307000000004,0,0,0,0,0,0,765410.9680378994,1280178.7806336507,0,0,
1847,153.05471801757812,2.863801933333333,0,0,0,0,105374.66175373236,110552.1805848688,33963.491774208414,58639.71112609602,18273.896305295362,374607.3880458697,
1848,437.36334228515625,9.4837633,0,0,0,0,0,0,0,0,1268260.119053607,49077.6018456793,
1849,198.1251966839735,1.4332176444444444,1033.5985190947079,2892.0275757696486,485.0282465837498,1344.5736906983464,345175.46128728497,512220.80746579653,0,34774.35105713512,428148.26767681586,3520443.7087992197,
1850,637.2646675189819,10.064189125,641.9709825147218,594.8868275683299,813.0700237425752,0,311025.11547375284,787399.4547421784,5030.127947175555,76947.21737706655,0,3195.6951711627576,
1851,162.06806818829344,0.9864278966666667,0,0,1845.8586591107212,523.4257747397533,787579.8414739643,1074720.119442239,0,0,6.816627137679342E8,9.629749905750558E8,
1852,446.2539581298828,6.5181013000000005,37629.44994274256,36003.3104473306,31125.69565118621,33158.89131685569,1419500.6779601164,1744631.6513575374,1495777.30675782,1624641.586238929,4143896.306025409,1013709.0021081456,
1853,360.1482442220052,2.609191816666667,0,0,0,0,102323.80579652905,143751.87423210454,73321.20927422741,41197.63586678359,1314025.0571040835,1880632.8555613495,
1854,189.12731170654297,2.91367605,0,0,0,0,0,0,601266.479933579,832839.7174361644,0,0,
1855,568.3986206054688,8.13267145,0,0,0,0,0,0,323065.1280562415,821738.397716948,0,0,
1856,340.28509063959956,7.9226902699999995,4015.0653010619344,3751.904530539854,2144.3555768835954,2572.869210310588,6678.3848666695585,9955.885652663126,15414.787272030664,22312.8193168228,982766.0522389452,103293.27586091874,
1857,383.19368743896484,0.59788839,0,0,0,0,0,0,2799010.5524923624,104248.44552533401,0,0,
1858,262.1433296203613,3.3320329500000003,0,0,0,0,8.46786523243977E7,7.661589657967933E7,0,0,2849285.8861984373,4.8888825481943175E7,
1859,469.1314442970988,2.807457566666667,0,0,459.4876979981566,495.045861980733,7359161.264308287,8476390.380880475,0,0,2685731.281545294,1116891.043809591,
1860,374.30287170410156,8.937434683333334,0,0,0,0,347994.58908625384,385288.4064713598,1024383.4706148262,982361.1727681136,1029020.5124364606,456387.2918600264,
1861,668.2695922851562,3.0384558666666663,0,0,0,0,8280053.050444841,1.0816549803000962E7,26027.767529847966,0,0,0,
1862,282.20576172490235,3.22465898,0,0,0,0,0,10737.541859496338,1.4858012662302524E8,1.720306769754299E8,6999.81345678593,122739.97859037896,
1863,590.2826843261719,3.4573735,0,0,0,0,0,0,2121233.2276403783,2434719.5434319135,0,0,
1864,629.2732482910156,10.7327367,101281.04252835926,84392.40194809591,108501.67640112294,70275.62951771478,825440.7377482184,1395473.119687028,153555.72763810342,196808.1433965512,22426.178704394377,319361.91266988526,
1865,540.2233734130859,4.4757083,0,0,0,0,0,0,1786899.1243110027,2703783.1663451563,0,0,
1866,254.10226535851288,1.55724215,0,0,0,0,3420259.0161608057,3294623.829152337,0,0,5202.543054946266,2427581.4725909913,
1867,403.1881866644287,2.948565425,0,0,0,0,0,0,2368255.9734695116,5384828.369306793,2650.816231108109,3505.921092553647,
1868,263.23713302859494,9.46033141,2570.7649124386503,3016.596221771918,1255.5459530244552,6465.552565202668,35781.10545205897,20315.972057545743,182538.19413273048,572921.8533248601,328780.8673532576,74845.81595037611,
1869,522.1818542480469,2.1013941,0,0,0,0,0,0,1190304.8414878868,1083171.763329542,0,0,
1870,281.2480583194153,7.12081639,17258.3458452173,17465.671801483953,18097.17556179419,19381.957937592713,14202.836641284019,14559.030225308501,18305.560410794566,19928.634205352726,1551402.6802787406,56783.41689534518,
1871,170.11747207641602,2.8741351699999997,201024.10815686756,220619.88497386625,211956.2451764711,202862.0307144376,581793.7529587875,445562.40424900124,199880.59214516554,357705.75992166833,4392113.12426755,506140.91700894077,
1872,333.2037925742646,6.2048029125,0,0,852.3471727422702,923.3786002529356,52380.643017514914,12535.699889525044,112215.26396957695,78007.8486918511,589209.4918273017,93409.3248235662,
1873,458.3835601848145,9.974423566666665,1095.2210891275008,0,0,0,0,0,0,0,1027353.1144551958,44592.78296300441,
1874,305.15410003968503,2.07692556,0,0,0,0,1.4172618363282887E7,1.629395636128647E7,52886.96679436832,63198.38485846278,0,28216.85360542407,
1875,330.6705894477539,3.956492925,0,0,0,0,5.336911306603291E7,6.915013803970766E7,59995.30156730865,5238.209570683522,0,0,
1876,216.126789109436,2.5075959200000004,15051.589921607385,14843.568907053532,17187.79151591508,16313.152698653334,154035.12994171295,135031.17671031464,1.4889231353114288E7,2.2737049864588626E7,128434.871497971,356815.49692042806,
1877,290.1960182203369,3.6879246500000002,88443.42211273845,89819.97927458175,88166.33464936032,92599.51344627557,53263.097139211044,51415.948439373344,0,0,3043566.4781241254,143216.70098566366,
1878,311.22184448342284,6.714040819999999,6249.253160394657,6462.049473758479,5376.097984022801,5423.066114635994,10933.39433681045,14264.611002794794,42313.245247487735,42027.18759934268,1497513.4106307728,104223.53236385171,
1879,427.3572743733724,10.965144333333333,0,0,0,0,50533.78670472518,80697.85098152273,19433.049241200973,28873.480469597063,2138445.535054005,199630.49455968768,
1880,306.1697998063049,2.111130925,0,0,0,0,0,0,2463543.3588262238,3045785.5423610867,893.1713243694096,88866.40846453802,
1881,337.23545227050784,6.507269259999999,55552.796057498825,56024.966734503934,51861.12024149386,55440.44044623123,53202.11676967688,55782.24222344556,62743.96842889697,68519.64397577151,3362716.677109777,244189.96953843927,
1882,181.0494596699897,2.2747153,804.9990025132539,436.3382325934079,700.5693575456689,1916.4972728283853,5342217.198185503,5355545.595580121,126294.68363011445,453031.8382809614,0,12250.901233330103,
1883,240.15955798076882,1.8996994,0,0,0,0,7085.152729177693,93960.08449524008,293389.03321332467,284426.230845815,876554.6610910887,4427315.813763215,
1884,346.2214050292969,4.0847649,0,0,0,0,0,0,0,0,1021467.2143015343,0,
1885,779.1797790527344,3.5917756499999998,0,0,0,0,0,0,529185.2110747263,542720.0457747221,0,0,
1886,280.2633483886719,8.86766478,7650.030415533988,7236.740346070843,12036.650070181879,6881.682461285811,1.3968976071903165E7,1.0802723940449702E7,1.0623698773175118E7,1.379762057750047E7,1.321461370813487E7,1.5457256769208223E7,
1887,342.21198654174805,1.9681803,0,0,0,0,0,0,108909.11984906072,106431.1491977073,419113.1184984593,1662802.7541605423,
1888,322.1647135432943,1.8145490666666664,0,0,0,0,0,0,3677519.6732289395,2122104.850009984,0,6407.155263367635,
1889,498.41553497314453,9.7929613,0,0,0,0,0,0,0,0,4550121.602226997,178321.0125234668,
1890,616.2391662597656,3.5432489499999997,0,0,0,0,0,0,3571173.589468911,2684618.2757463357,0,0,
1891,307.26374244873045,8.916112937500001,0,0,590.9868857314133,1700.7237516162108,10233.72032083906,9454.455184499335,40000.577559533114,32693.100631479392,3554880.6065242235,286612.36509275436,
1892,358.2589111328125,5.84807324,39745.645689979465,44104.25791006409,38760.055942385006,40939.24455732379,58674.51873649169,62531.457092027194,59440.21006889594,48876.29148066288,3465200.637768233,320368.7149687571,
1893,376.1968994140625,0.9799671400000001,0,0,0,0,0,0,2193779.3407612406,2647582.667217816,0,0,
1894,186.11254043745117,1.31644136,5877.240511402233,3367.288383075774,5654.803030049933,2603.4785317287487,3275827.6175648905,4634782.217907141,213970.72497240096,160207.0230299238,2.7166900010027856E8,5.71615849540623E8,
1895,613.2888793945312,2.1682341,0,0,0,0,0,0,603682.9441839397,0,0,0,
1896,778.5392151010743,11.029387999999999,9056.173147448611,4152.625452854353,18549.723182270438,739.4601476513546,1.1504503614885082E7,1.4468199883841153E7,9903497.55618176,1.038700248293814E7,236670.11309742683,2876743.796641808,
1897,413.28781890913086,6.72090807,5064.2959643005715,3934.7313871062515,2027.3005850948075,4229.737478879116,12767.897293907481,9411.673432642106,9901.070141778142,9732.758963863738,1315525.7836456706,36748.45955839449,
1898,827.4896545704345,9.8133203,4893.292052085924,7190.6480889877985,18898.39853668684,4472.968075615978,1015352.180812845,1829721.130937009,1080757.1945990943,1618883.3214614785,52029.60589628326,748921.743938306,
1899,292.22719065490725,5.352874616666667,0,0,0,0,2236282.2936502844,1912999.2759752735,8809.67772991112,12831.018868144805,74088.06321884276,5025143.576369034,
1900,318.16980997721356,3.586153383333334,0,0,0,0,1.3087765832254283E7,9377613.192314083,2.702833932954045E8,6.982818446534863E7,114246.26992617124,402610.17516200774,
1901,432.15045675354,3.1580218666666666,0,0,0,0,0,0,1294798.8768143991,1172878.9620107363,4056.413535443703,0,
1902,228.15989542197036,2.3684916375,1655.552543529097,415.04935467705167,1258.0092023503194,409.4669321630586,19442.20501915575,0,1496894.95887441,1069933.2074197012,0,32917.07620281747,
1903,258.17000885151367,2.4279814600000003,2777.1470326742974,2077.482764349226,3350.561791722678,2434.0310920459265,5340502.237554052,99227.48497200203,7.612076695434484E8,1.090631953078904E9,2.0821990049747273E7,6179435.902828039,
1904,529.2912902832031,3.33056915,0,0,0,0,0,0,6.942111965075812E8,3.589042276363635E8,0,0,
1905,182.1172058109741,4.01678964,1975.6325212653642,2197.6381835624925,1448.7873032274156,453.9021118007763,2.7927182101323713E7,2.8859381750874717E7,2528887.8657360366,1530761.436696356,16990.23436095812,103067.04387638635,
1906,448.2176143130929,3.0780008714285714,0,1293.1640405137996,529.6082022363394,709.9834783564659,95775.57851976383,187459.12544385836,0,0,135702.9082777742,2551263.396351171,
1907,577.1552429199219,3.77837865,0,0,0,0,0,0,1383678.078840758,2060555.215859589,0,0,
1908,493.39233245849607,10.6155225,165026.26821339605,201454.34174232173,188676.80644253857,175136.3345463321,113768.54085864346,132238.226667773,106487.87189742016,111213.46000649301,827781.4365151218,209189.72690736453,
1909,429.37318267822263,11.755112299999999,20327.76122538562,15446.83272033673,26326.200336672995,16717.940118105536,457626.9049537583,453874.3442896916,315604.81553208514,370984.5739323033,1136482.9686105393,357237.68885039777,
1910,550.2972412109375,1.8288864,0,0,0,0,0,0,807213.084350341,368096.84138559387,0,0,
1911,636.5194396972656,10.676745,0,0,0,0,0,0,0,0,1.0090170158056635E7,672937.283034839,
1912,329.18602752685547,3.0021025499999996,0,0,0,0,0,0,1391171.692346027,1004268.2670811425,0,0,
1913,364.24664561061604,4.201409383333333,542.9958087985235,650.0120626604098,551.1844672851485,692.861200894655,0,0,0,0,320562.6558374971,65949.71003169043,
1914,272.1491241455078,1.4209313,0,0,0,0,0,0,4418604.326314416,2529687.3240130264,344612.58353607985,397245.1413380684,
1915,449.10779571533203,2.07533285,0,0,0,0,0,0,157487.9815277402,343897.17021089955,0,0,
1916,483.18453216552734,3.08602795,0,0,0,0,0,0,0,0,539056.1361573453,1129040.646557887,
1917,276.1593983968099,2.4052317999999997,0,0,0,0,0,0,595996.3244527999,0,40421.76423294633,38078.78876530673,
1918,732.4683265686035,6.327943525,72946.3081831168,74861.19982122544,73869.11329419623,69340.01688574167,7586353.931817571,3450200.868226027,32323.266524792336,65903.28738000525,0,0,
1919,237.14838409423828,4.339400620000001,39408.66706146835,40165.88511750252,37826.323341595045,40112.43013617186,212655.14115315006,242277.27582393365,827584.3912395003,870207.7515602433,119502.09368581146,210701.73266712713,
1920,778.538287366626,10.901546400000003,55494.66089677646,30598.04844981424,75740.00290636186,26028.93919371811,5.130089899781812E7,4.637426430887493E7,3.1916292903378796E7,3.4748953256333135E7,1128931.0679289333,1.7725541025743067E7,
1921,374.194574991862,4.0644993000000005,0,0,0,0,0,0,652787.1490107179,285604.3968058904,0,8377.804927397294,
1922,326.1959953319397,3.670234525,0,0,0,0,0,0,8.460759475603485E7,3.769483380685843E7,3075.5707137919776,102334.28462994259,
1923,559.5196489629254,8.750907928571431,0,0,0,512.163018945689,2497159.30117655,2666347.273638032,2051879.356599149,2120703.311172522,2348759.3527722056,2944972.603672158,
1924,341.2115870910644,6.217624971428571,0,536.006589112435,0,0,269422.9476398906,372397.9092192256,617157.9896442464,1148155.6530423388,22266.54280377792,71114.87097352168,
1925,629.4733459489258,11.8988054,0,0,0,0,10971.283060502683,8641.742208090593,0,1601.6134102292945,143408.73564632918,1034194.9442976643,
1926,464.1770324707031,2.484113675,0,0,0,0,266146.2721361151,582787.7526742271,0,0,19539.980987741605,1967.2493596040404,
1927,178.0805435180664,1.9135857500000002,0,0,0,0,0,0,0,0,2898228.2593433135,2904226.680459041,
1928,575.4667816162109,10.637305999999999,0,0,0,0,0,0,0,0,2931245.919033064,114131.12238996128,
1929,591.4613800048828,10.661980499999999,0,0,0,0,0,0,0,0,2572860.697575703,109474.21868428658,
1930,130.09717305729166,0.6726493488888887,403.7849525516614,1186.6206410674754,428.3212230320024,0,354918.9182016342,27110.416239867853,112675.55827862136,328521.97034381074,7592047.0910073435,1977335.3398794923,
1931,382.33190155029297,7.540343050000001,0,0,0,0,0,0,0,0,457265.0679136525,1871951.5226094099,
1932,332.1471405064087,3.749939083333333,0,0,0,0,27711.95411680564,74381.67279011437,1.4421683300242608E7,5451565.907385999,32672.016763939773,3472292.8202645574,
1933,742.4702682543946,8.807710675000001,527.1297043907076,527.426310487459,584.0286183120712,0,1096447.0508166244,1614593.2278103605,34684.5279762183,11619.172481331152,0,61465.62625777398,
1934,563.552001953125,9.360292266666667,0,0,0,0,1.4647939428882364E7,1.4270335500256214E7,1.3324608152912976E7,1.278635626486126E7,1.4222233839847522E7,1.499328732747066E7,
1935,421.1805877685547,3.6183952999999995,0,0,0,0,0,0,0,0,1965864.3558166854,6167.601010293385,
1936,296.185297648112,3.6853961166666664,0,0,0,0,5929027.824913725,8028285.623563246,9155850.97844567,1.460102325886571E7,39714.27580144908,307033.6504597497,
1937,1055.3505249023438,3.1807524000000003,0,0,0,0,0,0,770329.8346815095,1696007.592373516,0,0,
1938,714.5509643596192,11.460987874999999,0,0,904.6389559274801,2312.78694015367,2.416711486017772E7,1.1443991963266913E7,7979891.725387504,1.0904905388379337E7,1838812.7851989216,5791868.839732101,
1939,456.2435302734375,3.9004507,0,0,0,0,0,0,0,0,360898.0451652195,597982.5573682527,
1940,186.11240234545897,0.8565750870000001,10620.220760669396,11029.168588663973,10748.876513513966,6972.820885846579,3.8597322406701244E7,4.31917655673502E7,1851910.6336182284,1321918.9509266515,2.9127161878807E8,8.313275604192352E8,
1941,380.2030258178711,4.82618355,0,0,0,0,0,0,1641265.5524868907,2353540.056624189,669619.5864980676,3913.313657597065,
1942,436.19655227960203,3.0856041000000003,0,0,0,0,0,0,1367129.7932484348,1934203.0199818756,24581.171525171132,297416.1823019409,
1943,242.2477493329834,8.574760269999999,989.8961631668781,1152.438314722169,3136.2324377894365,3579.155427933992,4090639.1314317603,3957117.6955952,3582202.40378425,3293296.7859968073,3539726.951379108,4277109.578034916,
1944,534.3628540065308,7.8758555625,470.03971569205703,0,0,519.9204146693295,43870.026984646545,28577.929800122998,906745.74681134,2301919.4382832213,18689.023815946297,10097.652314551691,
1945,272.1858749455078,3.2039416899999997,5181.837120492535,1371.9051994562979,6639.360156377579,3229.445080399679,5766.660192627064,6188.923913207439,1633300.1343389403,2145760.7408889993,1066742.1414585684,7267211.493973427,
1946,356.2790756281128,6.990875439999999,9520.420856844452,6640.702263941537,6736.378114317082,7201.249377777843,7476.31146328776,5089.530371318187,25122.865872524944,24880.51607569411,1905897.3231678642,41438.197792323976,
1947,619.4891967854004,11.042306,0,0,0,0,0,0,0,0,1748505.563316678,59977.322777123736,
1948,292.2633590698242,8.438274024999998,0,0,0,0,4710.415359750934,32763.791758001356,696171.2435943102,1888076.0810438346,0,0,
1949,361.08874130249023,3.31050295,0,0,0,0,9978909.207658444,8999444.361448413,0,0,28611.67675278144,52493.62996660706,
1950,360.1282615661621,2.8934469000000003,0,0,0,0,2831234.9708123775,2516236.79328694,0,0,453932.1974280739,816507.0998901726,
1951,245.13271331936207,2.7315213857142853,2879.48862311199,3210.5528488769837,3791.9936600866254,4093.416925780558,0,0,1.741218763828001E7,2.613709396525985E7,13539.88618323911,0,
1952,506.5307617204067,9.486134542857144,0,0,3907.551210079165,0,1419853.9223279941,1292670.6332739715,2960658.357566949,2453092.875732706,1721125.1671378044,3221685.1842762316,
1953,589.4832458584798,10.927285166666666,0,0,0,0,55104.18270527349,82128.7520196127,1542.1583126147955,1644.372698730305,3095.8141139208615,2800401.4722962403,
1954,347.16113282783203,2.49139774,0,0,0,0,13103.475579760472,4167.459850287517,6187169.851763806,9936283.524895305,0,4075.5146421855516,
1955,296.15660095214844,3.5481214999999997,0,0,0,0,1493012.3698866263,2107908.982033476,0,0,0,0,
1956,353.26839447021484,6.782001883333334,0,0,0,0,198283.85764652316,248826.9356297273,364196.1575030484,1344585.7603918114,20031.548827907063,18622.086297172566,
1957,181.1224594116211,6.64910663,11820.832735963577,9751.060520967098,10688.964812850048,13783.017547398975,1721527.8099238926,2015240.7362113725,1196249.6860924268,1406568.6307092027,56749.62750783812,479300.82925383147,
1958,349.2738418609009,8.35574067,32119.05958086481,31569.478179238722,36150.87016362697,30079.711826861876,139975.831616109,103150.54630533508,1213428.7182630084,8509519.510133155,183017.15288309247,97329.17147488944,
1959,219.17413787841798,7.23280735,32330.278493425838,52788.52708676494,39526.08014240636,32315.890051962542,41404.69310267546,35650.878297064155,158413.98259557394,501667.4238372183,274342.88375107344,84920.48962988092,
1960,139.03898239199827,2.592236925,354.31765387902794,1754.2556158937914,526.9207353980714,440.99702836669803,48000.24284933497,36233.655209647586,0,0,1441303.579997341,988588.7676093546,
1961,300.1259765625,2.90331855,0,0,0,0,1923772.013897787,1868265.5049504507,0,0,0,0,
1962,235.63601684570312,2.9384248500000005,0,0,0,0,0,0,1002797.426032803,1179313.3960224586,0,0,
1963,504.3164367675781,6.7286485,0,0,0,0,0,0,132487.13998347748,511906.7807272993,0,0,
1964,244.15447540469359,1.8711058,5149.7349488005575,2461.611194108649,1883.5877075969142,1962.4285804116398,556346.8721011458,179481.70670093547,1.8119243703908342E8,1.5992654229214603E8,398272.0078599626,618734.8257274448,
1965,652.411366780599,3.372595083333333,56873.10279413604,56661.39533043108,66417.19591146003,57303.67484173802,0,0,0,0,513441.01987801935,152791.3745002832,
1966,524.2337951660156,2.48686425,0,0,0,0,0,0,0,0,831063.4936782608,30868.769269297834,
1967,314.196294148763,2.4359642,0,0,0,0,3418783.0955143766,4973719.82360369,0,0,0,356936.3609817302,
1968,291.08606529513554,2.6105748125,9919.399272822451,10015.20791072645,16350.189643393533,13691.769231531372,22422.00798273051,9139.423121777229,0,0,5.937919836016125E7,4.029109243301323E7,
1969,466.2648696899414,4.1801145,0,0,0,0,0,0,209860.89458521077,613169.4056358892,288145.7991444088,717052.7993099203,
1970,260.1640853881836,3.7452401,0,0,0,0,430813.8706453577,513003.9145001224,0,0,57364.92293246461,1649790.686024091,
1971,290.2323989868164,7.779590560000001,603791.5893776476,660161.4482854805,600938.2703079338,598225.3073813239,230916.5403995846,240782.84455935797,204503.52742825783,170273.0397745666,381134.0347571721,132525.79206974484,
1972,410.1568832397461,4.25001185,0,0,0,0,0,0,0,0,666768.3983821694,8587302.435786644,
1973,298.16473388671875,3.215580325,0,0,0,0,0,0,652407.8263568744,253401.27080021077,37756.895982424525,75611.19845487949,
1974,384.2222442626953,2.42530525,0,0,0,0,0,0,0,0,2540584.90856049,436980.08885337826,
1975,354.9835739135742,8.3487392,395608.73889728886,396691.36066001916,397916.0358793173,394376.6451365843,0,0,0,0,0,0,
1976,319.224346925,8.086150159999999,9145.320404767519,8952.458604289166,5331.923283458228,8377.12700148812,39845.11932706246,48885.04711328837,90257.95707746575,103075.34898261512,7869006.264938501,1170031.4209803452,
1977,211.13285141032716,5.365853109999999,21496.57348895829,22136.412810777954,21402.922649804474,23271.84962583582,19192.06246864137,23822.3448168429,29471.11508337818,41364.48947749899,708346.386191588,148397.16777838967,
1978,383.2577946980794,7.8296067166666665,0,0,0,0,212346.85491401417,278346.83832919056,648904.8511792273,979522.0711397389,23019.462898583566,267657.12082045176,
1979,435.34688568115234,10.937717166666665,0,0,0,0,530468.4928671707,786382.3189871104,88594.42656029137,224501.6105559332,630793.5097039626,259907.5145582786,
1980,225.07570902593997,2.5705762,0,808.9023039309304,990.9115287608395,0,1608562.183192621,1400709.5676462215,0,42349.60477617282,0,21029.02483106324,
1981,294.6570587158203,3.8730644,0,0,0,0,0,0,2094662.074686695,3369923.292067691,0,0,
1982,332.1495018005371,3.2823959250000003,0,0,0,0,0,0,7840747.956667873,2044014.8263230026,17335.842416311392,7619026.9685424045,
1983,490.2074279785156,4.151877150000001,0,0,0,0,0,0,8.213843584885763E7,1.3776814260469732E8,0,0,
1984,345.1806610107422,3.81816174,0,0,0,0,156738.3979890458,204125.48918773956,1.036389367770795E7,3.5350331845666915E7,7691.954399600834,0,
