"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"1830_138.13_4",1830,138.127578333804,3.98704484210526,"C9H17NO"
"1831_396.15_2.3",1831,396.150119019032,2.316210135,"C15H25NO11"
"1832_427.08_0.6",1832,427.075859706809,0.612465317916667,"C19H20N2O4S2"
"1833_203.14_1.8",1833,203.139165358682,1.79855856363636,"C9H18N2O3"
"1834_508.34_7.6",1834,508.339359709151,7.63249032222222,"C25H50NO7P"
"1835_473.11_5",1835,473.110608418783,5.04035971666667,NA
"1836_603.2_3.5",1836,603.204393310547,3.465067216,NA
"1837_623.54_11.3",1837,623.540338516235,11.3296641875,"C42H72O4"
"1838_269.14_2.9",1838,269.13526630476,2.92446145,"C10H16N6O3"
"1839_829.51_9.7",1839,829.505639397201,9.66375819166667,"C47H72O12"
"184_358.29_6.4",184,358.294890137433,6.37398286,"C20H41NO5"
"1840_617.42_9.1",1840,617.419529506901,9.13358071904762,NA
"1841_732.55_10",1841,732.553001403809,9.993339815,"C40H78NO8P"
"1842_298.27_8",1842,298.273836669922,8.003377528,"C18H35NO2"
"1843_216.95_0.5",1843,216.950700073599,0.5127875636,"C6H4ClFO2S"
"1844_247.18_0.7",1844,247.176383972376,0.684268810666667,NA
"1845_318.24_7.6",1845,318.240224929486,7.55332885238095,NA
"1846_325.25_4.6",1846,325.248275146484,4.588824384,"C18H32N2O3"
"1847_341.32_7.4",1847,341.316021147228,7.38809214761905,NA
"1848_146.17_1.2",1848,146.165083748954,1.22416607619048,NA
"1849_342.21_1.8",1849,342.212217331148,1.84208789,"C14H31NO8"
"185_717.38_8",185,717.381496853934,7.95787655,"C30H52N8O12"
"1850_355.25_5.9",1850,355.245611572266,5.893653604,NA
"1851_235.17_1.6",1851,235.165019735448,1.55866066666667,"C10H22N2O4"
"1852_496.19_3",1852,496.191450501713,2.98716921,"C20H31N3O10"
"1853_805.58_11.3",1853,805.575453950039,11.29494145,NA
"1854_500.48_11.4",1854,500.48277137393,11.3602844761905,"C34H63NO2"
"1855_342.3_5.6",1855,342.300134832209,5.55321353636364,"C20H39NO3"
"1856_403.15_3.4",1856,403.149947357555,3.424264005,"C20H24N2O8"
"1857_670.44_11.9",1857,670.439437255859,11.93901376,NA
"1858_542.32_7",1858,542.323983585133,7.03088470588236,"C28H48NO7P"
"1859_241.2_4",1859,241.203319702148,4.046792148,NA
"186_398.18_2.6",186,398.184327778063,2.61212243157895,"C17H27N5O4S"
"1860_806.57_10",1860,806.566297912598,10.01011688,NA
"1861_529.24_2.9",1861,529.24260832134,2.86903653157895,"C22H36N6O7S"
"1862_147.08_1.4",1862,147.076293582008,1.37980993333333,NA
"1863_198.94_0.5",1863,198.940120849609,0.5138232168,"C3H3ClN2O2S2"
"1864_342.26_4.2",1864,342.263705444336,4.203395616,"C19H37NO5"
"1865_354.34_9.5",1865,354.337055053711,9.460441196,"C22H43NO2"
"1866_816.66_10.6",1866,816.655615555613,10.6475539473684,"C46H89NO10"
"1867_334.24_6",1867,334.235254923503,6.04949533809524,NA
"1868_377.14_0.9",1868,377.138608147116,0.899052041764706,NA
"1869_540.42_10.7",1869,540.424916585286,10.6516308333333,NA
"187_145.14_0.9",187,145.14482161578,0.858403344705882,NA
"1870_298.09_2",1870,298.092131670784,1.95155413529412,NA
"1871_181.12_3",1871,181.122092285156,3.045402004,"C11H18O3"
"1872_121.07_1",1872,121.065070953369,1.037300604,"C8H8O"
"1873_738.51_10.8",1873,738.511900403188,10.7829378095238,"C37H67N7O8"
"1874_338.27_8.5",1874,338.269612633206,8.54027344285714,"C20H35NO3"
"1875_248.21_0.9",1875,248.208263821195,0.921982403888889,NA
"1876_556.24_2.6",1876,556.239033575937,2.64052556521739,"C23H29N11O6"
"1877_199.06_2.1",1877,199.060057389109,2.11746281578947,"C9H10O5"
"1878_309.21_6",1878,309.205308227539,5.969205932,"C18H28O4"
"1879_336.16_3.8",1879,336.164807213811,3.80045581666667,"C14H25NO8"
"188_564.19_2.7",188,564.192376708984,2.70666954666667,"C27H31N3O9"
"1880_310.2_7.9",1880,310.201050415039,7.924049056,"C17H27NO4"
"1881_127.04_1.6",1881,127.03909072876,1.602806696,NA
"1882_404.23_2.7",1882,404.227595216675,2.670781556,NA
"1883_284.17_1.7",1883,284.170154572105,1.65876010416667,"C17H21BO3"
"1884_363.07_1.8",1884,363.068897448461,1.83672138947368,NA
"1885_383.26_7.9",1885,383.258167085629,7.91474586666667,"C25H36O4"
"1886_226.18_9.8",1886,226.179987487793,9.769929668,"C13H25NO3"
"1887_247.08_1.6",1887,247.078000911909,1.57875365882353,NA
"1888_256.3_7",1888,256.299680175781,6.952622852,NA
"1889_417.08_2.3",1889,417.078890349731,2.32048774210526,NA
"189_233.17_3.2",189,233.167962915757,3.16325283529412,"C11H24N2OS"
"1890_731.4_8.5",1890,731.396643387644,8.5335474,NA
"1891_324.2_1.9",1891,324.201588441544,1.85991812,NA
"1892_368.28_7.4",1892,368.27974022875,7.38722412777778,"C21H39NO5"
"1893_328.01_1.8",1893,328.011388143701,1.83146837777778,"C8H11N5O5S"
"1894_160.13_0.8",1894,160.133331756592,0.8015792836,"C8H17NO2"
"1895_504.18_3.1",1895,504.183759187397,3.10458354736842,"C19H30N5O9P"
"1896_347.09_1.6",1896,347.094774629253,1.60157043,"C12H20O10"
"1897_147.08_0.6",1897,147.076439819336,0.621552494,"C5H10N2O3"
"1898_477.15_3.7",1898,477.150549637644,3.67126765789474,"C21H22N6O6"
"1899_591.21_3.6",1899,591.207389831543,3.576807405,"C29H34O13"
"19_738.55_10.3",19,738.554648263114,10.2860052857143,"C42H75NO9"
"190_339.29_7.9",190,339.288672892253,7.87327659333333,"C21H38O3"
"1900_510.36_9.7",1900,510.356301445927,9.6657939,"C25H52NO7P"
"1901_278.12_1.8",1901,278.123541696458,1.83657086190476,NA
"1902_743.43_9.4",1902,743.434567542648,9.37117716363636,NA
"1903_299.2_9",1903,299.200682267881,9.03683944347826,NA
"1904_200.04_0.6",1904,200.044180217713,0.610064705263158,NA
"1905_219.13_1.7",1905,219.133944511414,1.7218681125,"C9H18N2O4"
"1906_175.11_2.7",1906,175.114952850342,2.688567085,"C9H18OS"
"1907_527.25_4",1907,527.245726013184,4.001558375,"C24H40O11"
"1908_240.21_1.8",1908,240.20650278775,1.75867309333333,"C13H27N3O2"
"1909_369.13_1.7",1909,369.129068756561,1.691807355,"C16H22N2O9"
"191_449.2_4",191,449.201213636322,3.98409486842105,"C20H34O12"
"1910_180.1_2.4",1910,180.101705322266,2.381612132,"C10H13NO2"
"1911_257.98_0.5",1911,257.977096252876,0.5075522784,"C6H9N3O2S2"
"1912_396.19_3.7",1912,396.186188547235,3.73080072631579,"C16H29NO10"
"1913_476.27_7.6",1913,476.274684906006,7.64786323333333,"C21H44NO7P"
"1914_284.21_2",1914,284.20639831543,2.049495824,"C13H25N5O2"
"1915_137.05_0.8",1915,137.045918377963,0.804859324545454,"C5H4N4O"
"1916_451.16_5.6",1916,451.164894104576,5.5876841,"C22H33ClO5"
"1917_308.13_1.7",1917,308.133879009046,1.74511948947368,"C12H23NO9"
"1918_288.25_6.7",1918,288.253143310547,6.71344158,"C16H33NO3"
"1919_142.12_2.9",1919,142.122611999512,2.878216584,"C8H17NO2"
"192_243.13_2.8",192,243.133982745452,2.77674904545454,"C11H20N2O5"
"1920_328.32_8.2",1920,328.320434571253,8.16461061111111,"C20H41NO2"
"1921_758.57_10.4",1921,758.569273682172,10.42570672,"C42H80NO8P"
"1922_419.3_6.1",1922,419.302011108398,6.1256672,"C23H38N4O3"
"1923_418.17_2.4",1923,418.171202715705,2.44532054117647,NA
"1924_598.25_3.5",1924,598.249011230469,3.46513338,"C27H37N5O9"
"1925_252.23_7",1925,252.232162112281,7.00016349047619,"C16H29NO"
"1926_536.34_5.9",1926,536.335015690447,5.90915796470588,"C26H50NO8P"
"1927_743.2_2.8",1927,743.202783203125,2.831321295,"C32H38O20"
"1928_204.01_0.6",1928,204.009246826172,0.6069699175,"C5H11NO3S"
"1929_237.12_2.7",1929,237.115398406982,2.67304334,"C10H20O4S"
"193_377.27_3.8",193,377.265307617187,3.75434951333333,"C19H34N6O3"
"1930_460.29_4.2",1930,460.290040080027,4.16491708,"C24H37N5O4"
"1931_492.15_1.6",1931,492.147385491265,1.61714562777778,NA
"1932_480.31_7.9",1932,480.308551607844,7.87365478571428,"C23H46NO7P"
"1933_137.05_1.6",1933,137.045841016267,1.63228502631579,NA
"1934_782.55_6.1",1934,782.551916503906,6.12101808,"C42H81NO9"
"1935_241.12_2.5",1935,241.118085226339,2.52385426111111,"C11H18N2O5"
"1936_379.1_2.5",1936,379.100023804626,2.539396764,NA
"1937_296.07_1.5",1937,296.065551031669,1.48791753333333,"C8H20NO6P"
"1938_369.13_1.5",1938,369.12923745548,1.46988071176471,"C16H22N2O9"
"1939_235.17_0.7",1939,235.165310786321,0.652913740769231,"C10H22N2O4"
"194_263.24_8",194,263.236734010095,8.002933692,"C18H32O2"
"1940_205.16_2.6",1940,205.162049237523,2.57882101764706,"C11H24OS"
"1941_778.54_10.9",1941,778.538524172058,10.8954106,"C44H76NO8P"
"1942_520.15_4.8",1942,520.151321411385,4.82107175384615,NA
"1943_263.24_9",1943,263.236957398169,9.028482852,NA
"1944_252.88_0.6",1944,252.88244934082,0.555210442,NA
"1945_304.1_2.2",1945,304.102624511719,2.24014857,"C12H17NO8"
"1946_233.15_1.8",1946,233.149461409749,1.832457,"C10H20N2O4"
"1947_513.39_10.3",1947,513.387283935547,10.2512642,NA
"1948_477.39_11.9",1948,477.393774123924,11.8680760952381,"C30H52O4"
"1949_955.58_7.5",1949,955.577390034994,7.46017754166667,"C54H82O14"
"195_344.13_1.5",195,344.134237995569,1.54110627894737,NA
"1950_782.57_9.5",1950,782.56826782298,9.508362176,"C44H80NO8P"
"1951_337.27_7.3",1951,337.273090864223,7.30580229565217,"C21H38O4"
"1952_189.09_4.4",1952,189.090802147275,4.36850469523809,"C12H14O3"
"1953_795.57_11.2",1953,795.573877972374,11.191488625,"C47H80O8"
"1954_342.14_1.8",1954,342.139302571971,1.83506958571429,"C12H23NO10"
"1955_445.37_11.2",1955,445.367906571474,11.163194,"C29H48O3"
"1956_358.3_7.7",1956,358.295068360443,7.748710296,NA
"1957_292.23_6.6",1957,292.225278681176,6.62408799545454,NA
"1958_387.15_3.3",1958,387.15231483861,3.33050602631579,"C18H24N2O6"
"1959_380.32_9.2",1959,380.31636428833,9.19648225833333,NA
"196_226.22_7.5",196,226.216453553528,7.491023516,"C14H29NO2"
"1960_747.61_11.3",1960,747.608483888565,11.278319,NA
"1961_346.15_3.8",1961,346.14939795639,3.76852033333333,"C15H23NO8"
"1962_409.15_3.8",1962,409.146610035616,3.77871667647059,NA
"1963_447.18_2.7",1963,447.18389638265,2.7447382,"C27H29ClN2O3"
"1964_756.55_9.5",1964,756.554212646484,9.479051316,"C42H78NO8P"
"1965_564.19_2.2",1965,564.192286441201,2.20150497368421,"C27H33NO10S"
"1966_263.24_9.5",1966,263.237237244929,9.456134876,"C18H32O2"
"1967_407.29_7.4",1967,407.290793864466,7.38685136,"C23H38N2O4"
"1968_246.24_5.5",1968,246.242896525065,5.51656962666667,"C14H31NO2"
"1969_486.39_11.5",1969,486.394489470297,11.4506198095238,NA
"197_319.11_2.6",197,319.114559597439,2.55205639444444,"C13H22N2O3S2"
"1970_372.17_4.4",1970,372.165211486816,4.357658735,"C18H21N5O4"
"1971_606.28_10.3",1971,606.283846435547,10.33619148,"C27H41N7O10"
"1972_403.23_8.6",1972,403.23257019043,8.574236128,"C20H34O8"
"1973_484.18_2.9",1973,484.184716475637,2.86966755263158,"C24H29N5O2S2"
"1974_623.28_10.1",1974,623.283127444171,10.09898384,NA
"1975_493.35_9.6",1975,493.350557115343,9.56329267777778,NA
"1976_317.21_7.7",1976,317.208662109534,7.672401296,NA
"1977_351.15_3",1977,351.154875255766,3.02919810952381,"C17H22N2O6"
"1978_655.49_11.8",1978,655.490822241612,11.7625341578947,NA
"1979_427.17_2.4",1979,427.173250470843,2.41330277142857,NA
"198_544.34_7.9",198,544.337894292029,7.903452768,"C26H52NO7P"
"1980_221.19_1.5",1980,221.185872820261,1.54684224444444,NA
"1981_562.52_10.6",1981,562.519205729167,10.592389,NA
"1982_448.14_2.9",1982,448.144697666609,2.9239663375,"C18H25NO12"
"1983_174.04_2.2",1983,174.03744107201,2.1814532047619,"C10H7NS"
"1984_374.14_3",1984,374.144067382813,2.971269945,"C16H25NO10"
"1985_637.26_10.1",1985,637.264193448153,10.068297,NA
"1986_331.17_3.1",1986,331.165231878107,3.11963675454545,"C18H24N2O5"
"1987_409.11_1.1",1987,409.110638267738,1.11917273684211,NA
"1988_455.19_3.4",1988,455.19418736508,3.41204548947368,"C20H30N4O6S"
"1989_530.45_11.5",1989,530.452964782715,11.475927,NA
"199_375.32_8.4",199,375.321665446669,8.36109885833333,"C23H44O2"
"1990_193.13_3",1990,193.125517654419,3.026414365,NA
"1991_476.28_7",1991,476.277428763253,6.9864758047619,"C23H42NO7P"
"1992_742.54_10",1992,742.538157963086,9.974696624,"C41H76NO8P"
"1993_355.1_2.9",1993,355.101048061865,2.90055930952381,"C16H20O10"
"1994_482.32_8.7",1994,482.323813303346,8.74983194761905,"C23H48NO7P"
"1995_162.11_0.6",1995,162.112496337891,0.6468794156,"C7H15NO3"
"1996_757.22_2.5",1996,757.218542801706,2.45939556842105,"C33H40O20"
"1997_131.13_1.3",1997,131.129210335868,1.2703067,"C5H14N4"
"1998_338.27_6.4",1998,338.267231445313,6.446530676,NA
"1999_298.99_0.6",1999,298.99305301456,0.626888661666667,NA
"2_610.2_4",2,610.202201441715,4.00141372631579,"C30H31N3O11"
"20_1185.54_9.6",20,1185.54229736395,9.64082190666667,"C61H84O23"
"200_532.38_7.8",200,532.384527587891,7.84147048,"C27H51N5O4"
"2000_220.12_1.8",2000,220.117879944403,1.751708572,"C9H17NO5"
"2001_762.3_4.3",2001,762.295788933249,4.26053751764706,"C36H45N5O12"
"2002_152.06_1.2",2002,152.056656799316,1.155103232,"C5H5N5O"
"2003_398.31_8.6",2003,398.305716196696,8.60048523333333,"C26H41NO3"
"2004_216.1_5",2004,216.101007189127,5.04216415238095,"C8H14ClN5"
"2005_501.1_3.1",2005,501.10378334739,3.10152799090909,"C24H27BrN2O6"
"2006_354.09_3.4",2006,354.094355992265,3.44171997142857,"C14H21NO7"
"2007_146.09_1.6",2007,146.092301141648,1.60615127142857,"C5H11N3O2"
"2008_356.16_2.2",2008,356.155117637996,2.1859038,"C13H25NO10"
"2009_311.24_10.1",2009,311.23687090231,10.0560217142857,"C22H32O2"
"201_586.25_2.6",201,586.248284913246,2.60668863,"C26H45NO8S2"
"2010_162.11_0.6",2010,162.112489929199,0.649239064,"C7H15NO3"
"2011_341.14_2.6",2011,341.138344192701,2.590342775,"C20H22O6"
"2012_381.17_5.5",2012,381.166217041016,5.47730492,"C19H28N2O2S2"
"2013_396.21_3.3",2013,396.212364196777,3.32999826666667,"C19H29N3O6"
"2014_790.4_6.5",2014,790.404083251953,6.46595476,"C40H66NO10P"
"2015_329.05_2.9",2015,329.052780954461,2.93914938421053,"C15H14N4O2S2"
"2016_354.18_3.4",2016,354.175510951451,3.44769282857143,"C14H27NO9"
"2017_951.55_7",2017,951.545219421387,6.98632794166667,"C38H72N16O11"
"2018_399.39_9.5",2018,399.394638063107,9.45668946,"C24H50N2O2"
"2019_191.15_2.1",2019,191.146450645045,2.06432054736842,"C10H22OS"
"202_654.43_9.4",202,654.434600830078,9.36924158333333,"C34H59N3O9"
"2020_476.28_6.8",2020,476.277471633185,6.83541737619048,"C23H42NO7P"
"2021_381.08_1.6",2021,381.079211426392,1.568400608,"C12H22O11"
"2022_322.27_7.9",2022,322.274076781007,7.91343759583333,"C20H35NO2"
"2023_326.27_7.9",2023,326.268822937614,7.921047068,"C19H37NO4"
"2024_447.31_10",2024,447.308131748356,10.0171795555556,NA
"2025_276.13_3.1",2025,276.125900268555,3.05217161111111,"C12H21NO4S"
"2026_137.02_2.3",2026,137.0233335495,2.25136786666667,"C7H6O4"
"2027_163.08_0.7",2027,163.078723144531,0.711355013,"C7H14O2S"
"2028_343.22_8",2028,343.222730000814,7.99902166666667,NA
"2029_619.49_11",2029,619.490821389591,10.9833128235294,NA
"203_330.12_1.7",203,330.116290444846,1.74504942105263,"C12H21NO8"
"2030_245.19_2.7",2030,245.18596763624,2.72401227,"C12H24N2O3"
"2031_192.14_2.1",2031,192.141623306274,2.11913062,NA
"2032_568.17_2.2",2032,568.169843674784,2.22197620625,"C30H34BrNO5"
"2033_601.42_9.8",2033,601.423604736761,9.844008988,"C40H56O4"
"2034_624.22_4.2",2034,624.218237625925,4.23568945263158,NA
"2035_504.51_11.5",2035,504.513948977356,11.47117328,NA
"2036_409.11_2.9",2036,409.110229492188,2.88110665294118,"C17H22O10"
"2037_578.15_3",2037,578.147860717773,2.998375525,NA
"2038_979.27_3.1",2038,979.271547589983,3.11979031428571,"C44H50O25"
"2039_331.13_2.4",2039,331.128965105649,2.4262708,"C17H18N2O5"
"204_505.24_8",204,505.238230387637,8.04708204166667,"C24H30F2N6O4"
"2040_421.24_7.6",2040,421.237713284505,7.64520638888889,"C26H30N4"
"2041_196.1_2.1",2041,196.096827087402,2.07075228,"C10H13NO3"
"2042_366.26_7.7",2042,366.264022827148,7.67315778461538,"C21H35NO4"
"2043_567.42_10.3",2043,567.419881406399,10.2851974782609,"C40H54O2"
"2044_435.15_5.3",2044,435.154806284162,5.33721443846154,"C24H22N2O6"
"2045_225.08_2.3",2045,225.075603303695,2.31544395238095,"C11H12O5"
"2046_806.57_10.6",2046,806.566687011719,10.64269035,"C44H82NO8P"
"2047_581.4_8.4",2047,581.398406983612,8.38995971,"C40H54O4"
"2048_568.43_10.6",2048,568.427863769531,10.598929,"C36H58NO2P"
"2049_768.56_11.2",2049,768.556966681229,11.1693766842105,NA
"205_203.09_0.9",205,203.091465377808,0.906076106,"C9H16O6"
"2050_184.07_7.7",2050,184.072860354469,7.68657382380952,"C5H14NO4P"
"2051_136.08_1.6",2051,136.075757446289,1.616202784,NA
"2052_406.13_2.1",2052,406.134439568771,2.11229773157895,"C17H19N5O7"
"2053_751.42_7.8",2053,751.424198695591,7.81221287142857,NA
"2054_235.21_6.3",2054,235.205500183469,6.299099716,"C16H28O2"
"2055_448.22_3.1",2055,448.217632039388,3.14068474666667,"C21H29N5O6"
"2056_383.17_3.4",2056,383.167745681839,3.42256731904762,"C17H28O8"
"2057_616.26_3.1",2057,616.259037780762,3.062783395,"C30H43NO9S"
"2058_750.51_10.4",2058,750.507314046224,10.4052535714286,"C42H72NO8P"
"2059_258.08_5.5",2059,258.075542631603,5.459607,NA
"206_731.43_9.3",206,731.434194820762,9.31176074347826,"C39H64O11"
"2060_369.15_0.9",2060,369.149854773771,0.901082791764706,NA
"2061_127.04_0.6",2061,127.039203186035,0.64015195,"C6H6O3"
"2062_954.61_10.4",2062,954.614479466488,10.4169628421053,"C52H83N5O11"
"2063_368.19_4",2063,368.191046281638,4.02198156363636,"C16H33NO4S2"
"2064_506.32_7.1",2064,506.324123382568,7.09169091666667,"C25H48NO7P"
"2065_637.26_10",2065,637.264940897624,9.96049676666667,NA
"2066_504.51_11.3",2066,504.514183378057,11.2777509565217,NA
"2067_293.17_6",2067,293.171583252759,5.95311302,"C13H28N2OS2"
"2068_242.12_1.4",2068,242.123077841797,1.44045377058824,NA
"2069_265.11_2.4",2069,265.109127647573,2.37864123684211,"C14H18O6"
"207_256.08_0.6",207,256.0817858888,0.6332411568,NA
"2070_321.18_2.5",2070,321.184450531006,2.48395372,"C17H25ClN4"
"2071_339.3_6.9",2071,339.300469534738,6.92725854285714,NA
"2072_162.05_2.9",2072,162.054675709118,2.93903984090909,"C9H7NO2"
"2073_205.1_2.2",2073,205.097241719831,2.16486400416667,"C11H12N2O2"
"2074_407.35_11.2",2074,407.351975213914,11.1567824761905,"C26H46O3"
"2075_267.12_6",2075,267.119655064334,6.0334763952381,"C10H14N6O3"
"2076_293.13_6.2",2076,293.12842970628,6.15542112307692,"C18H16N2O2"
"2077_267.15_0.7",2077,267.145104801052,0.699641911764706,"C12H20N4O4"
"2078_426.26_6.9",2078,426.261541094099,6.92217751428571,"C19H40NO7P"
"2079_372.29_10",2079,372.293235085227,10.0261204545455,NA
"208_502.5_11.7",208,502.498204549154,11.682919,NA
"2080_280.23_8.2",2080,280.234833759074,8.23522550869565,NA
"2081_780.55_11.6",2081,780.553339178404,11.6271130454545,"C44H78NO8P"
"2082_396.21_2.9",2082,396.211730957031,2.93622681052632,"C19H29N3O6"
"2083_437.14_3.3",2083,437.141689482669,3.29905355238095,"C19H26O10"
"2084_452.21_3",2084,452.212574678309,3.01242652352941,"C19H35NO12"
"2085_386.14_2",2085,386.142033048333,1.97559241666667,NA
"2086_382.09_0.6",2086,382.089653015137,0.644085535,NA
"2087_490.29_6.1",2087,490.293328094482,6.138939015,"C26H45NO5"
"2088_963.6_11.6",2088,963.600436407242,11.61994472,NA
"2089_283.15_3.9",2089,283.153529955282,3.8851536,NA
"209_531.2_3.4",209,531.204822116428,3.41527458333333,NA
"2090_372.13_3.5",2090,372.129043579102,3.53779857142857,"C17H17N5O5"
"2091_797.52_11.2",2091,797.517358398438,11.24612948,"C45H74O10"
"2092_252.16_4.4",2092,252.156832580566,4.392863116,NA
"2093_280.26_7.9",2093,280.263262939453,7.941376088,"C18H33NO"
"2094_249.04_1.4",2094,249.035620190784,1.42636606190476,NA
"2095_615.26_9.6",2095,615.257999269531,9.643554652,"C31H38N2O11"
"2096_714.44_7.7",2096,714.44181060791,7.66310885625,"C37H63NO12"
"2097_394.33_7.9",2097,394.329313913981,7.88078846666667,NA
"2098_229.01_1.9",2098,229.011067440635,1.87828831052632,NA
"2099_425.1_0.8",2099,425.0967704381,0.848064551578947,"C12H26O12P2"
"21_508.19_2.6",21,508.192801225016,2.58928046842105,"C23H35NO9"
"210_207.08_1.5",210,207.076325225992,1.46447707,"C10H12N2O4"
"2100_446.2_3.6",2100,446.201882257758,3.63854701111111,"C20H31NO10"
"2101_742.47_8.4",2101,742.47284783794,8.37998178888889,"C39H69NO13"
"2102_440.31_8.1",2102,440.314030965169,8.06727416666667,NA
"2103_600.42_10.1",2103,600.417338867535,10.0888716,"C38H53N3O3"
"2104_430.16_2.5",2104,430.156436920559,2.46450094,"C15H27NO13"
"2105_247.18_3.8",2105,247.18363771005,3.7572238952381,"C13H29O3P"
"2106_304.89_0.5",2106,304.892365113403,0.5393620712,NA
"2107_668.35_9.3",2107,668.348212105887,9.34931050714286,"C37H49NO10"
"2108_256.08_0.6",2108,256.081692505243,0.6328267428,"C11H13NO6"
"2109_454.29_7.6",2109,454.292458429671,7.64693622222222,"C21H44NO7P"
"211_400.34_7.6",211,400.341753542645,7.63513596,"C23H45NO4"
"2110_241.15_1.1",2110,241.154436646069,1.129400988,"C12H22N2O4"
"2111_192.06_2.7",2111,192.063475960179,2.71033612105263,NA
"2112_381.17_3.3",2112,381.166810036097,3.2579667,"C18H26N2O8"
"2113_365.17_3.3",2113,365.170798492432,3.3301011,"C18H24N2O6"
"2114_787.53_11.8",2114,787.530968917044,11.8193144736842,NA
"2115_492.21_3.5",2115,492.207449341381,3.54303205,"C19H35NO12"
"2116_394.19_8.2",2116,394.187940899987,8.22745866842105,"C16H29N5O3S"
"2117_548.37_8.1",2117,548.370905195329,8.12397575714286,"C28H54NO7P"
"2118_937.59_11.9",2118,937.585389405469,11.8825182,"C59H78N4O7"
"2119_522.29_4",2119,522.290238952637,4.00150433,"C25H39N5O7"
"212_303.13_2.8",212,303.134123993195,2.837889825,"C16H20N2O5"
"2120_177.13_4.9",2120,177.1272706604,4.906013764,"C12H18O2"
"2121_159.09_2",2121,159.091608683268,2.03491350952381,"C10H12N2O"
"2122_471.18_3.9",2122,471.183753164394,3.92358541052632,"C17H30N2O13"
"2123_280.26_9.1",2123,280.263684387962,9.1198597,"C18H33NO"
"2124_615.4_9",2124,615.403733690234,9.04298550454545,"C40H54O5"
"2125_357.15_3.6",2125,357.152402990005,3.61099538235294,NA
"2126_173.13_3.4",2126,173.132397501092,3.38967175263158,NA
"2127_487.09_1.8",2127,487.093629724839,1.83069245882353,"C23H20Cl2N4O4"
"2128_169.05_1.7",2128,169.049511108398,1.717198716,"C8H8O4"
"2129_360.11_3.2",2129,360.10507405835,3.18683166,"C16H19NO7"
"213_198.18_8.7",213,198.184937744141,8.746524612,"C12H25NO2"
"2130_256.25_9.2",2130,256.252985002413,9.2123707625,NA
"2131_193.13_2.7",2131,193.125685918899,2.68929538095238,NA
"2132_524.3_8",2132,524.300580979233,8.01880298125,NA
"2133_147.05_1.8",2133,147.047806167603,1.79541308,"C6H10O2S"
"2134_420.15_8",2134,420.153878173828,8.009945416,"C19H25N5O2S2"
"2135_479.12_2.8",2135,479.121633531055,2.8427806875,NA
"2136_497.42_11.8",2136,497.421223144531,11.79179308,NA
"2137_342.3_8.2",2137,342.299918823242,8.240999504,NA
"2138_220.12_1.9",2138,220.117926915944,1.94728425416667,"C9H17NO5"
"2139_677.37_7.8",2139,677.372153904538,7.78675755652174,NA
"214_495.18_3.9",214,495.183819240994,3.89359572777778,"C19H32N2O14"
"2140_255.94_0.5",2140,255.944258840461,0.511805403684211,"C7H4ClNO4S"
"2141_366.16_5.6",2141,366.159582773844,5.5776905,"C16H23N5O3S"
"2142_221.09_3.5",2142,221.091914585658,3.5134073,"C11H12N2O3"
"2143_268.08_2.2",2143,268.081459808575,2.172620005,"C12H13NO6"
"2144_348.2_5.7",2144,348.201608276367,5.674064644,"C17H27N5O4"
"2145_963.64_8.7",2145,963.637120566093,8.74933887777778,NA
"2146_519.33_9",2146,519.32936015939,8.99960041578947,NA
"2147_466.19_3.2",2147,466.192176417301,3.19652100526316,"C19H33NO13"
"2148_162.05_2.8",2148,162.054909099232,2.76834164545454,"C9H7NO2"
"2149_508.34_7.5",2149,508.338711388313,7.46391237894737,"C25H50NO7P"
"215_675.16_3.4",215,675.155156453451,3.44080586111111,"C31H30O17"
"2150_347.07_3.4",2150,347.073657989502,3.448798725,"C15H16O8"
"2151_509.13_2.8",2151,509.126471268503,2.82877975263158,"C21H26O13"
"2152_366.34_7.5",2152,366.336765289307,7.53793514,"C23H45NO3"
"2153_330.26_6.7",2153,330.263643493709,6.728616188,NA
"2154_370.17_1.8",2154,370.170903257141,1.83066422105263,"C14H27NO10"
"2155_408.42_11.7",2155,408.419931320917,11.6910018095238,"C27H55NO2"
"2156_392.32_9.2",2156,392.320343017578,9.2143095,NA
"2157_770.61_10.9",2157,770.612820945981,10.9262910833333,NA
"2158_285.22_9.6",2158,285.220873878116,9.60349215238095,"C20H28O"
"2159_926.58_10.4",2159,926.583581542969,10.41715725,"C53H81N3O9"
"216_256.08_5.6",216,256.079957849951,5.61621381764706,NA
"2160_310.31_10.1",2160,310.310358886719,10.10758132,"C20H39NO"
"2161_804.55_9.6",2161,804.549920655319,9.627052015,NA
"2162_656.31_2.9",2162,656.311857524671,2.91376518421053,"C30H43F6N3O6"
"2163_353.08_1.7",2163,353.084313826759,1.71762655909091,"C14H18O9"
"2164_745.52_10.5",2164,745.519023354209,10.5235639285714,NA
"2165_290.16_2.5",2165,290.160365055438,2.46403765789474,"C13H23NO6"
"2166_462.19_2.2",2166,462.194537273121,2.21283311111111,"C25H24FN5O3"
"2167_371.13_3.6",2167,371.131203787667,3.61832425238095,"C15H24O9"
"2168_188.07_2",2168,188.07061920166,2.037498912,"C11H11NO3"
"2169_346.3_6.5",2169,346.295117187637,6.537364672,"C19H41NO5"
"217_207.14_3",217,207.137948305104,3.034607352,"C13H20O3"
