"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_p_value_minus_log10","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value_minus_log10","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_p_value_minus_log10","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_fold_change","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_fold_change_log2","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change_log2","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescore","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","sample_Biscutella.laevigata_control_NA","sample_Biscutella.laevigata_control_NA.pval","sample_Biscutella.laevigata_treatment_distal","sample_Biscutella.laevigata_treatment_distal.pval","sample_Biscutella.laevigata_treatment_proximal","sample_Biscutella.laevigata_treatment_proximal.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
1558,"1558_365.11_2","3-alpha-Mannobiose_[1558_365.11_2]",365.105476075079,2.036707072,0.0204471606340119,0.0124797712580633,0.897999496775199,1.6893669911576,1.90379337477149,0.0467239067044278,0.831490908744268,0.340139481317875,0.409071798309328,-0.266227605254869,-1.55580161987477,-1.2895740146199,"Nigerose","3-alpha-Mannobiose","CHEBI:144332",0.106340586445744,-14.3576641842445,14.3984329168473,1,"InChI=1S/C12H22O11/c13-1-3-5(15)7(17)8(18)12(22-3)23-10-6(16)4(2-14)21-11(20)9(10)19/h3-20H,1-2H2","QIGJYVCQYDKYDW","C12H22O11","[M + Na]+","C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O","Carbohydrates","Disaccharides","Saccharides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41434834807494,0.0139720558882236,-1.00100150250438,0.794411177644711,-1.00100150250438,0.806387225548902,1.05050173439587,0.18562874251497,0.0755111111111111,0.528942115768463
1684,"1684_559.52_10.7","NA_[1684_559.52_10.7]",559.517652587891,10.70189728,0.00307572663635958,0.174417016991476,0.026134781576703,2.5120522662686,0.7584111454071,1.5827811251981,0.905377401426548,1.0640873165823,1.17529696997703,-0.143408798083736,0.0896165399666171,0.233025338050353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.483033932135729,2.14793159805948,0.0598802395209581,-1.00100150250438,0.748502994011976,1.82592732668593,0.0798403193612774,0.104447619047619,0.461077844311377
1700,"1700_221.19_1.4","NA_[1700_221.19_1.4]",221.185970488757,1.4022831,6.1686430095742e-05,0.000112581135299994,0.520684501162035,4.20981036242876,3.94853437610541,0.283425349460821,1.26569181749866,0.344792541563705,0.272414292955695,0.339926166621472,-1.53619952801672,-1.87612569463819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73727046020804,0.119760479041916,0,0.471057884231537,0.333370376544353,0.345309381237525,1.03884460782331,0.231536926147705,0.106260317460317,0.548902195608782
1728,"1728_559.52_8.9","NA_[1728_559.52_8.9]",559.519170851935,8.86755798571429,0.00816506457548738,0.304917856786571,0.0516295413543122,2.0880403761855,0.515817141470013,1.28710173294573,1.37511938805935,0.872500948245135,0.634491052792485,0.459556879062008,-0.196771395624888,-0.656328274686896,"N,N''-Ethylenebis(palmitamide)",NA,NA,0.252783793625221,-209.075087743742,77.2319404023203,1,"InChI=1S/C34H68N2O2/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(37)35-31-32-36-34(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-32H2,1-2H3,(H,35,37)(H,36,38)","UAXZKOFYXXDTFH","C34H68N2O2","[M + Na]+","CCCCCCCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCCCCCC","Fatty acids","N-acyl amines","Fatty amides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37022731569989,0.0359281437125748,2.80729597353258,0.0379241516966068,1.63736530665978,0.129740518962076,2.80145579357582,0.0538922155688623,0.147126984126984,0.3812375249501
1769,"1769_299.31_9.4","NA_[1769_299.31_9.4]",299.306549798875,9.36269114761905,0.0387422099091812,0.998672703084726,0.0411140849295502,1.41181561015306,0.000576820617002753,1.38600937132892,1.21676915970077,0.997298485008212,0.819628338750361,0.283055492009185,-0.00390273630864777,-0.286958228317832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fatty acids","Sphingoid bases","Sphingolipids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00100150250438,0.748502994011976,2.24733287487747,0.0558882235528942,0,0.508982035928144,1.01468318248849,0.177644710578842,0.106444444444444,0.634730538922156
1800,"1800_933.56_10.8","NA_[1800_933.56_10.8]",933.556257629394,10.78253025,0.000410320480913606,0.00032425985618445,0.932585567096388,3.38687680492982,3.48910681425247,0.0303113100684235,0.933061885937584,0.365950003964708,0.392203357012043,-0.0999553229482423,-1.45028153369795,-1.35032621074971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94643811377887,0.00598802395209581,1.73727046020804,0.06187624750499,0.57754281555789,0.295409181636727,2.50304873047424,0.0199600798403194,0.126495238095238,0.141716566866267
1807,"1807_779.2_2.5","NA_[1807_779.2_2.5]",779.200696159812,2.45869775294118,0.0260337597142185,0.0314679132893231,0.985807533264976,1.58446310790961,1.50213205521132,0.00620786741185951,1.39040553974619,0.142636996708187,0.102586614214889,0.475505735357901,-2.80957986314258,-3.28508559850048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67131567616219,0.0538922155688623,0,0.540918163672655,0,0.538922155688623,1.72005229038445,0.0758483033932136,0.0398,0.858283433133733
2143,"2143_268.08_2.2","NA_[2143_268.08_2.2]",268.081459808575,2.172620005,0.0316602170083869,0.0266224418899275,0.988151563136776,1.49948611268207,1.57475211224664,0.00517643801791805,0.883408367518293,0.236854457118462,0.268114346464527,-0.178847597442538,-2.0779272741304,-1.89907967668786,"Salicylglutamic acid",NA,NA,0.605701761628617,-25.7890419848244,51.4887458083555,1,"InChI=1S/C12H13NO6/c14-9-4-2-1-3-7(9)11(17)13-8(12(18)19)5-6-10(15)16/h1-4,8,14H,5-6H2,(H,13,17)(H,15,16)(H,18,19)","SLCAFYIDOSJSMB","C12H13NO6","[M + H]+","C1=CC=C(C(=C1)C(=O)NC(CCC(=O)O)C(=O)O)O","Amino acids and Peptides","Dipeptides","Small peptides","267.074287136","InChI=1S/C12H13NO6/c14-8-3-1-7(2-4-8)11(17)13-9(12(18)19)5-6-10(15)16/h1-4,9,14H,5-6H2,(H,13,17)(H,15,16)(H,18,19)/t9-/m1/s1","BCQYMCKNCJYKFA-SECBINFHSA-N","BCQYMCKNCJYKFA","O=C(O)CC[C@@H](NC(=O)c1ccc(O)cc1)C(=O)O","C12H13NO6","(2R)-2-[(4-hydroxybenzoyl)amino]pentanedioic acid","http://www.wikidata.org/entity/Q104923586","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Dipeptides","Anthoceros agrestis","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Anthocerotopsida']","['Anthocerotales']","['Anthocerotaceae']","['Unknown']","['Anthoceros']","['Anthoceros agrestis']","nan","199300.0","http://www.wikidata.org/entity/Q341574",3,3.05174619377154,0.00598802395209581,0.301538758438308,0.301397205588822,1.94881009766875,0.0598802395209581,2.3429319051086,0.0399201596806387,0.0905746031746032,0.435129740518962
2209,"2209_961.59_11.3","NA_[2209_961.59_11.3]",961.585591634492,11.2977023809524,0.00792377067288219,0.0112659678229645,0.939667047710138,2.10106810215709,1.94823149349912,0.0270260027376912,1.16920137268952,0.348486775196659,0.298055393481991,0.225523428039704,-1.5208241869148,-1.7463476149545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94881009766875,0.0279441117764471,0,0.562874251497006,-1.41705050316284,0.918163672654691,0.569987973380641,0.251497005988024,0.0731111111111111,0.640718562874252
2442,"2442_323.11_2.4","NA_[2442_323.11_2.4]",323.110188802883,2.37910469523809,0.0387308172583852,0.0339368882530712,0.993355653545692,1.41194333887598,1.46932798159629,0.00289523215063203,0.716642297011116,0.075905292277911,0.105917962970491,-0.480674899388723,-3.71965571287019,-3.23898081348147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14793159805948,0.029940119760479,-1.00100150250438,0.770459081836327,1.00100150250438,0.269461077844311,1.96874807739539,0.0538922155688623,0.110768253968254,0.253493013972056
